round,global_round,pair_index,pair_id,direction,receiver_id,sender_id,selected_sender_id,selected_model,receiver_local_update_executed,receiver_local_train_loss,receiver_local_val_loss,sender_local_train_loss,sender_local_val_loss,val_loss_receiver_loc,val_loss_local_continue,val_loss_teacher_guided,val_loss_same_origin_merge,selected_val_loss,best_alpha,delta_local_continue_vs_loc,delta_teacher_guided_vs_loc,delta_teacher_guided_vs_local_continue,delta_same_origin_merge_vs_loc,delta_same_origin_merge_vs_local_continue,delta_same_origin_merge_vs_teacher_guided,rollback_to_local,accept_local_continue,accept_teacher_guided,accept_same_origin_merge,teacher_guided_teacher_better_ratio_avg,teacher_guided_teacher_worse_ratio_avg,teacher_guided_positive_active_ratio_avg,teacher_guided_repulsion_active_ratio_avg,teacher_guided_positive_loss_avg,teacher_guided_repulsion_loss_avg,teacher_guided_total_loss_avg,local_continue_pred_loss_avg,local_continue_total_loss_avg,local_continue_num_batches,teacher_guided_pred_loss_avg,teacher_guided_teacher_better_ratio_min,teacher_guided_teacher_better_ratio_max,teacher_guided_teacher_better_ratio_std,teacher_guided_teacher_worse_ratio_min,teacher_guided_teacher_worse_ratio_max,teacher_guided_teacher_worse_ratio_std,teacher_guided_positive_active_ratio_min,teacher_guided_positive_active_ratio_max,teacher_guided_positive_active_ratio_std,teacher_guided_repulsion_active_ratio_min,teacher_guided_repulsion_active_ratio_max,teacher_guided_repulsion_active_ratio_std,teacher_guided_positive_weight_mean_avg,teacher_guided_negative_weight_mean_avg,teacher_guided_num_batches,idle_client_ids
5,5,1,1-4,Client4 -> Client1,1,4,4,receiver_loc,,,,,,0.0018473278976270202,0.002061076353985378,0.001923056122001723,0.0019147979226760456,0.0018473278976270202,0.85,0.00021374845635835794,7.57282243747028e-05,-0.00013802023198365514,6.747002504902538e-05,-0.00014627843130933255,-8.258199325677411e-06,True,False,False,False,0.5981850624084473,0.40181493759155273,0.5930966734886169,0.3974931240081787,0.00029081368404479033,0.0014682512806398576,0.002058753156308482,0.002047984999644925,0.002047984999644925,329,0.002042687491090734,0.296875,0.921875,0.12928949296474457,0.078125,0.703125,0.12928949296474457,0.2890625,0.921875,0.13034936785697937,0.078125,0.703125,0.12911337614059448,0.5194550156593323,0.34721747040748596,329,
5,5,1,1-4,Client1 -> Client4,4,1,1,receiver_loc,,,,,,0.0029124948318537975,0.003544578553561491,0.0030878893020819293,0.0030878893020819293,0.0029124948318537975,1.0,0.0006320837217076935,0.00017539447022813176,-0.0004566892514795617,0.00017539447022813176,-0.0004566892514795617,0.0,True,False,False,False,0.5957489609718323,0.4042510390281677,0.5900973677635193,0.39848071336746216,0.000300342653925693,0.0015884417639610683,0.0025255130778658523,0.002470712978364472,0.002470712978364472,329,0.002508560589210408,0.3125,0.859375,0.12922611832618713,0.140625,0.6875,0.12922611832618713,0.3046875,0.859375,0.13010431826114655,0.140625,0.671875,0.1286817193031311,0.5081698298454285,0.34514594078063965,329,
5,5,2,5-3,Client3 -> Client5,5,3,3,same_origin_merge,,,,,,0.0026498189876208124,0.003503343467966131,0.0029282548189244707,0.0026451502268949128,0.0026451502268949128,0.65,0.0008535244803453187,0.00027843583130365834,-0.0005750886490416603,-4.668760725899581e-06,-0.0008581932410712183,-0.0002831045920295579,False,False,False,True,0.5304749011993408,0.4695250988006592,0.524965763092041,0.4635581076145172,0.0003635986908072851,0.0016147848862519349,0.002645859739492762,0.0026613953762468093,0.0026613953762468093,329,0.0026268778513317214,0.296875,0.8828125,0.10651136189699173,0.1171875,0.703125,0.10651136189699173,0.28125,0.8828125,0.10653258115053177,0.1171875,0.703125,0.1066364198923111,0.44789746403694153,0.4097151756286621,329,
5,5,2,5-3,Client5 -> Client3,3,5,5,receiver_loc,,,,,,0.0022663694568115286,0.002301791094596861,0.002496348042836378,0.002301791094596861,0.0022663694568115286,0.0,3.542163778533225e-05,0.00022997858602484935,0.0001945569482395171,3.542163778533225e-05,0.0,-0.0001945569482395171,True,False,False,False,0.6616617441177368,0.33833831548690796,0.6566275358200073,0.3342302143573761,0.00026134135681313205,0.0014356069009138252,0.002307606405930312,0.0022703753370918265,0.0022703753370918265,329,0.002292588134612715,0.4453125,0.8671875,0.08060798794031143,0.1328125,0.5546875,0.08060798794031143,0.4296875,0.8671875,0.08157695084810257,0.1328125,0.546875,0.08004023879766464,0.5947098731994629,0.2899971008300781,329,
5,5,3,6-2,Client2 -> Client6,6,2,2,same_origin_merge,,,,,,0.0027896859429087156,0.0032412431002123597,0.0027644440483341553,0.0027609239128634343,0.0027609239128634343,0.9,0.00045155715730364407,-2.5241894574560327e-05,-0.0004767990518782044,-2.8762030045281252e-05,-0.0004803191873489253,-3.5201354707209247e-06,False,False,False,True,0.5435176491737366,0.4564823508262634,0.537842333316803,0.4506748616695404,0.0003427336263336391,0.0015372190453865242,0.0023008622332264363,0.002278250066889582,0.002278250066889582,329,0.0022828941301948446,0.2890625,0.890625,0.1356353759765625,0.109375,0.7109375,0.1356353759765625,0.28125,0.8828125,0.13697326183319092,0.109375,0.6953125,0.13497304916381836,0.45763078331947327,0.3962514102458954,329,
5,5,3,6-2,Client6 -> Client2,2,6,6,same_origin_merge,,,,,,0.001930227216978875,0.0020069635040102615,0.0019495221651042163,0.0019183091484092432,0.0019183091484092432,0.6,7.67362870313865e-05,1.9294948125341254e-05,-5.7441338906045244e-05,-1.1918068569631828e-05,-8.865435560101833e-05,-3.121301669497308e-05,False,False,False,True,0.5810269117355347,0.41897308826446533,0.5759689807891846,0.41391515731811523,0.0002850174067411011,0.0014489990831491172,0.0020969663628336486,0.002056431143374608,0.002056431143374608,329,0.0020811708523032347,0.2890625,0.875,0.11891210824251175,0.125,0.7109375,0.11891210824251175,0.28125,0.875,0.12022420763969421,0.125,0.703125,0.11800602078437805,0.5013110637664795,0.3629402220249176,329,
5,5,4,7-8,Client8 -> Client7,7,8,8,same_origin_merge,,,,,,0.002456516180772065,0.0026200484361942242,0.0025768177999790118,0.0024458219255364517,0.0024458219255364517,0.55,0.0001635322554221592,0.00012030161920694674,-4.323063621521246e-05,-1.0694255235613355e-05,-0.00017422651065777256,-0.0001309958744425601,False,False,False,True,0.5301997065544128,0.46980029344558716,0.5248093008995056,0.4649085998535156,0.0002788862898200468,0.0016021038796965228,0.002253658344451533,0.0022186694706613093,0.0022186694706613093,329,0.002237281235046136,0.2890625,0.890625,0.12677359580993652,0.109375,0.7109375,0.12677359580993652,0.2890625,0.890625,0.12798340618610382,0.109375,0.6953125,0.12595026195049286,0.44400709867477417,0.4086132049560547,329,
5,5,4,7-8,Client7 -> Client8,8,7,7,same_origin_merge,,,,,,0.0022580519321842314,0.002223702543048748,0.0023782821104067734,0.0022210023017897574,0.0022210023017897574,0.1,-3.434938913548331e-05,0.00012023017822254201,0.00015457956735802532,-3.704963039447397e-05,-2.7002412589906613e-06,-0.00015727980861701598,False,False,False,True,0.6121240854263306,0.38787591457366943,0.6056413650512695,0.3824855387210846,0.00023728744223248092,0.00157242515152136,0.0023503744489862016,0.002336928675450754,0.002336928675450754,329,0.002335393702870359,0.3828125,0.953125,0.11000825464725494,0.046875,0.6171875,0.11000825464725494,0.375,0.953125,0.11186166852712631,0.046875,0.6171875,0.10795412212610245,0.5231977105140686,0.3266843557357788,329,
6,6,1,1-3,Client3 -> Client1,1,3,3,receiver_loc,,,,,,0.0018473278976270202,0.002161111424712282,0.0018744333571234493,0.0018744333571234493,0.0018473278976270202,1.0,0.0003137835270852619,2.710545949642911e-05,-0.0002866780675888328,2.710545949642911e-05,-0.0002866780675888328,0.0,True,False,False,False,0.5394265651702881,0.4605734348297119,0.5333408713340759,0.45489808917045593,0.00028372521021408824,0.001610574034056552,0.002051528836426066,0.0020385645369220906,0.0020385645369220906,329,0.0020349642133853825,0.3125,0.890625,0.1184769943356514,0.109375,0.6875,0.1184769943356514,0.3046875,0.890625,0.11930930614471436,0.109375,0.671875,0.11742248386144638,0.45450857281684875,0.4003373384475708,329,
6,6,1,1-3,Client1 -> Client3,3,1,1,same_origin_merge,,,,,,0.0022663694568115286,0.0023938692412776128,0.0022755409956610713,0.002264269056344468,0.002264269056344468,0.75,0.0001274997844660842,9.17153884954277e-06,-0.00011832824561654144,-2.1004004670606598e-06,-0.00012960018493314487,-1.127193931660343e-05,False,False,False,True,0.655305027961731,0.34469497203826904,0.6497958898544312,0.3389008939266205,0.00023475612525950375,0.0015880615779927422,0.0023058744069777396,0.0022870682462628983,0.0022870682462628983,329,0.002290891422599137,0.4609375,0.8828125,0.07952570170164108,0.1171875,0.5390625,0.07952570170164108,0.4453125,0.875,0.08078969269990921,0.1171875,0.5390625,0.0779971107840538,0.573079526424408,0.2878722548484802,329,
6,6,2,4-2,Client2 -> Client4,4,2,2,receiver_loc,,,,,,0.0029124948318537975,0.00378172392686148,0.0032819164277046683,0.002979690946037719,0.0029124948318537975,0.6,0.0008692290950076827,0.0003694215958508708,-0.0004998074991568119,6.71961141839217e-05,-0.000802032980823761,-0.0003022254816669491,True,False,False,False,0.48130688071250916,0.5186931490898132,0.4754415452480316,0.5118542313575745,0.00035946578673067713,0.0016734038706212619,0.002512644744787927,0.00249064773680246,0.00249064773680246,329,0.002493493754139987,0.203125,0.7578125,0.11976317316293716,0.2421875,0.796875,0.11976317316293716,0.1953125,0.7421875,0.1200583353638649,0.234375,0.78125,0.12044135481119156,0.393326073884964,0.45499321818351746,329,
6,6,2,4-2,Client4 -> Client2,2,4,4,same_origin_merge,,,,,,0.0019183091484092432,0.0019061016909196556,0.0018918920041541272,0.0018647931657763345,0.0018647931657763345,0.55,-1.2207457489587636e-05,-2.6417144255116033e-05,-1.4209686765528397e-05,-5.351598263290871e-05,-4.130852514332107e-05,-2.7098838377792676e-05,False,False,False,True,0.6205783486366272,0.3794216513633728,0.6152117252349854,0.37457743287086487,0.0002619451749992704,0.0014814147285113124,0.0020498314493654054,0.0020687309389899283,0.0020687309389899283,329,0.0020345660234244913,0.3671875,0.9296875,0.11103523522615433,0.0703125,0.6328125,0.11103523522615433,0.3515625,0.9296875,0.1114429384469986,0.0703125,0.6328125,0.10967221111059189,0.545255184173584,0.3261561691761017,329,
6,6,3,5-8,Client8 -> Client5,5,8,8,receiver_loc,,,,,,0.0026451502268949128,0.002732842479964904,0.003272386073509978,0.002732842479964904,0.0026451502268949128,0.0,8.769225306999107e-05,0.0006272358466150652,0.0005395435935450742,8.769225306999107e-05,0.0,-0.0005395435935450742,True,False,False,False,0.3986768126487732,0.6013231873512268,0.3937376141548157,0.5964314937591553,0.0004985171767222103,0.0015879774572391517,0.002641345898325495,0.002578832028732028,0.002578832028732028,329,0.002618450494989963,0.1953125,0.75,0.08222176879644394,0.25,0.8046875,0.08222176134586334,0.1875,0.75,0.08268889039754868,0.2421875,0.796875,0.08277764171361923,0.3235383927822113,0.5433988571166992,329,
6,6,3,5-8,Client5 -> Client8,8,5,5,same_origin_merge,,,,,,0.0022210023017897574,0.0024438086745935607,0.002306330810893292,0.002196109540183422,0.002196109540183422,0.6,0.00022280637280380333,8.532850910353447e-05,-0.00013747786370026886,-2.4892761606335172e-05,-0.0002476991344101385,-0.00011022127070986964,False,False,False,True,0.6184783577919006,0.38152167201042175,0.6145127415657043,0.37755605578422546,0.00033888653223026593,0.001261144113116611,0.002332595044913566,0.002325977344648483,0.002325977344648483,329,0.0023161227316713185,0.4296875,0.953125,0.0884145200252533,0.046875,0.5703125,0.0884145200252533,0.421875,0.953125,0.08889937400817871,0.046875,0.5625,0.08739417046308517,0.5546637773513794,0.3352522552013397,329,
6,6,4,6-7,Client7 -> Client6,6,7,7,same_origin_merge,,,,,,0.0027609239128634343,0.002736702206055951,0.0028864364064448878,0.0027342952141660506,0.0027342952141660506,0.1,-2.4221706807483253e-05,0.00012551249358145342,0.00014973420038893667,-2.66286986973837e-05,-2.4069918899004457e-06,-0.00015214119227883712,False,False,False,True,0.5886634588241577,0.4113365709781647,0.5826793909072876,0.4055187404155731,0.00022227053646199594,0.0016007211408724685,0.0022352950932833958,0.002235058510765872,0.002235058510765872,329,0.002220623364712267,0.34375,0.90625,0.12129468470811844,0.09375,0.65625,0.12129468470811844,0.328125,0.90625,0.12255820631980896,0.0859375,0.640625,0.12008308619260788,0.4974597990512848,0.34737035632133484,329,
6,6,4,6-7,Client6 -> Client7,7,6,6,same_origin_merge,,,,,,0.0024458219255364517,0.0027335263502342093,0.0028118373622804684,0.0024381188368224603,0.0024381188368224603,0.45,0.0002877044246977576,0.00036601543674401674,7.831101204625913e-05,-7.703088713991411e-06,-0.000295407513411749,-0.00037371852545800815,False,False,False,True,0.4290274679660797,0.5709725022315979,0.4223785400390625,0.5653209090232849,0.0002999907765893553,0.0015958362535848775,0.0021744618744614012,0.002188362243373839,0.002188362243373839,329,0.002157482966700147,0.2109375,0.859375,0.11421124637126923,0.140625,0.7890625,0.11421124637126923,0.2109375,0.84375,0.11428463459014893,0.140625,0.78125,0.11423727124929428,0.341726690530777,0.5062385201454163,329,
7,7,1,1-2,Client2 -> Client1,1,2,2,same_origin_merge,,,,,,0.0018473278976270202,0.0020099366901172896,0.0018402205484273526,0.0018112856886331567,0.0018112856886331567,0.7,0.00016260879249026944,-7.107349199667566e-06,-0.000169716141689937,-3.6042208993863466e-05,-0.0001986510014841329,-2.89348597941959e-05,False,False,False,True,0.5983816981315613,0.40161827206611633,0.5918923020362854,0.3961091637611389,0.00021801502229700756,0.0016683715712654287,0.0020571038584024466,0.0020154283635207336,0.0020154283635207336,329,0.0020422215499418016,0.359375,0.921875,0.1114949882030487,0.078125,0.640625,0.1114949882030487,0.3515625,0.921875,0.11266365647315979,0.078125,0.6328125,0.11149109154939651,0.5089898109436035,0.3391520380973816,329,
7,7,1,1-2,Client1 -> Client2,2,1,1,receiver_loc,,,,,,0.0018647931657763345,0.001901642242998794,0.0020424355658490052,0.001901642242998794,0.0018647931657763345,0.0,3.6849077222459586e-05,0.00017764240007267073,0.00014079332285021114,3.6849077222459586e-05,0.0,-0.00014079332285021114,True,False,False,False,0.6289052963256836,0.371094673871994,0.6226363182067871,0.3657280504703522,0.0001921644336549019,0.0016232231702339786,0.0020206930379676716,0.0020429723614637223,0.0020429723614637223,329,0.0020068119932700745,0.40625,0.9296875,0.10458056628704071,0.0703125,0.59375,0.10458056628704071,0.3984375,0.9296875,0.10575547814369202,0.0703125,0.59375,0.10377459228038788,0.5434922575950623,0.3112028241157532,329,
7,7,2,3-8,Client8 -> Client3,3,8,8,receiver_loc,,,,,,0.002264269056344468,0.0024594441033464415,0.002301805824139843,0.0022790433702553617,0.002264269056344468,0.75,0.00019517504700197362,3.753676779537493e-05,-0.0001576382792065987,1.4774313910893757e-05,-0.00018040073309107986,-2.276245388448117e-05,True,False,False,False,0.5471721291542053,0.45282790064811707,0.5403332114219666,0.4462130069732666,0.0002583808664133796,0.0016507943181426163,0.002287916134575017,0.0022507455236845894,0.0022507455236845894,329,0.0022719107416053945,0.3359375,0.8984375,0.11256255209445953,0.1015625,0.6640625,0.11256255209445953,0.3203125,0.890625,0.11374610662460327,0.1015625,0.65625,0.11168767511844635,0.45352497696876526,0.3877298831939697,329,
7,7,2,3-8,Client3 -> Client8,8,3,3,receiver_loc,,,,,,0.002196109540183422,0.0027828649577965833,0.002253444117347911,0.002214416912492351,0.002196109540183422,0.8,0.0005867554176131611,5.7334577164488976e-05,-0.0005294208404486721,1.830737230892887e-05,-0.0005684480453042322,-3.9027204855560105e-05,True,False,False,False,0.641613781452179,0.35836243629455566,0.6357418298721313,0.3524259030818939,0.00022534736036242535,0.00162442477242985,0.0023115320302208447,0.0022937781334258786,0.0022937781334258786,329,0.002296649486015226,0.40625,0.8671875,0.09918128699064255,0.1328125,0.59375,0.09915392100811005,0.3984375,0.8671875,0.10091585665941238,0.1328125,0.59375,0.0970904603600502,0.5561760067939758,0.29763296246528625,329,
7,7,3,4-7,Client7 -> Client4,4,7,7,receiver_loc,,,,,,0.0029124948318537975,0.003154836712791841,0.0029347066576638197,0.0029199375366001055,0.0029124948318537975,0.8,0.00024234188093804352,2.2211825810022207e-05,-0.0002201300551280213,7.4427047463080515e-06,-0.00023489917619173547,-1.4769121063714155e-05,True,False,False,False,0.3510224223136902,0.6489775776863098,0.3449196517467499,0.6433497667312622,0.0005067806132688784,0.0016342994835207073,0.0025188019795380646,0.002504498549402542,0.002504498549402542,329,0.0024954270652927466,0.1484375,0.8359375,0.12193610519170761,0.1640625,0.8515625,0.12193610519170761,0.140625,0.828125,0.1204148605465889,0.15625,0.8515625,0.12270734459161758,0.2661249339580536,0.5859320759773254,329,
7,7,3,4-7,Client4 -> Client7,7,4,4,same_origin_merge,,,,,,0.0024381188368224603,0.002797667224420282,0.0024699178543349295,0.002417621610622647,0.002417621610622647,0.7,0.0003595483875978218,3.179901751246923e-05,-0.00032774937008535256,-2.0497226199813184e-05,-0.000380045613797635,-5.229624371228241e-05,False,False,False,True,0.6168769598007202,0.3831230401992798,0.6116223335266113,0.378445029258728,0.0002520905681371449,0.0015365626714264025,0.002214077091679706,0.00217834646781813,0.00217834646781813,329,0.0021988315521341167,0.3828125,0.875,0.12024647742509842,0.125,0.6171875,0.12024647742509842,0.375,0.875,0.12102193385362625,0.1171875,0.6171875,0.11900169402360916,0.5388242602348328,0.3278867304325104,329,
7,7,4,5-6,Client6 -> Client5,5,6,6,same_origin_merge,,,,,,0.0026451502268949128,0.00262066330701739,0.0025999740891536043,0.0025802086181781372,0.0025802086181781372,0.65,-2.448691987752289e-05,-4.517613774130845e-05,-2.0689217863785556e-05,-6.494160871677555e-05,-4.045468883925266e-05,-1.9765470975467107e-05,False,False,False,True,0.4421694576740265,0.5578067898750305,0.4366128444671631,0.5523926615715027,0.0003918198367375749,0.0017176899947941,0.0025889252050324617,0.002617351673447491,0.002617351673447491,329,0.0025685821672207345,0.2890625,0.75,0.07594364136457443,0.25,0.7109375,0.07600443810224533,0.28125,0.7421875,0.07588900625705719,0.2421875,0.6953125,0.07638191431760788,0.3599281311035156,0.49707838892936707,329,
7,7,4,5-6,Client5 -> Client6,6,5,5,same_origin_merge,,,,,,0.0027342952141660506,0.002775351545028889,0.0027228248797507566,0.0027194734985767333,0.0027194734985767333,0.85,4.105633086283825e-05,-1.1470334415294037e-05,-5.2526665278132285e-05,-1.4821715589317334e-05,-5.587804645215558e-05,-3.3513811740232963e-06,False,False,False,True,0.591396689414978,0.4085795283317566,0.5870986580848694,0.4044714570045471,0.0003203617554776564,0.001325447882419887,0.0022177661998936367,0.002190550429123263,0.002190550429123263,329,0.002201528104787938,0.375,0.8828125,0.0878048986196518,0.1171875,0.625,0.08778546005487442,0.375,0.8828125,0.0887238010764122,0.1171875,0.625,0.08738428354263306,0.5272946357727051,0.36234068870544434,329,
8,8,1,1-8,Client8 -> Client1,1,8,8,same_origin_merge,,,,,,0.0018112856886331567,0.0019741456447563447,0.0018290309343357272,0.0018072163147665595,0.0018072163147665595,0.75,0.000162859956123188,1.7745245702570486e-05,-0.00014511471042061752,-4.069373866597177e-06,-0.00016692932998978519,-2.1814619569167663e-05,False,False,False,True,0.4869377315044403,0.5130622386932373,0.4812861382961273,0.507814347743988,0.00029208639558189867,0.0016308393130819616,0.00206394123590624,0.001993540481952593,0.001993540481952593,329,0.0020470244517687766,0.2734375,0.8984375,0.12755592167377472,0.1015625,0.7265625,0.12755592167377472,0.2578125,0.8984375,0.1285872608423233,0.1015625,0.71875,0.12672241032123566,0.4014647603034973,0.4530486464500427,329,
8,8,1,1-8,Client1 -> Client8,8,1,1,receiver_loc,,,,,,0.002196109540183422,0.0024500431615483596,0.002491829786702563,0.002237617501930386,0.002196109540183422,0.5,0.0002539336213649374,0.0002957202465191408,4.17866251542034e-05,4.150796174696384e-05,-0.00021242565961797355,-0.00025421228477217695,True,False,False,False,0.5941689014434814,0.40583109855651855,0.5888497233390808,0.4010818600654602,0.0002978314999992618,0.0015723168182014825,0.0022743892893573683,0.0022839583395448293,0.0022839583395448293,329,0.002257592764699047,0.3515625,0.875,0.11468756198883057,0.125,0.6484375,0.11468756198883057,0.34375,0.875,0.11549794673919678,0.125,0.6484375,0.11375933140516281,0.5136399865150452,0.3467509150505066,329,
8,8,2,2-7,Client7 -> Client2,2,7,7,receiver_loc,,,,,,0.0018647931657763345,0.0019221693057351699,0.001965920971189108,0.0019218842408256478,0.0018647931657763345,0.05,5.737613995883536e-05,0.0001011278054127737,4.375166545393834e-05,5.7091075049313334e-05,-2.8506490952202694e-07,-4.403673036346037e-05,True,False,False,False,0.6047828197479248,0.3952171504497528,0.5992262363433838,0.39027121663093567,0.00021425755633403183,0.001529506796627693,0.0020257419741348407,0.002017893121970226,0.002017893121970226,329,0.002011666711772045,0.328125,0.890625,0.10631735622882843,0.109375,0.671875,0.10631735622882843,0.328125,0.890625,0.10740281641483307,0.1015625,0.671875,0.10575614124536514,0.522134006023407,0.33721956610679626,329,
8,8,2,2-7,Client2 -> Client7,7,2,2,receiver_loc,,,,,,0.002417621610622647,0.002439727015112659,0.0030162042411031017,0.0024220090735503717,0.002417621610622647,0.15,2.2105404490011926e-05,0.0005985826304804546,0.0005764772259904427,4.387462927724593e-06,-1.7717941562287332e-05,-0.00059419516755273,True,False,False,False,0.5872520804405212,0.41274791955947876,0.5812442898750305,0.4079274535179138,0.00021712922925562405,0.00168799434655574,0.0021775265854482593,0.002174102789018788,0.002174102789018788,329,0.002162572740435833,0.3828125,0.859375,0.10046006739139557,0.140625,0.6171875,0.10046006739139557,0.3671875,0.859375,0.10083938390016556,0.140625,0.6171875,0.10025990009307861,0.5034627914428711,0.3539871871471405,329,
8,8,3,3-6,Client6 -> Client3,3,6,6,receiver_loc,,,,,,0.002264269056344468,0.0024224422044626334,0.0023500838969224527,0.0023031313913682914,0.002264269056344468,0.6,0.00015817314811816547,8.581484057798485e-05,-7.235830754018062e-05,3.886233502382354e-05,-0.00011931081309434193,-4.695250555416131e-05,True,False,False,False,0.5860647559165955,0.41393524408340454,0.5797178745269775,0.4079037010669708,0.00024128632932573593,0.001659205257258991,0.002267842661234944,0.0022667410816247587,0.0022667410816247587,329,0.00225230804431103,0.3828125,0.8984375,0.1006254181265831,0.1015625,0.6171875,0.1006254181265831,0.3828125,0.8984375,0.10155156254768372,0.09375,0.609375,0.09994059801101685,0.4968785345554352,0.3537125885486603,329,
8,8,3,3-6,Client3 -> Client6,6,3,3,receiver_loc,,,,,,0.0027194734985767333,0.003359298000285179,0.002731427544127593,0.002731427544127593,0.0027194734985767333,1.0,0.0006398245017084458,1.1954045550859743e-05,-0.0006278704561575861,1.1954045550859743e-05,-0.0006278704561575861,0.0,True,False,False,False,0.6380622386932373,0.3619377613067627,0.6321019530296326,0.35614368319511414,0.0001973822613152897,0.0016473879558723376,0.002200723373535753,0.0022291921815742015,0.0022291921815742015,329,0.0021865649665179176,0.421875,0.875,0.09586243331432343,0.125,0.578125,0.09586243331432343,0.4140625,0.875,0.09784949570894241,0.125,0.5703125,0.0949535146355629,0.5519919395446777,0.30161914229393005,329,
8,8,4,4-5,Client5 -> Client4,4,5,5,receiver_loc,,,,,,0.0029124948318537975,0.0029781611954943104,0.002958541464750771,0.002926203129456345,0.0029124948318537975,0.55,6.566636364051292e-05,4.604663289697365e-05,-1.9619730743539263e-05,1.3708297602547503e-05,-5.195806603796541e-05,-3.233833529442615e-05,True,False,False,False,0.5612597465515137,0.4387402832508087,0.5555368661880493,0.43296995759010315,0.0002670957769224798,0.001620558087147639,0.002506663140304082,0.0024937670437495734,0.0024937670437495734,329,0.0024905474790951117,0.34375,0.8359375,0.10574479401111603,0.1640625,0.65625,0.10574479401111603,0.34375,0.8359375,0.1061125248670578,0.1640625,0.65625,0.10496708750724792,0.4779037535190582,0.3794710040092468,329,
8,8,4,4-5,Client4 -> Client5,5,4,4,same_origin_merge,,,,,,0.0025802086181781372,0.002633237283615382,0.002687012168897466,0.0025634739855906656,0.0025634739855906656,0.4,5.3028665437244906e-05,0.00010680355071932858,5.3774885282083674e-05,-1.6734632587471574e-05,-6.976329802471648e-05,-0.00012353818330680015,False,False,False,True,0.5222008228302002,0.4777991473674774,0.5162168145179749,0.4716251492500305,0.0003592752862499483,0.0016415976655132277,0.0025798363316045514,0.002565134579920012,0.002565134579920012,329,0.002560850092918468,0.3359375,0.8125,0.09162785857915878,0.1875,0.6640625,0.09162785857915878,0.3359375,0.8046875,0.09146898984909058,0.1796875,0.6640625,0.09101928770542145,0.4358336925506592,0.4142637252807617,329,
9,9,1,1-7,Client7 -> Client1,1,7,7,receiver_loc,,,,,,0.0018072163147665595,0.0018731945353500992,0.002022433606742407,0.0018731945353500992,0.0018072163147665595,0.0,6.597822058353967e-05,0.00021521729197584733,0.00014923907139230766,6.597822058353967e-05,0.0,-0.00014923907139230766,True,False,False,False,0.5673588514328003,0.4326411783695221,0.5615647435188293,0.4269658327102661,0.0002453061957451153,0.0015745137444400303,0.0020434012916212795,0.002018131827389278,0.002018131827389278,329,0.0020281695393170865,0.3203125,0.8984375,0.1183357909321785,0.1015625,0.6796875,0.1183357909321785,0.3125,0.8984375,0.1195046678185463,0.1015625,0.6796875,0.11675921827554703,0.47841963171958923,0.36900898814201355,329,
9,9,1,1-7,Client1 -> Client7,7,1,1,same_origin_merge,,,,,,0.002417621610622647,0.0024700790335261784,0.0024248208854017904,0.0024090137148169272,0.0024090137148169272,0.65,5.2457422903531316e-05,7.199274779143283e-06,-4.525814812438803e-05,-8.607895805719853e-06,-6.106531870925117e-05,-1.5807170584863136e-05,False,False,False,True,0.5862303376197815,0.4137696623802185,0.5809824466705322,0.4083317816257477,0.0002614442336252463,0.0016403606896867194,0.002215996418902836,0.002169796129657771,0.002169796129657771,329,0.0021999512877488546,0.3515625,0.875,0.12436340004205704,0.125,0.6484375,0.12436340004205704,0.3515625,0.875,0.12494020164012909,0.125,0.6484375,0.12342186272144318,0.49745479226112366,0.35187551379203796,329,
9,9,2,8-6,Client6 -> Client8,8,6,6,receiver_loc,,,,,,0.002196109540183422,0.0024675949275551885,0.002469909616370334,0.002421768186200175,0.002196109540183422,0.45,0.0002714853873717663,0.00027380007618691164,2.3146888151453354e-06,0.0002256586460167528,-4.5826741355013516e-05,-4.814143017015885e-05,True,False,False,False,0.6041222214698792,0.39587777853012085,0.5980669260025024,0.39079609513282776,0.00030519881721922265,0.001524776971565188,0.0023460547254466847,0.002264017376194843,0.002264017376194843,329,0.0023292748684716584,0.3828125,0.9140625,0.12113134562969208,0.0859375,0.6171875,0.12113134562969208,0.3671875,0.9140625,0.12267937511205673,0.0859375,0.6171875,0.11994516104459763,0.5206776857376099,0.3382919132709503,329,
9,9,2,8-6,Client8 -> Client6,6,8,8,receiver_loc,,,,,,0.0027194734985767333,0.0028213061679782307,0.0028760541258633604,0.0028213061679782307,0.0027194734985767333,0.0,0.00010183266940149739,0.00015658062728662707,5.474795788512968e-05,0.00010183266940149739,0.0,-5.474795788512968e-05,True,False,False,False,0.5381077527999878,0.4618922173976898,0.5317438244819641,0.45597270131111145,0.00023019952623639246,0.0016474441036859818,0.0021983008255067626,0.002199897066335499,0.002199897066335499,329,0.0021831576170818342,0.3125,0.9453125,0.1137765571475029,0.0546875,0.6875,0.1137765571475029,0.3125,0.9453125,0.11513176560401917,0.0546875,0.6796875,0.1125471219420433,0.447100430727005,0.39500659704208374,329,
