round,client_id,client_name,tau,head_prefixes,head_exact_names,num_head_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round,mask_hamming_change_rate,use_head_importance_ema,head_importance_ema_beta,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_threshold,importance_gap_mean_ratio,importance_gap_median_ratio,importance_gap_boundary_ratio,importance_selected_total,importance_unselected_total,importance_selected_share,importance_top10_mean,importance_bottom10_mean
11,1,client_1,0.05,,fc1.weight,320,16,0.05,1.0,0.0,True,0.8,6.051088661251924e-06,1.804217586356494e-07,5.101234364701668e-06,0.0,2.7704097647074377e-06,1.5035555406939238e-05,0.0,2.4791113446553936e-06,2.7704097647074377e-06,33.53838898712139,5101234.364701668,1.1175006936172294,9.681742085376754e-05,5.4848220315761864e-05,0.638360933094831,3.684071998577565e-06,0.0
11,2,client_2,0.05,,fc1.weight,320,16,0.05,0.7777777777777778,0.012500000186264515,True,0.8,1.5385027971603904e-06,4.232338183494715e-08,1.3857269891559554e-06,0.0,6.817285225224623e-07,3.677164613691275e-06,0.0,6.816401310061337e-07,6.817285225224623e-07,36.35027212352696,1385726.9891559554,1.0001282075161744,2.4616045266157016e-05,1.2866307770309504e-05,0.6567369072446225,9.773990541361854e-07,0.0
11,3,client_3,0.05,,fc1.weight,320,16,0.05,0.8823529411764706,0.0062500000931322575,True,0.8,1.6820763448777143e-06,1.2822983707870923e-07,1.6228936488005274e-06,0.0,1.0942430890281685e-06,2.968902208522195e-06,0.0,1.0642124834703282e-06,1.0942430890281685e-06,13.117565035040993,1622893.6488005274,1.0282176518379713,2.691322151804343e-05,3.8981866964604706e-05,0.40842529738320443,1.2601358321262524e-06,0.0
11,4,client_4,0.05,,fc1.weight,320,16,0.05,1.0,0.0,True,0.8,2.6215868231815875e-06,3.862192538767335e-08,1.8209166228189133e-06,0.0,6.971768016228452e-07,8.289454854093492e-06,0.0,5.488179795065662e-07,6.971768016228452e-07,67.87644376669294,1820916.6228189133,1.2703219598011444,4.1945389966713265e-05,1.1741064554371405e-05,0.7813030225144915,1.4973770703363698e-06,0.0
11,5,client_5,0.05,,fc1.weight,320,16,0.05,1.0,0.0,True,0.8,4.291218516527806e-06,1.16523462727078e-07,2.4945364884843e-06,0.0,1.2410631597958854e-06,2.751219471974764e-05,0.0,1.1512777291500242e-06,1.2410631597958854e-06,36.82676080282506,2494536.4884843,1.0779867015454616,6.865950126666576e-05,3.542313788784668e-05,0.6596633325666948,2.5402582650713157e-06,0.0
11,6,client_6,0.05,,fc1.weight,320,16,0.05,0.8823529411764706,0.0062500000931322575,True,0.8,1.8564452091140993e-06,1.1295912736666452e-07,1.309184597175772e-06,0.0,1.07918629055348e-06,6.2197609622671735e-06,0.0,9.68030576586898e-07,1.07918629055348e-06,16.43451766912536,1309184.597175772,1.1148255043068875,2.9703121981583536e-05,3.4339573176112026e-05,0.4638018659995832,1.3087114894005936e-06,0.0
11,7,client_7,0.05,,fc1.weight,320,16,0.05,1.0,0.0,True,0.8,1.4320303307613358e-06,4.57674310575667e-08,1.0293705088315619e-06,0.0,5.201998760639981e-07,4.38879487774102e-06,0.0,4.803018214261101e-07,5.201998760639981e-07,31.28860434302749,1029370.5088315619,1.0830664590297971,2.291248347319197e-05,1.3913298971601762e-05,0.6221859069893388,8.892536698112963e-07,0.0
11,8,client_8,0.05,,fc1.weight,320,16,0.05,0.8823529411764706,0.0062500000931322575,True,0.8,1.541749170996809e-06,5.896412201202108e-08,1.4321307730824628e-06,0.0,8.12663472515851e-07,3.6108449421590194e-06,0.0,7.321235671042814e-07,8.12663472515851e-07,26.146798622455087,1432130.7730824628,1.1100071067552333,2.466798832756467e-05,1.7925094653037377e-05,0.5791547834103556,1.0152506320082466e-06,0.0
11,9,client_9,0.05,,fc1.weight,320,16,0.05,0.8823529411764706,0.0062500000931322575,True,0.8,3.3895549620410748e-06,6.017034058183576e-08,2.1872216393603594e-06,0.0,8.688716661708895e-07,1.320834689977346e-05,0.0,7.535120971624565e-07,8.688716661708895e-07,56.331717546347924,2187221.6393603594,1.153094311754958,5.4232878028415143e-05,1.8291782907908782e-05,0.7477853268179475,1.9541616893548053e-06,0.0
12,1,client_1,0.05,,fc1.weight,320,16,0.05,1.0,0.0,True,0.8,5.8938140483633106e-06,1.7392234127785993e-07,5.048932052886812e-06,0.0,2.493150077498285e-06,1.3115269211994018e-05,0.0,2.2375945718522416e-06,2.493150077498285e-06,33.8874242241434,5048932.052886812,1.1142094258948234,9.43010309129022e-05,5.287239036988467e-05,0.6407476937765786,3.5791376831184607e-06,0.0
12,2,client_2,0.05,,fc1.weight,320,16,0.05,0.7777777777777778,0.012500000186264515,True,0.8,1.8628412412624584e-06,4.2452566136812024e-08,1.2654262491196278e-06,0.0,8.20123375433468e-07,4.425829047249863e-06,0.0,6.961956273698888e-07,8.20123375433468e-07,43.87949966933791,1265426.2491196278,1.1780053840992495,2.980546014441643e-05,1.290557975153206e-05,0.6978397041886125,1.1336378520354629e-06,0.0
