epoch,train_loss,train_loss_next,train_weighted_loss_next,train_loss_ste,train_loss_seq,train_loss_weighted_seq,train_loss_fourier,train_weighted_loss_ste,train_loss_trend_smooth,train_weighted_loss_trend_smooth,train_loss_ae_y,train_weighted_loss_ae_y,train_loss_ae_resid,train_weighted_loss_ae_resid,train_loss_ru_mean,train_weighted_loss_ru_mean,train_loss_rw_ae,train_weighted_loss_rw_ae,val_loss,val_loss_next,val_weighted_loss_next,val_loss_ste,val_loss_seq,val_loss_weighted_seq,val_loss_fourier,val_weighted_loss_ste,val_loss_trend_smooth,val_weighted_loss_trend_smooth,val_loss_ae_y,val_weighted_loss_ae_y,val_loss_ae_resid,val_weighted_loss_ae_resid,val_loss_ru_mean,val_weighted_loss_ru_mean,val_loss_rw_ae,val_weighted_loss_rw_ae,val_MAE,val_MSE,val_RMSE,val_MAPE_percent,val_R2,best_val_RMSE,val_share_S_abs,val_share_S_dyn_abs,val_share_S_energy,val_share_Rw_abs,val_share_Rw_dyn_abs,val_share_Rw_energy,val_share_Ru_abs,val_share_Ru_dyn_abs,val_share_Ru_energy
37,0.0012236692263834872,0.0009540121335843422,0.0009540121335843422,0.00026965709235562637,8.242434401433515e-05,8.242434401433515e-05,0.001954751810997481,0.00026965709235562637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001095888996174911,0.0008875995122623014,0.0008875995122623014,0.00020828948487379602,6.454722041377015e-05,6.454722041377015e-05,0.0015019698330657571,0.00020828948487379602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1194406136419093,2.3566048641815605,1.5351237292744713,72.43222910345507,0.9374174653106432,1.4873414265154552,0.9591817114032176,0.8470902848064165,0.9937556906368304,0.04081828859672538,0.15290971519337415,0.0062443093631662895,0.0,0.0,0.0
38,0.0012181078051843814,0.0009580664920857758,0.0009580664920857758,0.00026004130813119696,7.961100958320387e-05,7.961100958320387e-05,0.0018839139759670599,0.00026004130813119696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001047533495725775,0.0008522793428883666,0.0008522793428883666,0.00019525415379859467,5.934342946430715e-05,5.934342946430715e-05,0.0014184506587861549,0.00019525415379859467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089150841784368,2.262828667334092,1.5042701444002975,70.10239271581705,0.939907807319795,1.4873414265154552,0.9630626663515447,0.8596880718263902,0.9942699351268152,0.036937333648397845,0.14031192817339727,0.005730064873181434,0.0,0.0,0.0
39,0.0011983646579238863,0.0009474312471702075,0.0009474312471702075,0.00025093341493176284,7.623089755947814e-05,7.623089755947814e-05,0.001823256054551538,0.00025093341493176284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010227119522748626,0.0008331015121303327,0.0008331015121303327,0.00018961044157513298,5.765691925522073e-05,5.765691925522073e-05,0.0013771921245326873,0.00018961044157513298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0710055146351698,2.2119109566792408,1.487249460137485,70.87886165368779,0.9412599896231556,1.487249460137485,0.964278679937242,0.8621360597951682,0.994930099882849,0.03572132006270026,0.13786394020462042,0.005069900117147778,0.0,0.0,0.0
40,0.0011926395914876237,0.00095223810031476,0.00095223810031476,0.00024040148443138086,7.32574962258385e-05,7.32574962258385e-05,0.0017446973595474516,0.00024040148443138086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014741930015493877,0.0012089487996035343,0.0012089487996035343,0.00026524420862945197,6.933737218373894e-05,6.933737218373894e-05,0.002028405704441124,0.00026524420862945197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.321297059513706,3.209797431883271,1.7915907545762986,98.227580776769,0.9147598894580034,1.487249460137485,0.9544005585291642,0.8175697906939635,0.9924731837913241,0.04559944147077962,0.1824302093058346,0.00752681620867276,0.0,0.0,0.0
41,0.0011889176943020317,0.0009536554127237422,0.0009536554127237422,0.00023526228086865984,7.108339532375276e-05,7.108339532375276e-05,0.0017128722320480217,0.00023526228086865984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009801947554114194,0.000812521621104925,0.000812521621104925,0.00016767313788300194,5.0865807253549076e-05,5.0865807253549076e-05,0.0012189391083956714,0.00016767313788300194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0537823231678995,2.1572706758352886,1.4687650172288584,68.27862586629365,0.9427110293470087,1.4687650172288584,0.9620109601098352,0.860265163760463,0.9942277527881496,0.03798903989010648,0.13973483623932434,0.005772247211847005,0.0,0.0,0.0
42,0.00116849179999803,0.0009446170091617097,0.0009446170091617097,0.00022387478665823632,6.752428746667389e-05,6.752428746667389e-05,0.00163102926007867,0.00022387478665823632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010303812303198373,0.0008634347614357263,0.0008634347614357263,0.00016694647125354732,5.0002617086918694e-05,5.0002617086918694e-05,0.0012194411596640968,0.00016694647125354732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0921241907673258,2.2924466865652984,1.514082787223109,71.63394679709899,0.9391212644656493,1.4687650172288584,0.9613117560645318,0.8555936418833164,0.9941641794453834,0.03868824393541087,0.14440635811647257,0.005835820554613407,0.0,0.0,0.0
43,0.0011577215321226478,0.0009403843010435145,0.0009403843010435145,0.00021733722840000378,6.524428726865616e-05,6.524428726865616e-05,0.001586173688944958,0.00021733722840000378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013847310986933505,0.0010826086579677513,0.0010826086579677513,0.0003021224407255993,6.682797030280394e-05,6.682797030280394e-05,0.00241977267736961,0.0003021224407255993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2666466853344758,2.874360341697595,1.6953938603456116,84.06826303401427,0.9236678331068139,1.4687650172288584,0.9658428263853339,0.8613791091388622,0.9958908567113768,0.03415717361460946,0.13862089086092583,0.004109143288620053,0.0,0.0,0.0
44,0.001169993712814587,0.0009535895163016448,0.0009535895163016448,0.0002164041980118964,6.387996684547696e-05,6.387996684547696e-05,0.0015891222639472745,0.0002164041980118964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009890720383235513,0.0008343485974958495,0.0008343485974958495,0.000154723435228232,4.664032886269897e-05,4.664032886269897e-05,0.0011274713875165068,0.000154723435228232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0755993078674941,2.2152219993996267,1.488362186901974,66.25291756325002,0.9411720608197078,1.4687650172288584,0.95981868230621,0.8350659335264037,0.9938089070605475,0.040181317693732774,0.16493406647338987,0.00619109293944922,0.0,0.0,0.0
45,0.001146125334739028,0.0009421809811056497,0.0009421809811056497,0.00020394434805405263,6.119202079613079e-05,6.119202079613079e-05,0.0014887152772102218,0.00020394434805405263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009850615500679924,0.0008312361585813219,0.0008312361585813219,0.000153825388502522,4.439283572178486e-05,4.439283572178486e-05,0.001138718347490755,0.000153825388502522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.071505400793792,2.2069583868661544,1.485583517297548,68.5702199287781,0.9413915111933772,1.4687650172288584,0.9638619434998124,0.8653669541748309,0.9946376003841804,0.03613805650012978,0.13463304582495456,0.0053623996158163,0.0,0.0,0.0
46,0.00114002238262273,0.0009426442687713918,0.0009426442687713918,0.00019737811287109277,5.905722889503919e-05,5.905722889503919e-05,0.0014422660463134977,0.00019737811287109277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010544262669434036,0.0008576254827290853,0.0008576254827290853,0.00019680078278371517,4.997213787135286e-05,4.997213787135286e-05,0.0015182585661841724,0.00019680078278371517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0769917137194185,2.2770228644725083,1.5089807369454749,61.807277070470434,0.939530862992681,1.4687650172288584,0.9569444669785073,0.8245683012984101,0.9932126550351684,0.043055533021434826,0.17543169870138586,0.006787344964828242,0.0,0.0,0.0
47,0.0011340755950051116,0.0009402856693637549,0.0009402856693637549,0.00019378992466561584,5.736339107037114e-05,5.736339107037114e-05,0.001421628710054073,0.00019378992466561584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009788534212027734,0.0008204149719994349,0.0008204149719994349,0.0001584384496727552,4.612750619844449e-05,4.612750619844449e-05,0.0011692369302567353,0.0001584384496727552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.056390381326924,2.1782277570936577,1.4758820268211337,62.97026188375375,0.9421544883312558,1.4687650172288584,0.9575864293662371,0.8327564881657278,0.9929309436436314,0.04241357063370524,0.1672435118340658,0.007069056356365136,0.0,0.0,0.0
48,0.0011306667030663508,0.0009415630743070162,0.0009415630743070162,0.00018910362930056596,5.560449632916346e-05,5.560449632916346e-05,0.0013905958256594409,0.00018910362930056596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010022305302821192,0.0008393940569463825,0.0008393940569463825,0.0001628364776275457,4.723867945311006e-05,4.723867945311006e-05,0.001203216674212601,0.0001628364776275457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0768796804771725,2.22861785285284,1.492855603483753,70.57907782296809,0.9408163174890497,1.4687650172288584,0.9603059886784817,0.850039535657798,0.9940812325553957,0.03969401132146089,0.14996046434199173,0.005918767444600942,0.0,0.0,0.0
49,0.0011096106684408968,0.0009310320697432297,0.0009310320697432297,0.00017857859683038444,5.315189440568836e-05,5.315189440568836e-05,0.0013074189096383064,0.00017857859683038444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009661812605100259,0.0008159141869358604,0.0008159141869358604,0.00015026707596595495,4.1398336520440345e-05,4.1398336520440345e-05,0.001130085727382314,0.00015026707596595495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0582750760903632,2.1662780514843716,1.471828132454456,64.17465411370786,0.9424718274309019,1.4687650172288584,0.9597758905636692,0.8463948213710373,0.9937124840324308,0.04022410943627295,0.1536051786287532,0.00628751596756589,0.0,0.0,0.0
50,0.0011019510696277195,0.0009305110229802185,0.0009305110229802185,0.00017144005152170143,5.12190683971052e-05,5.12190683971052e-05,0.0012534288840124145,0.00017144005152170143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010659382909253103,0.0008785952305165155,0.0008785952305165155,0.00018734305991702493,4.474754625555491e-05,4.474754625555491e-05,0.0014707026763543052,0.00018734305991702493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0995168774377235,2.3326981949156544,1.5273173196541885,60.35229161226182,0.9380523362562907,1.4687650172288584,0.9635100816251109,0.8547708019554174,0.9946574017592867,0.036489918374830135,0.14522919804437084,0.0053425982407097426,0.0,0.0,0.0
51,0.0011147129418047812,0.0009417320627865863,0.0009417320627865863,0.00017298087591131233,5.0600659670831486e-05,5.0600659670831486e-05,0.0012744028094535938,0.00017298087591131233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009577204005688303,0.0008234365515270701,0.0008234365515270701,0.00013428384892999432,3.886899219807713e-05,3.886899219807713e-05,0.0009930175548482302,0.00013428384892999432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0623981267521483,2.186250149936768,1.4785973589644912,64.72096988523346,0.9419414438425396,1.4687650172288584,0.9588047095563788,0.8472905977216931,0.9936463257521483,0.041195290443562946,0.15270940227809807,0.0063536742478482395,0.0,0.0,0.0
