epoch,split,component,mean,mean_abs,rms,std,min,max,share_abs,share_energy,dyn_mean,dyn_mean_abs,dyn_rms,dyn_std,share_dyn_abs
4,train,S_dev,18.597245529440087,18.597245529440087,19.466346781365356,5.751618531343515,2.7103242337778206,46.50885016965866,0.9432294116910487,0.9896958153571291,-2.0059039157967824e-15,4.28514457865117,5.751618531343515,5.751618531343515,0.7658731831208169
4,train,Rw_dev,-0.46989488859376227,1.1193210862016696,1.986279704025112,1.9298978875307216,-10.662842039197683,8.836384358227251,0.05677058830890066,0.01030418464286822,-6.02312579304702e-17,1.309965255576333,1.9298978875307216,1.9298978875307216,0.2341268168790043
4,train,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,test,S_dev,18.417652640418513,18.417652640418513,19.184666969186633,5.370429958158454,3.5946890966594216,35.91348192507028,0.945905790741077,0.9901672597958587,-5.4136589391245725e-15,4.077799111370422,5.370429958158454,5.370429958158454,0.7677189189988832
4,test,Rw_dev,-0.38347063651565777,1.053263830013623,1.9117771469158535,1.8729234181887946,-9.256600260406731,7.025012650042772,0.054094209258871775,0.009832740204138503,1.0914634957912445e-17,1.2337791374594547,1.8729234181887946,1.8729234181887946,0.23228108100092848
4,test,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,val,S_dev,17.14059569242719,17.14059569242719,17.93330253675119,5.27288528069718,2.2543348126113414,39.0193188573718,0.9402463641368183,0.9890251500255344,5.020732080639724e-16,3.8729752918022387,5.27288528069718,5.27288528069718,0.762411385057916
5,val,Rw_dev,0.45684471301932716,1.0893027110215356,1.8891041561517643,1.833032302218419,-9.411491001963615,11.144247961491345,0.059753635863127035,0.010974849974462447,3.6836892982954503e-17,1.206926933827916,1.833032302218419,1.833032302218419,0.23758861494188716
5,val,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,train,S_dev,18.84194606143312,18.84194606143312,19.760344307437567,5.954181368292809,2.2186135048493743,47.670820196509354,0.9513815863309373,0.9922242087672803,1.8475430803391418e-16,4.398362162563905,5.954181368292809,5.954181368292809,0.7989499284992702
5,train,Rw_dev,0.39352846826831317,0.9628791865489376,1.7492903245981724,1.7044506400583075,-10.064940588861703,9.543224529594182,0.048618413669012206,0.00777579123271698,4.060534242503609e-18,1.106816579769663,1.7044506400583075,1.7044506400583075,0.2010500715005482
5,train,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,test,S_dev,18.65161925386047,18.65161925386047,19.46261979271214,5.559736361077892,3.209344150304794,36.94965975457429,0.9529818945643405,0.992276819494931,3.2307319475420837e-15,4.180410549715437,5.559736361077892,5.559736361077892,0.7924090462009459
5,test,Rw_dev,0.41734781846340985,0.9202313345352146,1.717050104513499,1.6655575222230095,-8.009707140415905,7.7707210071980946,0.04701810543560866,0.007723180505066298,-7.367378596590901e-17,1.0951609114596033,1.6655575222230095,1.6655575222230095,0.20759095379886444
5,test,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,val,S_dev,16.682239141635513,16.682239141635513,17.521009024847835,5.356179092420577,1.4747347480300812,39.00896874982118,0.9419864228756631,0.9886163447496621,-9.604878762962952e-16,3.93238016045372,5.356179092420577,5.356179092420577,0.7834248915451733
6,val,Rw_dev,-0.13596362692012542,1.0273994863901628,1.8801222436074485,1.8751996008591274,-10.005681616261601,10.944473226085304,0.05801357712428051,0.011383655250334626,-1.6371952436868668e-17,1.087092928660134,1.8751996008591274,1.8751996008591274,0.2165751084546276
6,val,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,train,S_dev,18.407014461898804,18.407014461898804,19.37617823449015,6.051289248926881,1.5417091768234967,47.58955803161859,0.9512398608942909,0.9918853520171431,2.4931680248972156e-15,4.456252688190206,6.051289248926881,6.051289248926881,0.815307979495643
6,train,Rw_dev,-0.1404090965205783,0.9435355083188393,1.752557294139766,1.7469236831804567,-10.613577677130698,9.581176715508102,0.04876013910565759,0.008114647982854115,-4.6019388081707566e-17,1.0094765825401866,1.7469236831804567,1.7469236831804567,0.18469202050417405
6,train,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,test,S_dev,18.214240609727167,18.214240609727167,19.070700650211744,5.650934639593015,2.60227502310276,36.89749766951799,0.953659819297382,0.9923313649658051,5.0643906204713745e-15,4.236355192842945,5.650934639593015,5.650934639593016,0.822326977026577
6,test,Rw_dev,-0.05585126932289812,0.8850652865259958,1.6764759382776928,1.675545346249719,-9.046283464416861,7.375341524079441,0.04634018070256567,0.0076686350341921405,3.0015246134259226e-17,0.9153123447589587,1.675545346249719,1.675545346249719,0.177673022973229
6,test,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,val,S_dev,16.7181338214471,16.7181338214471,17.584855570615915,5.452627528779864,1.3312094495929776,39.81103451752662,0.9473171581197382,0.9903702374068365,2.0956099119191895e-15,4.003470744546793,5.452627528779864,5.452627528779864,0.8055871554719599
7,val,Rw_dev,0.10694550048964475,0.9297401541797942,1.7339948594864516,1.730693743170772,-9.713626611858604,11.813694146364925,0.05268284188020529,0.00962976259316033,2.5922258025042058e-17,0.9661600611982668,1.730693743170772,1.730693743170772,0.19441284452783875
7,val,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,train,S_dev,18.496765262140265,18.496765262140265,19.495674770314423,6.160439074218299,1.2414244740512221,48.16301541489362,0.9567820455880427,0.9934714509156094,-1.4875090441704887e-15,4.5268044907590745,6.160439074218299,6.1604390742183,0.8414584701301631
7,train,Rw_dev,0.037590705494080265,0.8355010020862054,1.5804068827577789,1.5799597633891242,-10.331058131605385,10.158088485568761,0.04321795441190571,0.00652854908438796,3.722156388961641e-17,0.8529078200077226,1.5799597633891242,1.5799597633891242,0.15854152986965114
7,train,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,test,S_dev,18.29833347282706,18.29833347282706,19.18107952030831,5.751939123600633,2.491482995536178,37.39913697713613,0.9592954912429073,0.993921580849055,1.222439115286194e-15,4.3061396454922605,5.751939123600633,5.751939123600634,0.8403105396688886
7,test,Rw_dev,0.08430301894193454,0.7764288291597277,1.5000036224137883,1.4976327548006427,-8.414046223312615,6.784133092105388,0.04070450875704049,0.006078419150942198,3.2743904873737336e-17,0.8183226124584582,1.4976327548006427,1.4976327548006427,0.1596894603309162
7,test,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,val,S_dev,16.473187074166045,16.473187074166045,17.369217361880434,5.506706763917747,0.831859181895852,39.958402235805984,0.9469136891701101,0.9900040192632192,-2.94695143863636e-15,4.044680100555519,5.506706763917747,5.506706763917747,0.8052509114729928
8,val,Rw_dev,0.17203790203283628,0.9235273915446133,1.7453176331175926,1.7368179526753331,-9.68221004281938,12.007890726625918,0.05308631082983255,0.0099959807367775,1.3643293697390557e-17,0.9782016409330379,1.7368179526753331,1.7368179526753331,0.1947490885268081
8,val,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,train,S_dev,18.26015474726927,18.26015474726927,19.29313366723781,6.228302763007321,0.9537514694668352,48.033838701665395,0.9562234439838975,0.9931286552922821,8.337630311274076e-16,4.566533689820637,6.228302763007321,6.228302763007321,0.837196469895248
8,train,Rw_dev,0.1197030868025808,0.8359622347525707,1.6047998853357883,1.6003292920470127,-10.34847134296596,10.546375688016413,0.043776556016050225,0.006871344707715076,6.42917921729738e-17,0.888020711718078,1.6003292920470127,1.6003292920470127,0.16280353010456855
8,train,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,test,S_dev,18.060816789393584,18.060816789393584,18.974726625437246,5.81783012901166,2.1134055829718705,37.513408921241755,0.9588680382776134,0.9936516456054894,2.2702440712457885e-15,4.3465181724343935,5.81783012901166,5.81783012901166,0.8370369041488177
8,test,Rw_dev,0.15219703198625875,0.774743546765648,1.5166627872934575,1.5090069826927024,-8.648460803091526,7.201196357667445,0.041131961722333625,0.006348354394507814,-5.457317478956223e-18,0.8462256013344917,1.5090069826927024,1.5090069826927024,0.16296309585098967
8,test,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,val,S_dev,16.35171301445722,16.35171301445722,17.259895344978293,5.524985865360542,0.6344596733227371,40.17029074323177,0.9470446544142556,0.9904136469682652,-3.776463695437706e-15,4.060831226284141,5.524985865360542,5.524985865360542,0.8136255103134501
9,val,Rw_dev,-0.032806879919873536,0.9143292341733511,1.6980737928042002,1.697756847854947,-9.770713443934916,11.081338810011744,0.05295534558568665,0.009586353031731495,5.730183352904034e-17,0.9302011034653127,1.697756847854947,1.697756847854947,0.18637448968634945
9,val,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,train,S_dev,18.142863715861427,18.142863715861427,19.189382786826986,6.2505126131422895,0.8010855595413594,47.88705144935846,0.9552267824938556,0.9931548417086294,-2.0688421965555886e-15,4.576829887482938,6.2505126131422895,6.2505126131422895,0.8347664542191634
9,train,Rw_dev,-0.1142192186199647,0.8503890366357779,1.5931045273739182,1.5890047215905685,-10.242290603116153,10.422419329479336,0.04477321750609175,0.006845158291367717,2.1656182626685913e-17,0.905937016181451,1.5890047215905685,1.5890047215905685,0.16523354578065425
9,train,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,test,S_dev,17.943773932045207,17.943773932045207,18.870502059290295,5.840960969338357,1.943336923126131,37.546655186593526,0.9581265982336901,0.9936429734148396,9.604878762962952e-16,4.361938956984786,5.840960969338357,5.840960969338357,0.8410427478830325
9,test,Rw_dev,-0.07414885636943802,0.7842041505209861,1.5093685129323045,1.5075461037495939,-8.625042533040046,6.0706275436133135,0.04187340176625672,0.0063570265851575075,0.0,0.8244073588990043,1.5075461037495939,1.5075461037495939,0.1589572521167747
9,test,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,val,S_dev,16.47465556165127,16.47465556165127,17.386455766142454,5.556488840354222,0.6936024663494899,40.615738487720485,0.946288022232807,0.9893043106843317,-1.3315854648653184e-15,4.083880639530186,5.556488840354222,5.556488840354221,0.8063429365592678
10,val,Rw_dev,-0.10498997675238916,0.9351131076991799,1.8078004862370376,1.804749207735081,-10.027555816113948,11.830001708254217,0.05371197776713565,0.01069568931566495,-6.003049226851845e-17,0.9808138649639403,1.804749207735081,1.804749207735081,0.19365706344053474
10,val,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,train,S_dev,18.285271962823014,18.285271962823014,19.3369067888092,6.290055119368499,0.886523662669584,48.1760067961812,0.95490493886476,0.9925968893902816,9.637001268875231e-16,4.603010939387767,6.290055119368499,6.290055119368499,0.8369600055983392
10,train,Rw_dev,-0.06855596482910367,0.8635157526961134,1.6699661492344606,1.6685583655585212,-10.7883286473155,11.59871826635301,0.04509506113518781,0.007403110609715657,-2.842373969752526e-17,0.8966675501432317,1.6685583655585212,1.6685583655585212,0.16303999440147904
10,train,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,test,S_dev,18.083345631465335,18.083345631465335,19.014919523542808,5.878756268104092,1.9305708946995435,37.85436050570011,0.9577739486183734,0.9932156473854503,-1.0478049559595947e-15,4.389283790699702,5.878756268104092,5.878756268104091,0.8457489742106626
10,test,Rw_dev,-0.005931421187686257,0.7972531335671801,1.5715453621600963,1.5715341687566333,-8.742307408839464,7.224217668846249,0.04222605138157359,0.006784352614546927,-2.7286587394781113e-17,0.8005348488030822,1.5715341687566333,1.5715341687566333,0.15425102578914474
10,test,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,val,S_dev,16.35743430739058,16.35743430739058,17.273704583132716,5.551145188584239,0.5503199405111372,40.584811015009876,0.9454447521853239,0.9891924454369401,-8.731707966329956e-16,4.081496781178968,5.551145188584239,5.551145188584239,0.8048424588585011
11,val,Rw_dev,0.13879441144914237,0.9438773446976737,1.8055470536677918,1.8002045090374954,-9.746693209171294,12.015317773386835,0.054555247814618374,0.010807554563056538,1.9782775861216307e-17,0.9896780012336095,1.8002045090374954,1.8002045090374954,0.1951575411413017
11,val,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,train,S_dev,18.157535496893708,18.157535496893708,19.214869425127386,6.286104652623932,0.67582339250762,48.01736145329475,0.9563504763288534,0.993029866260766,7.146540266806351e-16,4.596733432477404,6.286104652623932,6.286104652623932,0.8420723020984107
11,train,Rw_dev,0.07557187947432521,0.8287419676129871,1.6098182179974445,1.6080434030302744,-10.52458671531081,11.249723081991075,0.043649523671093995,0.006970133739231329,-3.4176163207738704e-17,0.8621011842433748,1.6080434030302744,1.6080434030302744,0.15792769790140604
11,train,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,test,S_dev,17.958377393582555,17.958377393582555,18.89577607642057,5.877672576785045,1.8753216290101407,37.88415775895118,0.9597093988487789,0.9937721907339074,2.8814636288888857e-15,4.388705551000695,5.877672576785045,5.877672576785046,0.8447151144136542
11,test,Rw_dev,0.11125305105895004,0.7539301185910239,1.4958531682918628,1.491710246568977,-8.479698767542837,7.186574911221861,0.040290601151167636,0.006227809266089734,-6.003049226851845e-17,0.8067804490884609,1.491710246568977,1.491710246568977,0.15528488558615325
11,test,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,val,S_dev,16.28271799643654,16.28271799643654,17.197269044964155,5.533457983341347,0.5513160807769745,40.76583654594421,0.9483944628076476,0.9903713741439975,1.200609845370369e-16,4.072520742873672,5.533457983341347,5.533457983341347,0.8147324165416013
12,val,Rw_dev,0.12101460112387974,0.8860009649035329,1.6956749402959976,1.6913512259322911,-9.524633494421838,11.382684341222047,0.051605537192294174,0.009628625855999145,-3.137957550399828e-17,0.9260783802102055,1.6913512259322911,1.6913512259322911,0.18526758345819852
12,val,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,train,S_dev,18.073296446680253,18.073296446680253,19.12986714171192,6.2695910879390135,0.7449587805606424,47.74119785660505,0.9575129843694322,0.9934702932545074,1.172140884669375e-15,4.580918949134193,6.2695910879390135,6.2695910879390135,0.847736375917809
12,train,Rw_dev,0.04510481055424084,0.8019530190817388,1.5508912643278863,1.5502352304838822,-10.163546862021088,11.358978909432887,0.042487015630514824,0.006529706745489853,-1.3535114141678695e-17,0.8227880041905055,1.5502352304838822,1.5502352304838822,0.15226362408200586
12,train,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,test,S_dev,17.876117071297383,17.876117071297383,18.81315640825243,5.863385753524988,1.8200621898099778,37.65945600265264,0.9608825969696678,0.9941539850819193,3.4926831865319825e-16,4.376495700326328,5.863385753524988,5.863385753524988,0.8526363115365364
12,test,Rw_dev,0.05677381845205141,0.7277343541236534,1.44266267886465,1.4415451219185966,-8.196437515497207,6.856370393186807,0.039117403030278414,0.005846014918077774,1.6371952436868668e-17,0.7564028651107805,1.4415451219185966,1.4415451219185966,0.14736368846326875
12,test,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,val,S_dev,16.330698961942495,16.330698961942495,17.241066934361385,5.528350608412949,0.6105035028839483,41.003201059937474,0.944318704309071,0.9885369315448971,6.548780974747467e-16,4.063297873508998,5.528350608412949,5.528350608412949,0.7871502204193421
13,val,Rw_dev,-0.4373921236369999,0.962931766139103,1.8565990817224989,1.8043415088150974,-10.361851237192749,11.061828703716396,0.055681295690871185,0.011463068455099493,8.731707966329956e-17,1.0987382513663173,1.8043415088150974,1.8043415088150974,0.21284977958046422
13,val,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,train,S_dev,18.11968941507568,18.11968941507568,19.175926078360742,6.276384027762316,0.8456089696176349,47.55709493464231,0.9521248759823884,0.9916754897149178,1.0110730263833985e-15,4.590741926066884,6.276384027762316,6.276384027762316,0.80951124770463
13,train,Rw_dev,-0.4690115182485087,0.9111014739651107,1.7569156213008614,1.6931570205155873,-11.096112283259629,10.889577729836105,0.04787512401755916,0.00832451028507936,-4.128209813212002e-17,1.080262570884984,1.6931570205155873,1.6931570205155873,0.19048875229519363
13,train,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,test,S_dev,17.922547320764867,17.922547320764867,18.85938990832885,5.870169098869324,1.9064921142607925,37.88130456906557,0.9570905889389867,0.9927037685155585,-1.6590245136026917e-15,4.389242893464913,5.870169098869324,5.870169098869324,0.8181963665889002
13,test,Rw_dev,-0.3970623224607258,0.8035247228778598,1.6168402283389836,1.5673269716486575,-9.373411359235643,6.239369616046547,0.042909411060959995,0.007296231484438584,2.7286587394781113e-17,0.9752919207913011,1.5673269716486575,1.5673269716486575,0.1818036334109134
13,test,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,val,S_dev,16.581779182282236,16.581779182282236,17.485893188026612,5.549870244709046,0.8021735013453289,41.47160331594944,0.9546512069575726,0.9920913774199543,1.7790854981397286e-15,4.080699180391833,5.549870244709046,5.549870244709046,0.8295624892637851
14,val,Rw_dev,-0.11940403209881033,0.7876842001887457,1.5612138983977195,1.5566410998264024,-9.209640870362518,10.359425718665122,0.045348793042369995,0.007908622580042263,-7.776677407512617e-17,0.8383988178946093,1.5566410998264024,1.5566410998264024,0.17043751073601163
14,val,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,train,S_dev,18.391332778089943,18.391332778089943,19.440609729506093,6.300490877742893,1.0503488581571727,48.086568967699996,0.9623655522723987,0.9946545310836701,-8.121068485007217e-17,4.606182148686223,6.300490877742893,6.300490877742893,0.8555365727697227
14,train,Rw_dev,-0.12641788805157417,0.7192149079345592,1.4251699396836726,1.4195519978354234,-10.19562067824602,10.169338468939065,0.037634447727549,0.005345468916327262,1.421186984876263e-17,0.7777865737416995,1.4195519978354234,1.4195519978354234,0.14446342723009153
14,train,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,test,S_dev,18.19232155062051,18.19232155062051,19.1229782163754,5.8930240507566864,2.109307769618928,38.23919408917427,0.9658502552240283,0.9953286749095578,-1.6590245136026917e-15,4.4056398354973005,5.8930240507566864,5.8930240507566864,0.8659264605667142
14,test,Rw_dev,-0.07259281144127928,0.6432292526454153,1.3100634140653138,1.3080506231027593,-7.927057539001106,6.027016582280397,0.03414974477591867,0.004671325090439347,1.6371952436868668e-17,0.6821361317749315,1.3080506231027593,1.3080506231027593,0.13407353943308925
14,test,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,val,S_dev,16.598535809216603,16.598535809216603,17.500747530944263,5.546600141708964,0.9152291830442845,41.601127080261705,0.9520187621191278,0.9917212009385145,-2.302987976119526e-15,4.073108699901494,5.546600141708964,5.546600141708964,0.8206685382209102
15,val,Rw_dev,0.1767249178012272,0.8365573524648564,1.598988983799345,1.589192900103638,-8.461341147258876,11.422126082673667,0.04798123788081498,0.008278799061482323,3.137957550399828e-17,0.8900506149792482,1.589192900103638,1.589192900103638,0.17933146177888823
15,val,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,train,S_dev,18.403031979371384,18.403031979371384,19.453273441855654,6.305415257525909,1.1245910126939413,47.926851759076115,0.9613326624683655,0.994631593698616,2.750335193589111e-15,4.613103078014864,6.305415257525909,6.305415257525909,0.8554568828547278
15,train,Rw_dev,0.0900288375597836,0.7402185288531933,1.429171197267453,1.4263327520275622,-9.898111904263494,11.42356189136207,0.03866733753158232,0.005368406301381427,3.4176163207738704e-17,0.7794575179320827,1.4263327520275622,1.4263327520275622,0.14454311714508672
15,train,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
