epoch,split,timestamp,y_true,y_pred,S_real,Rw_real,Ru_real,S_dev,Rw_dev,Ru_dev,P_future,T_future
28,val,2012-11-26 23:30:00,8.215000498056412,8.125346146553754,8.125346146553753,0.0,0.0,19.51934614655375,0.0,0.0,122.83137862753867,28.790599333703515
28,val,2012-11-27 00:00:00,6.604000115305186,7.334479686617851,7.3344796866178505,0.0,0.0,18.72847968661785,0.0,0.0,61.539270212173456,27.513239428281782
28,val,2012-11-27 00:30:00,5.5540001317858705,6.5523739631176,6.552373963117599,0.0,0.0,17.946373963117598,0.0,0.0,62.420724683165545,26.300354243278502
28,val,2012-11-27 01:00:00,5.500999595880509,5.48161080390215,5.48161080390215,0.0,0.0,16.87561080390215,0.0,0.0,-27.44833473306894,24.565286169230934
28,val,2012-11-27 01:30:00,5.002999717772008,5.170195416569711,5.170195416569708,0.0,0.0,16.564195416569707,0.0,0.0,215.05285164260863,24.280538432896133
28,val,2012-11-27 02:00:00,5.52900016874075,4.866310730636121,4.866310730636119,0.0,0.0,16.260310730636117,0.0,0.0,108.18839044475554,23.721531273961066
28,val,2012-11-27 02:30:00,5.045000577062369,5.196308707207442,5.196308707207439,0.0,0.0,16.590308707207438,0.0,0.0,-48.97435942441224,24.104961296856402
28,val,2012-11-27 03:00:00,4.973999453514815,5.588755915790797,5.588755915790795,0.0,0.0,16.982755915790793,0.0,0.0,-107.35545555806159,24.666141364127395
28,val,2012-11-27 03:30:00,4.927000137239696,5.463197133332492,5.463197133332489,0.0,0.0,16.857197133332487,0.0,0.0,99.39010492455958,24.640527151376006
28,val,2012-11-27 04:00:00,5.823999732673169,5.745229885965586,5.7452298859655855,0.0,0.0,17.139229885965584,0.0,0.0,-40.33434762603044,24.963799093663688
28,val,2012-11-27 04:30:00,5.137999518215657,6.121748064041138,6.121748064041139,0.0,0.0,17.515748064041137,0.0,0.0,10.068008766144512,25.589298783302304
28,val,2012-11-27 05:00:00,5.19500035533309,5.552286375105382,5.552286375105382,0.0,0.0,16.94628637510538,0.0,0.0,-3.6853243281617756,24.694401457488535
28,val,2012-11-27 05:30:00,5.488000536471606,5.4669548059105875,5.466954805910586,0.0,0.0,16.860954805910584,0.0,0.0,-79.86515835630892,24.499642838746308
28,val,2012-11-27 06:00:00,6.075000590145589,5.1651293921172625,5.165129392117262,0.0,0.0,16.55912939211726,0.0,0.0,-39.42925068384408,24.064391639381643
28,val,2012-11-27 06:30:00,6.217999457389117,7.080883624136448,6.434471803247927,0.646412588700652,0.0,17.828471803247925,0.646412588700652,0.0,38.5010149552226,26.097826901376244
28,val,2012-11-27 07:00:00,7.44300071784854,7.162806107461453,6.567441508412362,0.5953653668612241,0.0,17.96144150841236,0.5953653668612241,0.0,-201.59903860616683,26.107645682930944
28,val,2012-11-27 07:30:00,6.450999727219344,7.367690632611514,6.944659931153058,0.42303070145845406,0.0,18.338659931153057,0.42303070145845406,0.0,-7.474839994937181,26.851864484548564
28,val,2012-11-27 08:00:00,5.271999627262354,5.9054645999670035,6.708221398591995,-0.8027575664371251,0.0,18.102221398591993,-0.8027575664371251,0.0,-180.52085109066962,26.34334558022022
28,val,2012-11-27 08:30:00,7.161000213325024,4.049595107436181,5.103103992402552,-1.0535088849663734,0.0,16.49710399240255,-1.0535088849663734,0.0,10.582246335238217,24.009079988956447
28,val,2012-11-27 09:00:00,3.798999654769898,4.957235043406487,4.351802891671657,0.6054329195469618,0.0,15.745802891671655,0.6054329195469618,0.0,-71.88967260265349,22.775775608092545
28,val,2012-11-27 09:30:00,0.20000006079673852,2.2168091188669212,3.3031650068759912,-1.0863551201969384,0.0,14.69716500687599,-1.0863551201969384,0.0,-142.32005989313123,21.09094855314493
28,val,2012-11-27 10:00:00,1.2859996839761743,-1.3348848017901174,0.36121450307965297,-1.6960993048697708,0.0,11.755214503079651,-1.6960993048697708,0.0,4.133593782238662,16.645755492568014
28,val,2012-11-27 10:30:00,1.4229996350258596,-0.03611215160787021,-0.5199359143078315,0.4838237626999616,0.0,10.874064085692167,0.4838237626999616,0.0,-24.11060778728127,15.255345999956129
28,val,2012-11-27 11:00:00,3.633000207275153,0.41179028826952063,-0.3454467680603255,0.7572370563298463,0.0,11.048553231939673,0.7572370563298463,0.0,-208.6603058094978,15.375055589586495
28,val,2012-11-27 11:30:00,1.5199996452033528,2.6308656321167954,0.4377991564571868,2.1930672434717415,0.0,11.831799156457185,2.1930672434717415,0.0,-134.52508370065686,16.651104071885346
28,val,2012-11-27 12:00:00,-0.7439996187239877,0.875386040329934,-0.7064751041680566,1.5818611444979904,0.0,10.687524895831942,1.5818611444979904,0.0,256.09994084405895,15.195233988076447
28,val,2012-11-27 12:30:00,-2.8990002722740162,-0.6415834617614737,-1.5092288315445188,0.8676453697830437,0.0,9.88477116845548,0.8676453697830437,0.0,32.568382447183126,13.766638126850127
28,val,2012-11-27 13:00:00,-4.7589998262673605,-1.6710636660307636,-2.7926352575123303,1.1215715914815663,0.0,8.601364742487668,1.1215715914815663,0.0,-189.98104595184324,11.59301265439391
28,val,2012-11-27 13:30:00,-6.471999827899038,-2.2991854341030113,-3.116641996011138,0.8174565619081258,0.0,8.27735800398886,0.8174565619081258,0.0,-271.1078056373596,11.023847340941428
28,val,2012-11-27 14:00:00,-2.4399998758286228,-3.808504456102847,-4.049840862259268,0.24133640615642069,0.0,7.34415913774073,0.24133640615642069,0.0,218.54535262250897,9.976556198626756
28,val,2012-11-27 14:30:00,-0.16000017486512574,-0.1683439893126479,-1.6339230575412511,1.4655790682286023,0.0,9.760076942458747,1.4655790682286023,0.0,-33.45966491347551,13.519106244593857
28,val,2012-11-27 15:00:00,2.074000669032336,1.9406639496684082,0.2887806420922274,1.6518825397640464,0.0,11.682780642092226,1.6518825397640464,0.0,-186.63455212712284,16.377220877230165
28,val,2012-11-27 15:30:00,3.9150007117986685,3.8074179469943052,2.338857464253902,1.468561250552535,0.0,13.7328574642539,1.468561250552535,0.0,-37.201354714214794,19.68065579754114
28,val,2012-11-27 16:00:00,4.721000748872758,5.138291286826134,4.218036197513342,0.9202543215006589,0.0,15.61203619751334,0.9202543215006589,0.0,-33.48327360093593,22.599642576068636
28,val,2012-11-27 16:30:00,2.852000133246184,7.0215471025109295,6.867691371709107,0.1538549629896879,0.0,18.261691371709105,0.1538549629896879,0.0,6.5206952137053005,26.74388552868366
