round,client_id,client_name,alpha,distance_avg,gamma,ref_client_ids,train_loss,val_loss,meta_loss
9,6,client_6,0.5418999791145325,1.6799381424338207,0.1,"[6, 3, 9, 4, 7]",0.0012802235795418848,0.001207460408103285,2.5567660331726074
9,7,client_7,0.5413122177124023,1.65626436156017,0.1,"[7, 3, 9, 5, 8]",0.0007981172601924616,0.0008773772589554229,3.5673208236694336
9,8,client_8,0.5455785393714905,1.8282165744472878,0.1,"[8, 3, 9, 2, 1]",0.0010076218949012043,0.0007606615566842367,1.8223216533660889
9,9,client_9,0.543609082698822,1.7488061684620333,0.1,"[9, 3, 8, 6, 4]",0.000792554547938912,0.0006667223748920056,2.2788424491882324
10,1,client_1,0.5472632646560669,1.8961906029519013,0.1,"[1, 8, 9, 5, 7]",0.0007000743286710905,0.0006089226852576912,3.7251524925231934
10,2,client_2,0.5459724068641663,1.8441054691676981,0.1,"[2, 9, 8, 5, 7]",0.0009479638245020337,0.0007620519103741155,3.3909242153167725
10,3,client_3,0.5508748888969421,2.042060814303113,0.1,"[3, 5, 9, 2, 6]",0.001172445870467984,0.0008476165004120684,2.0797133445739746
10,4,client_4,0.5422572493553162,1.694332283611584,0.1,"[4, 3, 9, 2, 5]",0.0008562420181394914,0.0007019815122693665,2.6276822090148926
10,5,client_5,0.5455381870269775,1.8265899725491181,0.1,"[5, 3, 9, 2, 7]",0.0006404985901895259,0.0006272984201353861,3.723269462585449
10,6,client_6,0.5398300886154175,1.5965865324771584,0.1,"[6, 3, 9, 4, 7]",0.001257971240159195,0.0008987023407027535,2.634537935256958
10,7,client_7,0.5398886203765869,1.5989418995886808,0.1,"[7, 3, 9, 5, 8]",0.0007912272543573393,0.0006347338692034909,3.242401123046875
10,8,client_8,0.5416189432144165,1.6686184488760774,0.1,"[8, 3, 9, 2, 5]",0.0009965015022076625,0.0008073865004883165,1.8971956968307495
10,9,client_9,0.547569751739502,1.908562881909893,0.1,"[9, 3, 2, 1, 6]",0.0008001660192491584,0.000610490132645012,2.7887635231018066
11,1,client_1,0.5457727313041687,1.836048934313294,0.1,"[1, 8, 9, 5, 7]",0.0006959702326640062,0.0006396242574413938,3.286064863204956
11,2,client_2,0.550146758556366,2.0126370088943077,0.1,"[2, 9, 8, 5, 7]",0.0009525721281912896,0.000870460960088697,3.3640968799591064
11,3,client_3,0.5514259934425354,2.06434074856661,0.1,"[3, 1, 9, 5, 8]",0.0011643008739196765,0.0007936262769775254,1.9218178987503052
11,4,client_4,0.5451187491416931,1.8096726402596688,0.1,"[4, 3, 9, 2, 5]",0.0008569755798031627,0.0007360455210502412,2.189772605895996
11,5,client_5,0.5472607612609863,1.896090520877624,0.1,"[5, 3, 9, 2, 4]",0.0006474358646268896,0.0007767204509622583,3.764686346054077
11,6,client_6,0.54109126329422,1.6473669587663609,0.1,"[6, 3, 9, 4, 7]",0.001265938859266719,0.000905641140555668,2.254042148590088
11,7,client_7,0.5437110066413879,1.752914131587022,0.1,"[7, 3, 9, 8, 5]",0.0007772261368930689,0.0006865356097604083,3.2399230003356934
11,8,client_8,0.54532390832901,1.8179465992041515,0.1,"[8, 3, 9, 2, 6]",0.000983871918129392,0.0007382871933589986,1.9406579732894897
11,9,client_9,0.5433125495910645,1.736856309614086,0.1,"[9, 3, 8, 5, 2]",0.0007562117028352351,0.0006357833781945186,2.4090681076049805
12,1,client_1,0.5462319254875183,1.8545728139870334,0.1,"[1, 8, 9, 5, 7]",0.0006990284478570824,0.0005718517206775729,3.830064058303833
12,2,client_2,0.5499157905578613,2.003305186748912,0.1,"[2, 9, 8, 5, 7]",0.0009445345011289036,0.0007125535108025465,3.293407440185547
12,3,client_3,0.5490781664848328,1.9694697409096988,0.1,"[3, 4, 9, 6, 2]",0.0011620429098574462,0.0007597963567892873,2.187739372253418
12,4,client_4,0.5455018281936646,1.8251237301315997,0.1,"[4, 3, 9, 2, 5]",0.0008361645065302265,0.0007723908869915477,1.6948977708816528
12,5,client_5,0.5438816547393799,1.7597942036190943,0.1,"[5, 3, 9, 2, 4]",0.0006312482221010452,0.000726789350618632,3.074130058288574
12,6,client_6,0.5471746325492859,1.8926141206073226,0.1,"[6, 3, 9, 4, 7]",0.0012455886293965817,0.0009226688723853907,2.2068898677825928
12,7,client_7,0.5431797504425049,1.7315017035427445,0.1,"[7, 3, 9, 8, 5]",0.0007731601436155549,0.0006111283994180969,2.6433558464050293
12,8,client_8,0.544540286064148,1.7863476951170014,0.1,"[8, 3, 9, 2, 1]",0.0009744878697413596,0.0007239409912928239,1.6766890287399292
12,9,client_9,0.5488764047622681,1.9613202879409073,0.1,"[9, 3, 4, 6, 1]",0.0007571434304228635,0.0007039071152759157,2.127032995223999
13,1,client_1,0.5532698631286621,2.138911224020558,0.1,"[1, 8, 9, 5, 7]",0.000681303673410485,0.0006912908606643436,4.444265842437744
13,2,client_2,0.5541806221008301,2.175766795341042,0.1,"[2, 9, 8, 5, 7]",0.0009294637824150343,0.0006862950419491585,3.119607925415039
13,3,client_3,0.5525047183036804,2.1079600052471505,0.1,"[3, 7, 9, 1, 5]",0.0011403797254667832,0.001018707867200815,1.7432993650436401
13,4,client_4,0.5502192378044128,2.015563721540093,0.1,"[4, 3, 9, 2, 5]",0.0008290182443206248,0.0007439192802557871,1.7489213943481445
13,5,client_5,0.5493294596672058,1.9796183332877262,0.1,"[5, 3, 9, 2, 8]",0.0006101623568796668,0.0007020726661700767,3.122192859649658
13,6,client_6,0.5478135347366333,1.9184015291888499,0.1,"[6, 3, 9, 4, 7]",0.0012537691291773633,0.000977237904679357,2.981388807296753
13,7,client_7,0.5468707084655762,1.8803487554308957,0.1,"[7, 3, 9, 8, 5]",0.0007795536481397965,0.0007610514738034536,2.4602482318878174
13,8,client_8,0.5490373969078064,1.9678195955268165,0.1,"[8, 3, 9, 2, 1]",0.0009721162062503286,0.0007725712255175497,1.7014621496200562
13,9,client_9,0.5512921214103699,2.058928849345102,0.1,"[9, 3, 8, 7, 2]",0.000753549490890977,0.0006299373046275192,3.165513038635254
14,1,client_1,0.5543830990791321,2.1839636653669006,0.1,"[1, 8, 9, 5, 7]",0.0006705832708414793,0.0007367729068239763,3.230158567428589
14,2,client_2,0.55333411693573,2.1415106394590113,0.1,"[2, 9, 8, 5, 7]",0.000921932162538446,0.0009531469737530589,3.091902017593384
14,3,client_3,0.5460891723632812,1.8488155829851167,0.1,"[3, 9, 8, 6, 4]",0.0011181053920957867,0.0007757251229990761,2.315760374069214
14,4,client_4,0.5484966039657593,1.9459822473247186,0.1,"[4, 3, 9, 2, 5]",0.0008320749980558132,0.0007208350295793588,1.9011000394821167
14,5,client_5,0.5468613505363464,1.8799725495802704,0.1,"[5, 3, 9, 2, 8]",0.0006084898931030352,0.0006729666130262765,2.9338529109954834
14,6,client_6,0.5478929877281189,1.9216122908415856,0.1,"[6, 3, 9, 4, 7]",0.0012604193494682363,0.0009007527784660109,2.2049179077148438
