timestamp,gc,gg,net_load,temp2m_c,wind10m_ms
2011-05-15 11:30:00,80.48899999999999,122.53600000000002,-42.047,15.139366997612845,3.20102502240075
2011-05-15 12:00:00,86.876,123.917,-37.041,15.606760660807291,2.9833692179785833
2011-05-15 12:30:00,86.00999999999999,122.829,-36.819,15.937852647569445,2.7213443451457553
2011-05-15 13:00:00,84.625,119.01199999999999,-34.386999999999986,16.268944634331596,2.4593194723129272
2011-05-15 13:30:00,80.62,111.745,-31.124999999999993,16.4603271484375,2.182714137766096
2011-05-15 14:00:00,79.63,102.10100000000001,-22.471,16.651709662543404,1.9061088032192655
2011-05-15 14:30:00,79.241,88.31799999999998,-9.076999999999998,16.719802856445312,1.6207388076517317
2011-05-15 15:00:00,82.59899999999999,70.137,12.461999999999998,16.78789605034722,1.335368812084198
2011-05-15 15:30:00,82.322,49.481,32.84100000000001,16.632727728949654,1.128676222430335
2011-05-15 16:00:00,87.81900000000002,29.058000000000003,58.760999999999996,16.477559407552082,0.9219836327764723
2011-05-15 16:30:00,100.673,11.343,89.33000000000001,16.24484083387587,1.0373854206668005
2011-05-15 17:00:00,120.57499999999999,1.5399999999999998,119.035,16.012122260199654,1.152787208557129
2011-05-15 17:30:00,159.40800000000002,0.024,159.38400000000001,15.188042534722221,1.336960060728921
2011-05-15 18:00:00,185.871,0.015,185.856,14.36396280924479,1.5211329129007127
2011-05-15 18:30:00,187.226,0.033,187.19299999999998,13.732837253146702,1.6913995113637712
2011-05-15 19:00:00,181.425,0.012,181.413,13.10171169704861,1.8616661098268297
2011-05-15 19:30:00,171.072,0.026000000000000002,171.04600000000002,12.891898261176216,1.9224979877471924
2011-05-15 20:00:00,161.454,0.006,161.448,12.682084825303821,1.983329865667555
2011-05-15 20:30:00,157.911,0.033,157.878,12.041280110677084,2.131223592493269
2011-05-15 21:00:00,152.95199999999997,0.038,152.914,11.400475396050346,2.279117319318983
2011-05-15 21:30:00,139.424,0.014,139.41,11.214252048068577,2.5237127542495728
2011-05-15 22:00:00,119.993,0.007,119.986,11.028028700086805,2.7683081891801624
2011-05-15 22:30:00,108.2,0.02,108.17999999999999,10.943540785047743,2.9431708653767905
2011-05-15 23:00:00,99.717,0.032,99.685,10.859052870008679,3.1180335415734186
2011-05-15 23:30:00,82.96799999999999,0.014000000000000002,82.95400000000001,10.697040134006077,3.2012589242723255
2011-05-16 00:00:00,72.67999999999999,0.008,72.672,10.535027398003471,3.284484306971232
2011-05-16 00:30:00,64.899,0.03,64.869,10.359478420681423,3.334768705897861
2011-05-16 01:00:00,60.278,0.012,60.266,10.183929443359377,3.38505310482449
2011-05-16 01:30:00,55.495000000000005,0.006,55.489000000000004,10.027092827690971,3.385099556710985
2011-05-16 02:00:00,54.45700000000001,0.006,54.45100000000001,9.870256212022568,3.38514600859748
