round,client_id,client_name,tau,head_prefixes,head_exact_names,num_head_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round,mask_hamming_change_rate,use_head_importance_ema,head_importance_ema_beta,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_threshold,importance_gap_mean_ratio,importance_gap_median_ratio,importance_gap_boundary_ratio,importance_selected_total,importance_unselected_total,importance_selected_share,importance_top10_mean,importance_bottom10_mean
10,3,client_3,0.05,,fc1.weight,320,16,0.05,0.45454545454545453,0.03750000149011612,False,,1.672166959565402e-06,8.99921882568904e-08,1.3398820328802685e-06,0.0,9.238216875928629e-07,4.715004251920618e-06,0.0,8.922439178604691e-07,9.238216875928629e-07,18.58103920923561,1339882.0328802685,1.0353902489107052,2.675467294466216e-05,2.735762609518133e-05,0.49442867749037456,1.1755033710869611e-06,0.0
10,4,client_4,0.05,,fc1.weight,320,16,0.05,0.5238095238095238,0.03125,False,,3.048782104997372e-06,4.115392346509467e-08,2.4892707415347104e-06,0.0,8.357685032933659e-07,8.024190719879698e-06,0.0,8.092177381513466e-07,8.357685032933659e-07,74.08061656543184,2489270.7415347104,1.032809132920812,4.878051549894735e-05,1.2510792657849379e-05,0.7958798102053262,1.7500890407973202e-06,0.0
10,5,client_5,0.05,,fc1.weight,320,16,0.05,0.45454545454545453,0.03750000149011612,False,,2.6257584906375087e-06,8.649608951812945e-08,1.092805348434922e-06,0.0,7.4162920782328e-07,1.6494621377205476e-05,0.0,6.636482225985674e-07,7.4162920782328e-07,30.356610901770978,1092805.348434922,1.1175018105489165,4.2012135963886976e-05,2.6294810595572926e-05,0.615049236789804,1.6059616427810397e-06,0.0
10,6,client_6,0.05,,fc1.weight,320,16,0.05,0.3333333333333333,0.05000000074505806,False,,1.681535255926292e-06,8.604045795637411e-08,1.1393913723622973e-06,0.0,8.380180815947824e-07,5.456329745356925e-06,0.0,8.359369871868694e-07,8.380180815947824e-07,19.54331430295947,1139391.3723622973,1.0024883357854248,2.6904564947471954e-05,2.6156298190471716e-05,0.5070510136722891,1.1527823744472698e-06,0.0
10,7,client_7,0.05,,fc1.weight,320,16,0.05,0.5238095238095238,0.03125,False,,2.133344104038315e-06,5.48626979992001e-08,1.6804152664917638e-06,0.0,8.095182693068637e-07,5.080958544567693e-06,0.0,7.000717801020073e-07,8.095182693068637e-07,38.8844387425255,1680415.2664917638,1.1563344445257664,3.413350350456312e-05,1.6678261090419255e-05,0.6717637756703692,1.2908425333080231e-06,0.0
10,8,client_8,0.05,,fc1.weight,320,16,0.05,0.45454545454545453,0.03750000149011612,False,,1.3649128902670782e-06,4.193873469192294e-08,1.2727328453365772e-06,0.0,6.655623678852862e-07,2.5897488740156405e-06,0.0,6.139568426988262e-07,6.655623678852862e-07,32.54462385833697,1272732.8453365772,1.0840522289928207,2.1838606699020602e-05,1.274937494599726e-05,0.6313929009145691,8.74130591910216e-07,0.0
10,9,client_9,0.05,,fc1.weight,320,16,0.05,0.5238095238095238,0.03125,False,,3.0159790398442965e-06,5.351512411659731e-08,2.5573548327884055e-06,0.0,1.0442272468935698e-06,7.533755251643015e-06,0.0,9.676513172962586e-07,1.0442272468935698e-06,56.35645498678652,2557354.8327884055,1.0791347555610378,4.8255660658469424e-05,1.6268597391899675e-05,0.7478684973476404,1.7497209228167776e-06,0.0
11,1,client_1,0.05,,fc1.weight,320,16,0.05,0.6842105263157895,0.01875000074505806,False,,4.007570723274512e-06,1.4013164945571857e-07,3.889276968038757e-06,0.0,1.3719113667320926e-06,1.0065622518595774e-05,0.0,1.2872752677139943e-06,1.3719113667320926e-06,28.598408285578657,3889276.9680387573,1.065747424341472,6.412112998077646e-05,4.260001878719777e-05,0.600828702840854,2.4748396754148416e-06,0.0
11,2,client_2,0.05,,fc1.weight,320,16,0.05,0.45454545454545453,0.03750000149011612,False,,1.6899889558885661e-06,2.885650494584715e-08,1.3572275179285498e-06,0.0,4.841737677452329e-07,4.201173396722879e-06,0.0,4.2326672655690345e-07,4.841737677452329e-07,58.563238889153176,1357227.5179285498,1.143894838578347,2.703982318053022e-05,8.772378350840881e-06,0.7550449642644467,9.954719644156285e-07,0.0
11,3,client_3,0.05,,fc1.weight,320,16,0.05,0.6,0.02500000037252903,False,,2.4209943703112913e-06,1.2613592661293097e-07,2.0880726196992327e-06,0.0,1.3102818456900422e-06,6.851164926047204e-06,0.0,1.2043240076309303e-06,1.3102818456900422e-06,19.19338321711655,2088072.6196992327,1.0879802689371563,3.873590685543604e-05,3.8345322536770254e-05,0.5025335825380474,1.6710916952433763e-06,0.0
11,4,client_4,0.05,,fc1.weight,320,16,0.05,0.7777777777777778,0.012500000186264515,False,,2.448777145502845e-06,2.503594768450538e-08,1.7130461174019729e-06,0.0,5.445836563922057e-07,7.2089624154614285e-06,0.0,3.6951470860913105e-07,5.445836563922057e-07,97.8065368175179,1713046.1174019729,1.4737767399443886,3.918043876183219e-05,7.610927696077852e-06,0.837343315453987,1.3551764368457953e-06,0.0
11,5,client_5,0.05,,fc1.weight,320,16,0.05,0.5238095238095238,0.03125,False,,2.39789215328301e-06,1.1385751828819864e-07,1.6811236491776071e-06,0.0,1.001593773253262e-06,6.226292043720605e-06,0.0,1.0007727269112365e-06,1.001593773253262e-06,21.060278926285218,1681123.6491776071,1.0008194123406462,3.836627001874149e-05,3.461268715909682e-05,0.5257168775313137,1.5694404282839969e-06,0.0
