datetime_utc_start,datetime_utc_end,datetime_nem_start,datetime_nem_end,REGION,rrp_aud_per_mwh,total_demand_mw,SETTLEMENTDATE,PERIODTYPE
2012-11-30 03:30:00+00:00,2012-11-30 04:00:00+00:00,2012-11-30 13:30:00+10:00,2012-11-30 14:00:00+10:00,NSW1,210.36,11627.54,2012-11-30 14:00:00,TRADE
2012-11-30 04:00:00+00:00,2012-11-30 04:30:00+00:00,2012-11-30 14:00:00+10:00,2012-11-30 14:30:00+10:00,NSW1,257.78,11652.53,2012-11-30 14:30:00,TRADE
2012-11-30 04:30:00+00:00,2012-11-30 05:00:00+00:00,2012-11-30 14:30:00+10:00,2012-11-30 15:00:00+10:00,NSW1,263.85,11766.86,2012-11-30 15:00:00,TRADE
2012-11-30 05:00:00+00:00,2012-11-30 05:30:00+00:00,2012-11-30 15:00:00+10:00,2012-11-30 15:30:00+10:00,NSW1,196.59,11899.49,2012-11-30 15:30:00,TRADE
2012-11-30 05:30:00+00:00,2012-11-30 06:00:00+00:00,2012-11-30 15:30:00+10:00,2012-11-30 16:00:00+10:00,NSW1,237.34,11913.49,2012-11-30 16:00:00,TRADE
2012-11-30 06:00:00+00:00,2012-11-30 06:30:00+00:00,2012-11-30 16:00:00+10:00,2012-11-30 16:30:00+10:00,NSW1,144.99,11753.33,2012-11-30 16:30:00,TRADE
2012-11-30 06:30:00+00:00,2012-11-30 07:00:00+00:00,2012-11-30 16:30:00+10:00,2012-11-30 17:00:00+10:00,NSW1,175.05,11540.63,2012-11-30 17:00:00,TRADE
2012-11-30 07:00:00+00:00,2012-11-30 07:30:00+00:00,2012-11-30 17:00:00+10:00,2012-11-30 17:30:00+10:00,NSW1,182.85,11087.94,2012-11-30 17:30:00,TRADE
2012-11-30 07:30:00+00:00,2012-11-30 08:00:00+00:00,2012-11-30 17:30:00+10:00,2012-11-30 18:00:00+10:00,NSW1,100.16,10850.48,2012-11-30 18:00:00,TRADE
2012-11-30 08:00:00+00:00,2012-11-30 08:30:00+00:00,2012-11-30 18:00:00+10:00,2012-11-30 18:30:00+10:00,NSW1,71.02,10596.4,2012-11-30 18:30:00,TRADE
2012-11-30 08:30:00+00:00,2012-11-30 09:00:00+00:00,2012-11-30 18:30:00+10:00,2012-11-30 19:00:00+10:00,NSW1,85.83,10564.56,2012-11-30 19:00:00,TRADE
2012-11-30 09:00:00+00:00,2012-11-30 09:30:00+00:00,2012-11-30 19:00:00+10:00,2012-11-30 19:30:00+10:00,NSW1,78.42,10553.63,2012-11-30 19:30:00,TRADE
2012-11-30 09:30:00+00:00,2012-11-30 10:00:00+00:00,2012-11-30 19:30:00+10:00,2012-11-30 20:00:00+10:00,NSW1,69.12,10303.02,2012-11-30 20:00:00,TRADE
2012-11-30 10:00:00+00:00,2012-11-30 10:30:00+00:00,2012-11-30 20:00:00+10:00,2012-11-30 20:30:00+10:00,NSW1,62.75,9937.39,2012-11-30 20:30:00,TRADE
2012-11-30 10:30:00+00:00,2012-11-30 11:00:00+00:00,2012-11-30 20:30:00+10:00,2012-11-30 21:00:00+10:00,NSW1,59.27,9546.06,2012-11-30 21:00:00,TRADE
2012-11-30 11:00:00+00:00,2012-11-30 11:30:00+00:00,2012-11-30 21:00:00+10:00,2012-11-30 21:30:00+10:00,NSW1,56.99,9346.7,2012-11-30 21:30:00,TRADE
2012-11-30 11:30:00+00:00,2012-11-30 12:00:00+00:00,2012-11-30 21:30:00+10:00,2012-11-30 22:00:00+10:00,NSW1,55.08,9069.7,2012-11-30 22:00:00,TRADE
2012-11-30 12:00:00+00:00,2012-11-30 12:30:00+00:00,2012-11-30 22:00:00+10:00,2012-11-30 22:30:00+10:00,NSW1,58.19,8938.0,2012-11-30 22:30:00,TRADE
2012-11-30 12:30:00+00:00,2012-11-30 13:00:00+00:00,2012-11-30 22:30:00+10:00,2012-11-30 23:00:00+10:00,NSW1,56.14,8625.8,2012-11-30 23:00:00,TRADE
2012-11-30 13:00:00+00:00,2012-11-30 13:30:00+00:00,2012-11-30 23:00:00+10:00,2012-11-30 23:30:00+10:00,NSW1,55.97,8231.47,2012-11-30 23:30:00,TRADE
2012-11-30 13:30:00+00:00,2012-11-30 14:00:00+00:00,2012-11-30 23:30:00+10:00,2012-12-01 00:00:00+10:00,NSW1,54.17,8002.0,2012-12-01 00:00:00,TRADE
2012-11-30 14:00:00+00:00,2012-11-30 14:30:00+00:00,2012-12-01 00:00:00+10:00,2012-12-01 00:30:00+10:00,NSW1,55.25,7747.17,2012-12-01 00:30:00,TRADE
2012-11-30 14:30:00+00:00,2012-11-30 15:00:00+00:00,2012-12-01 00:30:00+10:00,2012-12-01 01:00:00+10:00,NSW1,55.02,7417.82,2012-12-01 01:00:00,TRADE
2012-11-30 15:00:00+00:00,2012-11-30 15:30:00+00:00,2012-12-01 01:00:00+10:00,2012-12-01 01:30:00+10:00,NSW1,55.0,7103.65,2012-12-01 01:30:00,TRADE
2012-11-30 15:30:00+00:00,2012-11-30 16:00:00+00:00,2012-12-01 01:30:00+10:00,2012-12-01 02:00:00+10:00,NSW1,55.01,6818.53,2012-12-01 02:00:00,TRADE
2012-11-30 16:00:00+00:00,2012-11-30 16:30:00+00:00,2012-12-01 02:00:00+10:00,2012-12-01 02:30:00+10:00,NSW1,55.01,6645.94,2012-12-01 02:30:00,TRADE
2012-11-30 16:30:00+00:00,2012-11-30 17:00:00+00:00,2012-12-01 02:30:00+10:00,2012-12-01 03:00:00+10:00,NSW1,54.7,6544.02,2012-12-01 03:00:00,TRADE
2012-11-30 17:00:00+00:00,2012-11-30 17:30:00+00:00,2012-12-01 03:00:00+10:00,2012-12-01 03:30:00+10:00,NSW1,53.96,6551.82,2012-12-01 03:30:00,TRADE
2012-11-30 17:30:00+00:00,2012-11-30 18:00:00+00:00,2012-12-01 03:30:00+10:00,2012-12-01 04:00:00+10:00,NSW1,52.21,6557.77,2012-12-01 04:00:00,TRADE
2012-11-30 18:00:00+00:00,2012-11-30 18:30:00+00:00,2012-12-01 04:00:00+10:00,2012-12-01 04:30:00+10:00,NSW1,52.76,6619.04,2012-12-01 04:30:00,TRADE
2012-11-30 18:30:00+00:00,2012-11-30 19:00:00+00:00,2012-12-01 04:30:00+10:00,2012-12-01 05:00:00+10:00,NSW1,53.36,6667.53,2012-12-01 05:00:00,TRADE
2012-11-30 19:00:00+00:00,2012-11-30 19:30:00+00:00,2012-12-01 05:00:00+10:00,2012-12-01 05:30:00+10:00,NSW1,52.63,6811.89,2012-12-01 05:30:00,TRADE
2012-11-30 19:30:00+00:00,2012-11-30 20:00:00+00:00,2012-12-01 05:30:00+10:00,2012-12-01 06:00:00+10:00,NSW1,50.91,6965.35,2012-12-01 06:00:00,TRADE
2012-11-30 20:00:00+00:00,2012-11-30 20:30:00+00:00,2012-12-01 06:00:00+10:00,2012-12-01 06:30:00+10:00,NSW1,50.72,7295.21,2012-12-01 06:30:00,TRADE
2012-11-30 20:30:00+00:00,2012-11-30 21:00:00+00:00,2012-12-01 06:30:00+10:00,2012-12-01 07:00:00+10:00,NSW1,53.08,7778.52,2012-12-01 07:00:00,TRADE
2012-11-30 21:00:00+00:00,2012-11-30 21:30:00+00:00,2012-12-01 07:00:00+10:00,2012-12-01 07:30:00+10:00,NSW1,52.15,8142.37,2012-12-01 07:30:00,TRADE
2012-11-30 21:30:00+00:00,2012-11-30 22:00:00+00:00,2012-12-01 07:30:00+10:00,2012-12-01 08:00:00+10:00,NSW1,53.28,8466.15,2012-12-01 08:00:00,TRADE
2012-11-30 22:00:00+00:00,2012-11-30 22:30:00+00:00,2012-12-01 08:00:00+10:00,2012-12-01 08:30:00+10:00,NSW1,53.41,8723.92,2012-12-01 08:30:00,TRADE
2012-11-30 22:30:00+00:00,2012-11-30 23:00:00+00:00,2012-12-01 08:30:00+10:00,2012-12-01 09:00:00+10:00,NSW1,53.51,8850.08,2012-12-01 09:00:00,TRADE
2012-11-30 23:00:00+00:00,2012-11-30 23:30:00+00:00,2012-12-01 09:00:00+10:00,2012-12-01 09:30:00+10:00,NSW1,53.49,9024.02,2012-12-01 09:30:00,TRADE
2012-11-30 23:30:00+00:00,2012-12-01 00:00:00+00:00,2012-12-01 09:30:00+10:00,2012-12-01 10:00:00+10:00,NSW1,53.48,9046.16,2012-12-01 10:00:00,TRADE
2012-12-01 00:00:00+00:00,2012-12-01 00:30:00+00:00,2012-12-01 10:00:00+10:00,2012-12-01 10:30:00+10:00,NSW1,53.97,9153.22,2012-12-01 10:30:00,TRADE
2012-12-01 00:30:00+00:00,2012-12-01 01:00:00+00:00,2012-12-01 10:30:00+10:00,2012-12-01 11:00:00+10:00,NSW1,56.03,9345.98,2012-12-01 11:00:00,TRADE
2012-12-01 01:00:00+00:00,2012-12-01 01:30:00+00:00,2012-12-01 11:00:00+10:00,2012-12-01 11:30:00+10:00,NSW1,55.48,9500.37,2012-12-01 11:30:00,TRADE
2012-12-01 01:30:00+00:00,2012-12-01 02:00:00+00:00,2012-12-01 11:30:00+10:00,2012-12-01 12:00:00+10:00,NSW1,55.62,9656.29,2012-12-01 12:00:00,TRADE
2012-12-01 02:00:00+00:00,2012-12-01 02:30:00+00:00,2012-12-01 12:00:00+10:00,2012-12-01 12:30:00+10:00,NSW1,56.86,9821.34,2012-12-01 12:30:00,TRADE
2012-12-01 02:30:00+00:00,2012-12-01 03:00:00+00:00,2012-12-01 12:30:00+10:00,2012-12-01 13:00:00+10:00,NSW1,55.22,9954.9,2012-12-01 13:00:00,TRADE
2012-12-01 03:00:00+00:00,2012-12-01 03:30:00+00:00,2012-12-01 13:00:00+10:00,2012-12-01 13:30:00+10:00,NSW1,57.86,10122.39,2012-12-01 13:30:00,TRADE
2012-12-01 03:30:00+00:00,2012-12-01 04:00:00+00:00,2012-12-01 13:30:00+10:00,2012-12-01 14:00:00+10:00,NSW1,58.88,10293.49,2012-12-01 14:00:00,TRADE
2012-12-01 04:00:00+00:00,2012-12-01 04:30:00+00:00,2012-12-01 14:00:00+10:00,2012-12-01 14:30:00+10:00,NSW1,62.16,10399.74,2012-12-01 14:30:00,TRADE
2012-12-01 04:30:00+00:00,2012-12-01 05:00:00+00:00,2012-12-01 14:30:00+10:00,2012-12-01 15:00:00+10:00,NSW1,58.06,10451.33,2012-12-01 15:00:00,TRADE
2012-12-01 05:00:00+00:00,2012-12-01 05:30:00+00:00,2012-12-01 15:00:00+10:00,2012-12-01 15:30:00+10:00,NSW1,57.8,10530.54,2012-12-01 15:30:00,TRADE
2012-12-01 05:30:00+00:00,2012-12-01 06:00:00+00:00,2012-12-01 15:30:00+10:00,2012-12-01 16:00:00+10:00,NSW1,58.15,10641.0,2012-12-01 16:00:00,TRADE
2012-12-01 06:00:00+00:00,2012-12-01 06:30:00+00:00,2012-12-01 16:00:00+10:00,2012-12-01 16:30:00+10:00,NSW1,58.04,10603.41,2012-12-01 16:30:00,TRADE
2012-12-01 06:30:00+00:00,2012-12-01 07:00:00+00:00,2012-12-01 16:30:00+10:00,2012-12-01 17:00:00+10:00,NSW1,59.95,10659.26,2012-12-01 17:00:00,TRADE
2012-12-01 07:00:00+00:00,2012-12-01 07:30:00+00:00,2012-12-01 17:00:00+10:00,2012-12-01 17:30:00+10:00,NSW1,57.67,10473.36,2012-12-01 17:30:00,TRADE
2012-12-01 07:30:00+00:00,2012-12-01 08:00:00+00:00,2012-12-01 17:30:00+10:00,2012-12-01 18:00:00+10:00,NSW1,56.61,10272.46,2012-12-01 18:00:00,TRADE
2012-12-01 08:00:00+00:00,2012-12-01 08:30:00+00:00,2012-12-01 18:00:00+10:00,2012-12-01 18:30:00+10:00,NSW1,55.34,10062.74,2012-12-01 18:30:00,TRADE
2012-12-01 08:30:00+00:00,2012-12-01 09:00:00+00:00,2012-12-01 18:30:00+10:00,2012-12-01 19:00:00+10:00,NSW1,55.46,9939.82,2012-12-01 19:00:00,TRADE
2012-12-01 09:00:00+00:00,2012-12-01 09:30:00+00:00,2012-12-01 19:00:00+10:00,2012-12-01 19:30:00+10:00,NSW1,57.27,9952.43,2012-12-01 19:30:00,TRADE
2012-12-01 09:30:00+00:00,2012-12-01 10:00:00+00:00,2012-12-01 19:30:00+10:00,2012-12-01 20:00:00+10:00,NSW1,56.2,9773.03,2012-12-01 20:00:00,TRADE
2012-12-01 10:00:00+00:00,2012-12-01 10:30:00+00:00,2012-12-01 20:00:00+10:00,2012-12-01 20:30:00+10:00,NSW1,54.2,9501.56,2012-12-01 20:30:00,TRADE
2012-12-01 10:30:00+00:00,2012-12-01 11:00:00+00:00,2012-12-01 20:30:00+10:00,2012-12-01 21:00:00+10:00,NSW1,54.06,9198.35,2012-12-01 21:00:00,TRADE
2012-12-01 11:00:00+00:00,2012-12-01 11:30:00+00:00,2012-12-01 21:00:00+10:00,2012-12-01 21:30:00+10:00,NSW1,53.4,8995.56,2012-12-01 21:30:00,TRADE
2012-12-01 11:30:00+00:00,2012-12-01 12:00:00+00:00,2012-12-01 21:30:00+10:00,2012-12-01 22:00:00+10:00,NSW1,53.09,8785.42,2012-12-01 22:00:00,TRADE
2012-12-01 12:00:00+00:00,2012-12-01 12:30:00+00:00,2012-12-01 22:00:00+10:00,2012-12-01 22:30:00+10:00,NSW1,55.09,8549.9,2012-12-01 22:30:00,TRADE
2012-12-01 12:30:00+00:00,2012-12-01 13:00:00+00:00,2012-12-01 22:30:00+10:00,2012-12-01 23:00:00+10:00,NSW1,53.97,8161.29,2012-12-01 23:00:00,TRADE
2012-12-01 13:00:00+00:00,2012-12-01 13:30:00+00:00,2012-12-01 23:00:00+10:00,2012-12-01 23:30:00+10:00,NSW1,53.24,7792.35,2012-12-01 23:30:00,TRADE
2012-12-01 13:30:00+00:00,2012-12-01 14:00:00+00:00,2012-12-01 23:30:00+10:00,2012-12-02 00:00:00+10:00,NSW1,53.66,7565.22,2012-12-02 00:00:00,TRADE
2012-12-01 14:00:00+00:00,2012-12-01 14:30:00+00:00,2012-12-02 00:00:00+10:00,2012-12-02 00:30:00+10:00,NSW1,52.96,7314.03,2012-12-02 00:30:00,TRADE
2012-12-01 14:30:00+00:00,2012-12-01 15:00:00+00:00,2012-12-02 00:30:00+10:00,2012-12-02 01:00:00+10:00,NSW1,52.29,7019.09,2012-12-02 01:00:00,TRADE
2012-12-01 15:00:00+00:00,2012-12-01 15:30:00+00:00,2012-12-02 01:00:00+10:00,2012-12-02 01:30:00+10:00,NSW1,52.08,6730.96,2012-12-02 01:30:00,TRADE
2012-12-01 15:30:00+00:00,2012-12-01 16:00:00+00:00,2012-12-02 01:30:00+10:00,2012-12-02 02:00:00+10:00,NSW1,51.86,6545.05,2012-12-02 02:00:00,TRADE
2012-12-01 16:00:00+00:00,2012-12-01 16:30:00+00:00,2012-12-02 02:00:00+10:00,2012-12-02 02:30:00+10:00,NSW1,51.46,6479.12,2012-12-02 02:30:00,TRADE
2012-12-01 16:30:00+00:00,2012-12-01 17:00:00+00:00,2012-12-02 02:30:00+10:00,2012-12-02 03:00:00+10:00,NSW1,50.92,6395.44,2012-12-02 03:00:00,TRADE
2012-12-01 17:00:00+00:00,2012-12-01 17:30:00+00:00,2012-12-02 03:00:00+10:00,2012-12-02 03:30:00+10:00,NSW1,49.87,6356.65,2012-12-02 03:30:00,TRADE
2012-12-01 17:30:00+00:00,2012-12-01 18:00:00+00:00,2012-12-02 03:30:00+10:00,2012-12-02 04:00:00+10:00,NSW1,49.83,6340.91,2012-12-02 04:00:00,TRADE
2012-12-01 18:00:00+00:00,2012-12-01 18:30:00+00:00,2012-12-02 04:00:00+10:00,2012-12-02 04:30:00+10:00,NSW1,50.88,6353.51,2012-12-02 04:30:00,TRADE
2012-12-01 18:30:00+00:00,2012-12-01 19:00:00+00:00,2012-12-02 04:30:00+10:00,2012-12-02 05:00:00+10:00,NSW1,50.66,6335.35,2012-12-02 05:00:00,TRADE
2012-12-01 19:00:00+00:00,2012-12-01 19:30:00+00:00,2012-12-02 05:00:00+10:00,2012-12-02 05:30:00+10:00,NSW1,49.97,6438.71,2012-12-02 05:30:00,TRADE
2012-12-01 19:30:00+00:00,2012-12-01 20:00:00+00:00,2012-12-02 05:30:00+10:00,2012-12-02 06:00:00+10:00,NSW1,50.71,6537.73,2012-12-02 06:00:00,TRADE
2012-12-01 20:00:00+00:00,2012-12-01 20:30:00+00:00,2012-12-02 06:00:00+10:00,2012-12-02 06:30:00+10:00,NSW1,50.72,6760.45,2012-12-02 06:30:00,TRADE
2012-12-01 20:30:00+00:00,2012-12-01 21:00:00+00:00,2012-12-02 06:30:00+10:00,2012-12-02 07:00:00+10:00,NSW1,52.91,7036.94,2012-12-02 07:00:00,TRADE
2012-12-01 21:00:00+00:00,2012-12-01 21:30:00+00:00,2012-12-02 07:00:00+10:00,2012-12-02 07:30:00+10:00,NSW1,51.37,7286.69,2012-12-02 07:30:00,TRADE
2012-12-01 21:30:00+00:00,2012-12-01 22:00:00+00:00,2012-12-02 07:30:00+10:00,2012-12-02 08:00:00+10:00,NSW1,51.32,7513.1,2012-12-02 08:00:00,TRADE
2012-12-01 22:00:00+00:00,2012-12-01 22:30:00+00:00,2012-12-02 08:00:00+10:00,2012-12-02 08:30:00+10:00,NSW1,52.43,7814.93,2012-12-02 08:30:00,TRADE
2012-12-01 22:30:00+00:00,2012-12-01 23:00:00+00:00,2012-12-02 08:30:00+10:00,2012-12-02 09:00:00+10:00,NSW1,53.07,7944.72,2012-12-02 09:00:00,TRADE
2012-12-01 23:00:00+00:00,2012-12-01 23:30:00+00:00,2012-12-02 09:00:00+10:00,2012-12-02 09:30:00+10:00,NSW1,53.37,8058.25,2012-12-02 09:30:00,TRADE
2012-12-01 23:30:00+00:00,2012-12-02 00:00:00+00:00,2012-12-02 09:30:00+10:00,2012-12-02 10:00:00+10:00,NSW1,53.2,8098.2,2012-12-02 10:00:00,TRADE
2012-12-02 00:00:00+00:00,2012-12-02 00:30:00+00:00,2012-12-02 10:00:00+10:00,2012-12-02 10:30:00+10:00,NSW1,53.26,8100.0,2012-12-02 10:30:00,TRADE
2012-12-02 00:30:00+00:00,2012-12-02 01:00:00+00:00,2012-12-02 10:30:00+10:00,2012-12-02 11:00:00+10:00,NSW1,53.24,8067.53,2012-12-02 11:00:00,TRADE
2012-12-02 01:00:00+00:00,2012-12-02 01:30:00+00:00,2012-12-02 11:00:00+10:00,2012-12-02 11:30:00+10:00,NSW1,53.17,8057.75,2012-12-02 11:30:00,TRADE
2012-12-02 01:30:00+00:00,2012-12-02 02:00:00+00:00,2012-12-02 11:30:00+10:00,2012-12-02 12:00:00+10:00,NSW1,53.2,8073.19,2012-12-02 12:00:00,TRADE
2012-12-02 02:00:00+00:00,2012-12-02 02:30:00+00:00,2012-12-02 12:00:00+10:00,2012-12-02 12:30:00+10:00,NSW1,52.48,8052.17,2012-12-02 12:30:00,TRADE
2012-12-02 02:30:00+00:00,2012-12-02 03:00:00+00:00,2012-12-02 12:30:00+10:00,2012-12-02 13:00:00+10:00,NSW1,51.91,8018.0,2012-12-02 13:00:00,TRADE
2012-12-02 03:00:00+00:00,2012-12-02 03:30:00+00:00,2012-12-02 13:00:00+10:00,2012-12-02 13:30:00+10:00,NSW1,51.3,7949.54,2012-12-02 13:30:00,TRADE
2012-12-02 03:30:00+00:00,2012-12-02 04:00:00+00:00,2012-12-02 13:30:00+10:00,2012-12-02 14:00:00+10:00,NSW1,51.55,7966.69,2012-12-02 14:00:00,TRADE
2012-12-02 04:00:00+00:00,2012-12-02 04:30:00+00:00,2012-12-02 14:00:00+10:00,2012-12-02 14:30:00+10:00,NSW1,51.97,8050.33,2012-12-02 14:30:00,TRADE
2012-12-02 04:30:00+00:00,2012-12-02 05:00:00+00:00,2012-12-02 14:30:00+10:00,2012-12-02 15:00:00+10:00,NSW1,52.37,8122.79,2012-12-02 15:00:00,TRADE
2012-12-02 05:00:00+00:00,2012-12-02 05:30:00+00:00,2012-12-02 15:00:00+10:00,2012-12-02 15:30:00+10:00,NSW1,52.43,8082.37,2012-12-02 15:30:00,TRADE
2012-12-02 05:30:00+00:00,2012-12-02 06:00:00+00:00,2012-12-02 15:30:00+10:00,2012-12-02 16:00:00+10:00,NSW1,53.12,8084.74,2012-12-02 16:00:00,TRADE
2012-12-02 06:00:00+00:00,2012-12-02 06:30:00+00:00,2012-12-02 16:00:00+10:00,2012-12-02 16:30:00+10:00,NSW1,52.96,8034.08,2012-12-02 16:30:00,TRADE
2012-12-02 06:30:00+00:00,2012-12-02 07:00:00+00:00,2012-12-02 16:30:00+10:00,2012-12-02 17:00:00+10:00,NSW1,53.18,8085.75,2012-12-02 17:00:00,TRADE
2012-12-02 07:00:00+00:00,2012-12-02 07:30:00+00:00,2012-12-02 17:00:00+10:00,2012-12-02 17:30:00+10:00,NSW1,53.14,8109.35,2012-12-02 17:30:00,TRADE
2012-12-02 07:30:00+00:00,2012-12-02 08:00:00+00:00,2012-12-02 17:30:00+10:00,2012-12-02 18:00:00+10:00,NSW1,53.17,8096.81,2012-12-02 18:00:00,TRADE
2012-12-02 08:00:00+00:00,2012-12-02 08:30:00+00:00,2012-12-02 18:00:00+10:00,2012-12-02 18:30:00+10:00,NSW1,52.68,8020.96,2012-12-02 18:30:00,TRADE
2012-12-02 08:30:00+00:00,2012-12-02 09:00:00+00:00,2012-12-02 18:30:00+10:00,2012-12-02 19:00:00+10:00,NSW1,53.16,7985.76,2012-12-02 19:00:00,TRADE
2012-12-02 09:00:00+00:00,2012-12-02 09:30:00+00:00,2012-12-02 19:00:00+10:00,2012-12-02 19:30:00+10:00,NSW1,53.49,8027.63,2012-12-02 19:30:00,TRADE
2012-12-02 09:30:00+00:00,2012-12-02 10:00:00+00:00,2012-12-02 19:30:00+10:00,2012-12-02 20:00:00+10:00,NSW1,53.23,7967.33,2012-12-02 20:00:00,TRADE
2012-12-02 10:00:00+00:00,2012-12-02 10:30:00+00:00,2012-12-02 20:00:00+10:00,2012-12-02 20:30:00+10:00,NSW1,52.27,7746.67,2012-12-02 20:30:00,TRADE
2012-12-02 10:30:00+00:00,2012-12-02 11:00:00+00:00,2012-12-02 20:30:00+10:00,2012-12-02 21:00:00+10:00,NSW1,51.08,7518.94,2012-12-02 21:00:00,TRADE
2012-12-02 11:00:00+00:00,2012-12-02 11:30:00+00:00,2012-12-02 21:00:00+10:00,2012-12-02 21:30:00+10:00,NSW1,51.79,7405.29,2012-12-02 21:30:00,TRADE
2012-12-02 11:30:00+00:00,2012-12-02 12:00:00+00:00,2012-12-02 21:30:00+10:00,2012-12-02 22:00:00+10:00,NSW1,52.53,7269.01,2012-12-02 22:00:00,TRADE
2012-12-02 12:00:00+00:00,2012-12-02 12:30:00+00:00,2012-12-02 22:00:00+10:00,2012-12-02 22:30:00+10:00,NSW1,53.91,7192.01,2012-12-02 22:30:00,TRADE
2012-12-02 12:30:00+00:00,2012-12-02 13:00:00+00:00,2012-12-02 22:30:00+10:00,2012-12-02 23:00:00+10:00,NSW1,52.93,6944.43,2012-12-02 23:00:00,TRADE
2012-12-02 13:00:00+00:00,2012-12-02 13:30:00+00:00,2012-12-02 23:00:00+10:00,2012-12-02 23:30:00+10:00,NSW1,52.89,6793.25,2012-12-02 23:30:00,TRADE
2012-12-02 13:30:00+00:00,2012-12-02 14:00:00+00:00,2012-12-02 23:30:00+10:00,2012-12-03 00:00:00+10:00,NSW1,54.01,6705.11,2012-12-03 00:00:00,TRADE
2012-12-02 14:00:00+00:00,2012-12-02 14:30:00+00:00,2012-12-03 00:00:00+10:00,2012-12-03 00:30:00+10:00,NSW1,52.19,6567.41,2012-12-03 00:30:00,TRADE
2012-12-02 14:30:00+00:00,2012-12-02 15:00:00+00:00,2012-12-03 00:30:00+10:00,2012-12-03 01:00:00+10:00,NSW1,51.87,6474.46,2012-12-03 01:00:00,TRADE
2012-12-02 15:00:00+00:00,2012-12-02 15:30:00+00:00,2012-12-03 01:00:00+10:00,2012-12-03 01:30:00+10:00,NSW1,51.7,6229.46,2012-12-03 01:30:00,TRADE
2012-12-02 15:30:00+00:00,2012-12-02 16:00:00+00:00,2012-12-03 01:30:00+10:00,2012-12-03 02:00:00+10:00,NSW1,51.82,6079.06,2012-12-03 02:00:00,TRADE
2012-12-02 16:00:00+00:00,2012-12-02 16:30:00+00:00,2012-12-03 02:00:00+10:00,2012-12-03 02:30:00+10:00,NSW1,52.24,6002.71,2012-12-03 02:30:00,TRADE
2012-12-02 16:30:00+00:00,2012-12-02 17:00:00+00:00,2012-12-03 02:30:00+10:00,2012-12-03 03:00:00+10:00,NSW1,51.89,5988.03,2012-12-03 03:00:00,TRADE
2012-12-02 17:00:00+00:00,2012-12-02 17:30:00+00:00,2012-12-03 03:00:00+10:00,2012-12-03 03:30:00+10:00,NSW1,52.75,6000.13,2012-12-03 03:30:00,TRADE
2012-12-02 17:30:00+00:00,2012-12-02 18:00:00+00:00,2012-12-03 03:30:00+10:00,2012-12-03 04:00:00+10:00,NSW1,53.09,6102.36,2012-12-03 04:00:00,TRADE
2012-12-02 18:00:00+00:00,2012-12-02 18:30:00+00:00,2012-12-03 04:00:00+10:00,2012-12-03 04:30:00+10:00,NSW1,51.08,6351.5,2012-12-03 04:30:00,TRADE
2012-12-02 18:30:00+00:00,2012-12-02 19:00:00+00:00,2012-12-03 04:30:00+10:00,2012-12-03 05:00:00+10:00,NSW1,52.66,6585.71,2012-12-03 05:00:00,TRADE
2012-12-02 19:00:00+00:00,2012-12-02 19:30:00+00:00,2012-12-03 05:00:00+10:00,2012-12-03 05:30:00+10:00,NSW1,55.2,7122.7,2012-12-03 05:30:00,TRADE
2012-12-02 19:30:00+00:00,2012-12-02 20:00:00+00:00,2012-12-03 05:30:00+10:00,2012-12-03 06:00:00+10:00,NSW1,53.68,7663.44,2012-12-03 06:00:00,TRADE
2012-12-02 20:00:00+00:00,2012-12-02 20:30:00+00:00,2012-12-03 06:00:00+10:00,2012-12-03 06:30:00+10:00,NSW1,52.87,8100.45,2012-12-03 06:30:00,TRADE
2012-12-02 20:30:00+00:00,2012-12-02 21:00:00+00:00,2012-12-03 06:30:00+10:00,2012-12-03 07:00:00+10:00,NSW1,55.9,8536.21,2012-12-03 07:00:00,TRADE
2012-12-02 21:00:00+00:00,2012-12-02 21:30:00+00:00,2012-12-03 07:00:00+10:00,2012-12-03 07:30:00+10:00,NSW1,52.16,8748.9,2012-12-03 07:30:00,TRADE
2012-12-02 21:30:00+00:00,2012-12-02 22:00:00+00:00,2012-12-03 07:30:00+10:00,2012-12-03 08:00:00+10:00,NSW1,53.22,8795.34,2012-12-03 08:00:00,TRADE
2012-12-02 22:00:00+00:00,2012-12-02 22:30:00+00:00,2012-12-03 08:00:00+10:00,2012-12-03 08:30:00+10:00,NSW1,53.69,9059.4,2012-12-03 08:30:00,TRADE
2012-12-02 22:30:00+00:00,2012-12-02 23:00:00+00:00,2012-12-03 08:30:00+10:00,2012-12-03 09:00:00+10:00,NSW1,53.67,9090.76,2012-12-03 09:00:00,TRADE
2012-12-02 23:00:00+00:00,2012-12-02 23:30:00+00:00,2012-12-03 09:00:00+10:00,2012-12-03 09:30:00+10:00,NSW1,53.77,9119.23,2012-12-03 09:30:00,TRADE
2012-12-02 23:30:00+00:00,2012-12-03 00:00:00+00:00,2012-12-03 09:30:00+10:00,2012-12-03 10:00:00+10:00,NSW1,53.99,9180.14,2012-12-03 10:00:00,TRADE
2012-12-03 00:00:00+00:00,2012-12-03 00:30:00+00:00,2012-12-03 10:00:00+10:00,2012-12-03 10:30:00+10:00,NSW1,54.23,9170.36,2012-12-03 10:30:00,TRADE
2012-12-03 00:30:00+00:00,2012-12-03 01:00:00+00:00,2012-12-03 10:30:00+10:00,2012-12-03 11:00:00+10:00,NSW1,53.26,9112.82,2012-12-03 11:00:00,TRADE
