round,client_id,client_name,tau,layer_name,num_layer_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round_layer,mask_hamming_change_rate_layer,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_gap_mean_ratio,importance_gap_boundary_ratio,importance_selected_share
6,1,client_1,1.0,fc1,336,336,1.0,1.0,0.0,3.224787845922606e-07,,5.6933425428816204e-15,,0.0,5.3105937695363536e-05,,,,,0.9999999907708959
6,1,client_1,1.0,fc2,17,17,1.0,1.0,0.0,3.212436795724576e-07,,1.7911613303667195e-09,,0.0,5.308135314407991e-06,,,,,0.9999998168881761
6,2,client_2,1.0,fc1,336,336,1.0,1.0,0.0,1.2979476094819063e-07,,6.663368858420005e-13,,0.0,8.561471076973248e-06,,,,,0.999999977070028
6,2,client_2,1.0,fc2,17,17,1.0,1.0,0.0,1.2595073386859547e-07,,8.898041414795443e-09,,0.0,8.12927282822784e-07,,,,,0.9999995329641909
6,3,client_3,1.0,fc1,336,336,1.0,1.0,0.0,2.1250556784455154e-07,,6.210019342289472e-14,,0.0,1.6779900761321187e-05,,,,,0.9999999859947644
6,3,client_3,1.0,fc2,17,17,1.0,1.0,0.0,8.130715810248477e-08,,4.998132116518228e-11,,0.0,1.085382223209308e-06,,,,,0.9999992765276615
6,4,client_4,1.0,fc1,336,336,1.0,1.0,0.0,3.2181430597246587e-07,,1.0912627051995472e-10,,0.0,1.401312056259485e-05,,,,,0.9999999907518399
6,4,client_4,1.0,fc2,17,17,1.0,1.0,0.0,9.370468519421347e-08,,3.87158749504124e-09,,0.0,6.255746143324359e-07,,,,,0.999999372245976
6,5,client_5,1.0,fc1,336,336,1.0,1.0,0.0,3.1744706139679995e-07,,1.553378465354166e-14,,0.0,4.433693175087683e-05,,,,,0.9999999906246088
6,5,client_5,1.0,fc2,17,17,1.0,1.0,0.0,1.300517248402437e-07,,1.0677867479103043e-09,,0.0,1.942937842613901e-06,,,,,0.9999995476915253
6,6,client_6,1.0,fc1,336,336,1.0,1.0,0.0,7.670342733932558e-08,,4.5956185905360325e-14,,0.0,2.8334259241091786e-06,,,,,0.9999999611987329
6,6,client_6,1.0,fc2,17,17,1.0,1.0,0.0,6.923849587787558e-08,,1.3542808652289295e-08,,0.0,6.476078056039114e-07,,,,,0.999999150422317
6,7,client_7,1.0,fc1,336,336,1.0,1.0,0.0,7.48876018095491e-08,,6.08163693016639e-14,,0.0,7.523069143644534e-06,,,,,0.999999960257904
6,7,client_7,1.0,fc2,17,17,1.0,1.0,0.0,5.882292685623641e-08,,2.634509721488598e-09,,0.0,8.506241329087061e-07,,,,,0.9999989999907656
6,8,client_8,1.0,fc1,336,336,1.0,1.0,0.0,1.5341796347763553e-07,,7.218260955317926e-14,,0.0,1.4378999367181677e-05,,,,,0.9999999806007667
6,8,client_8,1.0,fc2,17,17,1.0,1.0,0.0,1.2147156122795998e-07,,4.780629225820121e-09,,0.0,1.727769472381624e-06,,,,,0.9999995157426234
6,9,client_9,1.0,fc1,336,336,1.0,1.0,0.0,1.637129873317953e-07,,0.0,,0.0,1.4946811461413745e-05,,,,,0.9999999818206834
6,9,client_9,1.0,fc2,17,17,1.0,1.0,0.0,2.453454597523324e-07,,0.0,,0.0,4.04176216761698e-06,,,,,0.999999760242079
7,1,client_1,1.0,fc1,336,336,1.0,1.0,0.0,1.4762481280869632e-07,,3.067933548265428e-13,,0.0,1.3642310477735009e-05,,,,,0.9999999798394994
7,1,client_1,1.0,fc2,17,17,1.0,1.0,0.0,9.804347476851522e-08,,7.618696472311282e-12,,0.0,1.5517799738518079e-06,,,,,0.999999400026428
7,2,client_2,1.0,fc1,336,336,1.0,1.0,0.0,9.591582915643363e-08,,7.63166560785427e-17,,0.0,1.0696935532905627e-05,,,,,0.9999999689708116
7,2,client_2,1.0,fc2,17,17,1.0,1.0,0.0,7.57671806300055e-09,,6.064870133881684e-11,,0.0,5.5195695125576094e-08,,,,,0.9999922363401699
7,3,client_3,1.0,fc1,336,336,1.0,1.0,0.0,1.2776316316791932e-07,,9.951636953733911e-13,,0.0,6.0526031120389234e-06,,,,,0.9999999767054106
7,3,client_3,1.0,fc2,17,17,1.0,1.0,0.0,1.9566337271808793e-08,,1.935033661082386e-10,,0.0,1.8802639090154116e-07,,,,,0.9999969936451835
7,4,client_4,1.0,fc1,336,336,1.0,1.0,0.0,2.638378153558492e-07,,7.354125294845026e-11,,0.0,1.675243765930645e-05,,,,,0.999999988719622
