round,client_id,client_name,tau,head_prefixes,num_head_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round,mask_hamming_change_rate,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_threshold,importance_gap_mean_ratio,importance_gap_median_ratio,importance_gap_boundary_ratio,importance_selected_total,importance_unselected_total,importance_selected_share,importance_top10_mean,importance_bottom10_mean
12,4,client_4,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.6448830281366347e-07,,5.964448379636167e-11,,0.0,7.862692655180581e-06,,,0.0,,,,5.806437548017129e-05,0.0,0.9999999827777363,1.5398403547806083e-06,0.0
12,5,client_5,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,8.83472747195303e-08,,3.502001477435207e-13,,0.0,7.984843250596896e-06,,,0.0,,,,3.118658423773013e-05,0.0,0.9999999679349312,8.382049259125779e-07,0.0
12,6,client_6,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,6.383703123591789e-08,,2.91329765487406e-14,,0.0,3.120682094959193e-06,,,0.0,,,,2.253447200928349e-05,0.0,0.9999999556235463,5.739208859267819e-07,0.0
12,7,client_7,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.0068703234429752e-07,,1.1410978498910263e-13,,0.0,5.665588105330244e-06,,,0.0,,,,3.55425218003802e-05,0.0,0.999999971864687,9.355227348351036e-07,0.0
12,8,client_8,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,5.204436267626111e-08,,1.2246787243173907e-13,,0.0,3.5635077892948175e-06,,,0.0,,,,1.8371658370597288e-05,0.0,0.9999999455683355,4.6842876599839656e-07,0.0
12,9,client_9,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,8.40449698772602e-08,,0.0,,0.0,3.949510755774099e-06,,,0.0,,,,2.9667873604921624e-05,0.0,0.9999999662935073,7.995336659405439e-07,0.0
13,1,client_1,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.1032615568406805e-07,,2.2605906675656623e-14,,0.0,5.264835635898635e-06,,,0.0,,,,3.8945130654610693e-05,0.0,0.9999999743228496,1.0616166719046305e-06,0.0
13,2,client_2,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.2644423197909436e-07,,6.307670128536747e-15,,0.0,6.805229077144759e-06,,,0.0,,,,4.4634813093580306e-05,0.0,0.9999999775959635,1.2113051752749016e-06,0.0
13,3,client_3,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,7.9329724697344e-08,,3.5530587261418944e-13,,0.0,5.574578608502634e-06,,,0.0,,,,2.8003394618281163e-05,0.0,0.9999999642900449,7.348424446718127e-07,0.0
13,4,client_4,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.0545279566336154e-07,,1.130774779367627e-10,,0.0,5.891316050110618e-06,,,0.0,,,,3.722483597812243e-05,0.0,0.9999999731362154,9.804512046684977e-07,0.0
13,5,client_5,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,4.488002166447623e-08,,1.5928352929163447e-13,,0.0,2.705333599806181e-06,,,0.0,,,,1.5842646462260745e-05,0.0,0.9999999368792367,4.097919656942395e-07,0.0
13,6,client_6,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,6.100757026627926e-08,,2.466143625710947e-15,,0.0,3.0564826829504455e-06,,,0.0,,,,2.1535672203754075e-05,0.0,0.9999999535654173,5.659593398377183e-07,0.0
13,7,client_7,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.9674960252019787e-07,,2.0987580773225607e-14,,0.0,1.1333338989061303e-05,,,0.0,,,,6.945260975044221e-05,0.0,0.9999999856016932,1.8645467889655265e-06,0.0
13,8,client_8,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,9.099623222281265e-08,,4.2059244813059254e-14,,0.0,5.639973096549511e-06,,,0.0,,,,3.212167212041095e-05,0.0,0.9999999688683713,8.74665602168534e-07,0.0
13,9,client_9,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.0351226837671667e-07,,0.0,,0.0,6.713385573675623e-06,,,0.0,,,,3.653983003459871e-05,0.0,0.9999999726326047,9.91917204373749e-07,0.0
14,1,client_1,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,6.910075962287039e-08,,6.080381966151738e-14,,0.0,4.417700893100118e-06,,,0.0,,,,2.439256786601618e-05,0.0,0.9999999590039079,6.522834610223072e-07,0.0
14,2,client_2,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.0186879144428231e-07,,1.8612474300509774e-13,,0.0,1.4997935068095103e-05,,,0.0,,,,3.59596851922106e-05,0.0,0.9999999721910809,9.546113233227516e-07,0.0
14,3,client_3,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,7.207475395561105e-08,,7.723656783586996e-12,,0.0,4.111604084755527e-06,,,0.0,,,,2.544238668633625e-05,0.0,0.9999999606955129,6.514685537695186e-07,0.0
14,4,client_4,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,9.475364929062259e-08,,6.097526650261642e-11,,0.0,4.351262305135606e-06,,,0.0,,,,3.344803917570971e-05,0.0,0.999999970102882,8.650530389786582e-07,0.0
14,5,client_5,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,2.393356022154841e-07,,2.9432474269879038e-15,,0.0,1.7483762349002063e-05,,,0.0,,,,8.448546577710658e-05,0.0,0.9999999881636448,2.3001753106655087e-06,0.0
14,6,client_6,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,8.38590981024509e-08,,4.778006874699148e-13,,0.0,4.156463091931073e-06,,,0.0,,,,2.9602262657135725e-05,0.0,0.9999999662187996,7.973828815011075e-07,0.0
14,7,client_7,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.0423135339986504e-07,,4.833806965809373e-15,,0.0,4.59067177871475e-06,,,0.0,,,,3.6793666367884725e-05,0.0,0.99999997282141,9.912105269904714e-07,0.0
14,8,client_8,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,5.3906183482826126e-08,,1.1885808567295257e-14,,0.0,3.0670425985590555e-06,,,0.0,,,,1.9028884707950056e-05,0.0,0.9999999474483154,5.102485260977119e-07,0.0
14,9,client_9,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,6.120093642873099e-08,,0.0,,0.0,3.0942721878091106e-06,,,0.0,,,,2.1603931600111537e-05,0.0,0.9999999537121311,5.74553041587933e-07,0.0
15,1,client_1,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,9.908830958763647e-08,,3.7786231934199e-13,,0.0,4.123611688555684e-06,,,0.0,,,,3.4978173061972484e-05,0.0,0.9999999714107431,9.223234087585297e-07,0.0
15,2,client_2,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.5497960848508985e-07,,1.4321240048888184e-14,,0.0,9.038918506121263e-06,,,0.0,,,,5.470780160976574e-05,0.0,0.9999999817210716,1.4613139001085074e-06,0.0
15,3,client_3,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,9.356191221954857e-08,,2.0310709968811118e-14,,0.0,6.1859918787376955e-06,,,0.0,,,,3.3027354220394045e-05,0.0,0.9999999697220684,8.940271527535515e-07,0.0
15,4,client_4,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.0994061123011607e-07,,1.8615655891784932e-11,,0.0,5.365643119148444e-06,,,0.0,,,,3.880903386743739e-05,0.0,0.9999999742328042,1.0292491197105846e-06,0.0
15,5,client_5,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.1833054477343734e-07,,3.4662659027795417e-13,,0.0,9.439535460842308e-06,,,0.0,,,,4.177067967248149e-05,0.0,0.9999999760597628,1.1402094060031231e-06,0.0
15,6,client_6,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,5.917017863636364e-08,,3.1366378813952114e-14,,0.0,3.6295969039201736e-06,,,0.0,,,,2.088707515213173e-05,0.0,0.9999999521235049,5.626899337585201e-07,0.0
15,7,client_7,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,5.603053175468082e-08,,1.7274782949591727e-14,,0.0,3.3423239074181765e-06,,,0.0,,,,1.977877582248766e-05,0.0,0.9999999494407562,5.171183374841348e-07,0.0
15,8,client_8,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.460316338346847e-07,,5.716294408306122e-13,,0.0,9.60650504566729e-06,,,0.0,,,,5.1549166528275236e-05,0.0,0.9999999806010446,1.3943521253168e-06,0.0
15,9,client_9,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,2.1801068034769436e-07,,0.0,,0.0,1.2815249647246674e-05,,,0.0,,,,7.695776730543002e-05,0.0,0.9999999870058602,2.105789690176607e-06,0.0
16,1,client_1,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,7.396177997150865e-08,,2.0359122645131206e-13,,0.0,3.4962413337780163e-06,,,0.0,,,,2.6108507881872356e-05,0.0,0.9999999616983105,6.940899197616091e-07,0.0
16,2,client_2,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,8.47068612958e-08,,7.636652269750466e-13,,0.0,1.0900896086241119e-05,,,0.0,,,,2.990152279380709e-05,0.0,0.9999999665568883,7.676658242417034e-07,0.0
16,3,client_3,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.1338812745352585e-07,,1.2274765622335981e-12,,0.0,5.98747192270821e-06,,,0.0,,,,4.002601417596452e-05,0.0,0.9999999750162488,1.0357948667660821e-06,0.0
16,4,client_4,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.1647844930788862e-07,,1.7938003844530993e-17,,0.0,7.396920409519225e-06,,,0.0,,,,4.1116891225101426e-05,0.0,0.9999999756790957,1.1245260793657508e-06,0.0
16,5,client_5,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.0255620800517983e-07,,3.384129727748014e-14,,0.0,5.495875939232064e-06,,,0.0,,,,3.620234565460123e-05,0.0,0.9999999723774812,9.549361266181222e-07,0.0
16,6,client_6,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,6.685658328549269e-08,,1.5375285942627304e-15,,0.0,2.646183702381677e-06,,,0.0,,,,2.360037251492031e-05,0.0,0.9999999576277893,6.282235176513495e-07,0.0
16,7,client_7,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,7.162336364993598e-08,,3.5737238906000113e-13,,0.0,3.6102585454500513e-06,,,0.0,,,,2.528304685256444e-05,0.0,0.9999999604478066,6.684220466013358e-07,0.0
16,8,client_8,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.0771387535001219e-07,,1.2125151956695474e-13,,0.0,5.83792007091688e-06,,,0.0,,,,3.802299761446193e-05,0.0,0.9999999737001278,9.805753506952897e-07,0.0
16,9,client_9,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,5.23423273100529e-08,,0.0,,0.0,1.7039328668033704e-06,,,0.0,,,,1.8476841432857327e-05,0.0,0.9999999458781984,4.767673260630545e-07,0.0
17,1,client_1,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.0020951398620662e-07,,8.031945876625646e-15,,0.0,5.184510882827453e-06,,,0.0,,,,3.5373956052353606e-05,0.0,0.9999999717306153,9.595310075383168e-07,0.0
17,2,client_2,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.0394570490347224e-07,,1.181787415323321e-12,,0.0,6.947557267267257e-06,,,0.0,,,,3.669283614726737e-05,0.0,0.9999999727467244,9.891779200188466e-07,0.0
17,3,client_3,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.0275349472448296e-07,,6.113252265516067e-14,,0.0,3.971018031734275e-06,,,0.0,,,,3.627198384492658e-05,0.0,0.9999999724305133,9.543118721921928e-07,0.0
17,4,client_4,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,7.07979070319703e-08,,3.048567800111035e-14,,0.0,3.6886849557049572e-06,,,0.0,,,,2.499166294001043e-05,0.0,0.9999999599866579,6.718321969856333e-07,0.0
17,5,client_5,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.360539973722415e-07,,1.7183172948214386e-15,,0.0,8.816624358587433e-06,,,0.0,,,,4.80270609841682e-05,0.0,0.9999999791784057,1.3104395293339621e-06,0.0
17,6,client_6,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.0145492004630973e-07,,3.540042608010663e-12,,0.0,4.730760792881483e-06,,,0.0,,,,3.5813583963317797e-05,0.0,0.9999999720776347,9.279212918045232e-07,0.0
17,7,client_7,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.1280747348185226e-07,,2.425841645614657e-13,,0.0,5.190971478441497e-06,,,0.0,,,,3.982103953603655e-05,0.0,0.9999999748876476,1.0638791536621284e-06,0.0
17,8,client_8,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,8.909724448308571e-08,,2.2703133860726976e-13,,0.0,4.255601652403129e-06,,,0.0,,,,3.145132723147981e-05,0.0,0.9999999682048404,8.104184416879434e-07,0.0
17,9,client_9,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.6159201712402144e-07,,0.0,,0.0,1.1245946552662645e-05,,,0.0,,,,5.7041987020056695e-05,0.0,0.9999999824690542,1.556259462631715e-06,0.0
18,1,client_1,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,5.876370504807072e-08,,1.7602388612051852e-15,,0.0,3.985379862569971e-06,,,0.0,,,,2.074358781101182e-05,0.0,0.999999951792334,5.444551902655803e-07,0.0
18,2,client_2,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.0263711245663638e-07,,3.7990721950698775e-14,,0.0,5.170121312403353e-06,,,0.0,,,,3.6230900150258094e-05,0.0,0.9999999723992512,9.137086180999177e-07,0.0
18,3,client_3,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.1182303949702568e-07,,3.8853417553587344e-13,,0.0,1.0623446542012971e-05,,,0.0,,,,3.9473536162404343e-05,0.0,0.9999999746665722,1.067216999217635e-06,0.0
18,4,client_4,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,8.258239663512396e-08,,1.3222931050885928e-13,,0.0,3.858985564875184e-06,,,0.0,,,,2.9151586204534397e-05,0.0,0.9999999656965505,7.828512025298551e-07,0.0
18,5,client_5,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.1395084428947719e-07,,7.913015403517021e-13,,0.0,1.0269820450048428e-05,,,0.0,,,,4.0224651456810534e-05,0.0,0.9999999751396236,1.082095991478127e-06,0.0
18,6,client_6,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,7.650243077967288e-08,,4.2003634728379757e-13,,0.0,5.053641871199943e-06,,,0.0,,,,2.700536060729064e-05,0.0,0.9999999629703162,6.942138952581445e-07,0.0
18,7,client_7,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,5.911504236155249e-08,,5.14899046658154e-15,,0.0,2.3316308670473518e-06,,,0.0,,,,2.0867610146524385e-05,0.0,0.9999999520788464,5.520643071577069e-07,0.0
18,8,client_8,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.1832255728355423e-07,,6.9121263922245716e-15,,0.0,6.140736786619527e-06,,,0.0,,,,4.1767860238905996e-05,0.0,0.9999999760581468,1.1218787676625652e-06,0.0
18,9,client_9,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.3757032796539183e-07,,0.0,,0.0,1.1739982255676296e-05,,,0.0,,,,4.856232771999203e-05,0.0,0.9999999794079067,1.3158239653421333e-06,0.0
19,1,client_1,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,8.280083977149925e-08,,7.641450029535139e-16,,0.0,5.1129150051565375e-06,,,0.0,,,,2.9228696803329512e-05,0.0,0.9999999657870492,7.977193945407635e-07,0.0
19,2,client_2,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,2.1536140561186026e-07,,2.0171563800807507e-13,,0.0,1.5959187294356525e-05,,,0.0,,,,7.602258119732141e-05,0.0,0.9999999868460138,2.091252099489793e-06,0.0
19,3,client_3,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,8.023948404437707e-08,,6.47717285622712e-14,,0.0,3.891595952154603e-06,,,0.0,,,,2.8324537197477184e-05,0.0,0.9999999646949231,7.482228738808772e-07,0.0
19,4,client_4,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.1154573009031335e-07,,8.580391345522451e-16,,0.0,5.573276666837046e-06,,,0.0,,,,3.937564542866312e-05,0.0,0.9999999746035915,1.066058416654414e-06,0.0
19,5,client_5,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,8.56248598173963e-08,,2.652357446565366e-17,,0.0,9.310183486377355e-06,,,0.0,,,,3.0225575756048784e-05,0.0,0.999999966915437,8.076511335275427e-07,0.0
19,6,client_6,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,5.641250857535546e-08,,1.720016002456498e-13,,0.0,2.382721731919446e-06,,,0.0,,,,1.9913612050004303e-05,0.0,0.9999999497830958,5.121922868056572e-07,0.0
19,7,client_7,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.0358939959397723e-07,,3.1839497536970476e-14,,0.0,4.721748155134264e-06,,,0.0,,,,3.656706030596979e-05,0.0,0.9999999726529842,9.745571105668205e-07,0.0
19,8,client_8,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.2130819331587323e-07,,8.375461240349436e-13,,0.0,9.458167369302828e-06,,,0.0,,,,4.282178997527808e-05,0.0,0.9999999766474036,1.152757022282458e-06,0.0
19,9,client_9,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,2.0535468366312342e-07,,0.0,,0.0,1.825904837460257e-05,,,0.0,,,,7.249020563904196e-05,0.0,0.9999999862050332,1.9911785784643143e-06,0.0
20,1,client_1,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.0016033403508385e-07,,3.2450692794786656e-14,,0.0,6.160695193102583e-06,,,0.0,,,,3.5356595617486164e-05,0.0,0.9999999717167347,9.604269735064008e-07,0.0
20,2,client_2,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,1.2458920997719298e-07,,6.07713740644728e-16,,0.0,1.3462667993735522e-05,,,0.0,,,,4.3979991460219026e-05,0.0,0.999999977262388,1.1669721970974933e-06,0.0
20,3,client_3,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,8.658928543151745e-08,,6.528294831803505e-12,,0.0,3.0244209483498707e-06,,,0.0,,,,3.0566017812816426e-05,0.0,0.9999999672839303,7.830837489564146e-07,0.0
20,4,client_4,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,5.632792072874785e-08,,8.770562401339e-12,,0.0,4.061577328684507e-06,,,0.0,,,,1.9883756976923905e-05,0.0,0.9999999497076961,4.972787337464979e-07,0.0
20,5,client_5,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,6.703594117698727e-08,,3.4424829286271944e-15,,0.0,4.704434559243964e-06,,,0.0,,,,2.3663687898078933e-05,0.0,0.9999999577411618,6.418932798624155e-07,0.0
20,6,client_6,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,5.850620810763904e-08,,3.328317371600713e-14,,0.0,2.3532797968073282e-06,,,0.0,,,,2.065269109152723e-05,0.0,0.9999999515801623,5.501621558323677e-07,0.0
20,7,client_7,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,7.721308313261286e-08,,1.5606163830642777e-15,,0.0,3.291268285465776e-06,,,0.0,,,,2.7256219254923053e-05,0.0,0.9999999633111272,6.9383389700306e-07,0.0
20,8,client_8,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,5.173545102775782e-08,,4.180298685332873e-14,,0.0,4.043044100399129e-06,,,0.0,,,,1.8262615412822925e-05,0.0,0.9999999452433334,4.6526838559657335e-07,0.0
20,9,client_9,1.0,"fc1,fc2",353,353,1.0,1.0,0.0,3.3882422415084003e-08,,0.0,,0.0,2.1016255686845398e-06,,,0.0,,,,1.1960494703089353e-05,0.0,0.9999999163914253,3.175776726038748e-07,0.0
