round,client_id,client_name,tau,head_prefixes,head_exact_names,num_head_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round,mask_hamming_change_rate,use_head_importance_ema,head_importance_ema_beta,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_threshold,importance_gap_mean_ratio,importance_gap_median_ratio,importance_gap_boundary_ratio,importance_selected_total,importance_unselected_total,importance_selected_share,importance_top10_mean,importance_bottom10_mean
11,8,client_8,0.05,fc1,,336,17,0.050595238095238096,0.4782608695652174,0.0357142873108387,False,,1.7232693293782871e-06,4.04064903860307e-08,1.6107129567899392e-06,0.0,6.028953407621884e-07,3.7664651699742535e-06,0.0,5.995660217195109e-07,6.028953407621884e-07,42.64727437698134,1610712.9567899392,1.005551204322633,2.9295577405719087e-05,1.2889670870208647e-05,0.6944507359456588,1.0459168606757885e-06,0.0
11,9,client_9,0.05,fc1,,336,17,0.050595238095238096,0.6190476190476191,0.02380952425301075,False,,2.173705665347156e-06,3.7153286924455445e-08,1.2931000128446613e-06,0.0,4.951043024448154e-07,7.160712357290322e-06,0.0,4.549193306502275e-07,4.951043024448154e-07,58.50484144042054,1293100.0128446613,1.088331888216893,3.6952995287720114e-05,1.185189830721356e-05,0.757157567789443,1.2242129514561384e-06,0.0
12,1,client_1,0.05,fc1,,336,17,0.050595238095238096,0.5454545454545454,0.02976190485060215,False,,5.30339906724882e-06,1.416413972436825e-07,3.702657068060944e-06,0.0,1.8137950519303558e-06,1.6523154044989496e-05,0.0,1.4784596942263306e-06,1.8137950519303558e-06,37.44217247414147,3702657.068060944,1.226813170626429,9.015778050525114e-05,4.51836058346089e-05,0.6661508521325638,3.181600277457619e-06,0.0
12,2,client_2,0.05,fc1,,336,17,0.050595238095238096,0.4166666666666667,0.0416666679084301,False,,1.802500455195353e-06,2.3755543063459044e-08,1.4254692359827459e-06,0.0,4.551407073449809e-07,4.762519438372692e-06,0.0,4.0758121144790493e-07,4.551407073449809e-07,75.87385295833955,1425469.235982746,1.1166844247891194,3.0642509955214337e-05,7.5780185397889e-06,0.8017290801588812,1.0269335461998708e-06,0.0
12,3,client_3,0.05,fc1,,336,17,0.050595238095238096,0.6190476190476191,0.02380952425301075,False,,1.8162725756851347e-06,1.388170812560307e-07,1.6302184349115123e-06,0.0,1.2148661880928557e-06,3.728039473571698e-06,0.0,1.1831523352157092e-06,1.2148661880928557e-06,13.08383287862387,1630218.4349115123,1.0268036711161912,3.0876632081344724e-05,4.4282649469096214e-05,0.41081595025368667,1.3526004067898612e-06,0.0
12,4,client_4,0.05,fc1,,336,17,0.050595238095238096,0.5454545454545454,0.02976190485060215,False,,2.6197265616942517e-06,3.339714683417466e-08,1.4750302170796203e-06,0.0,6.330934070319927e-07,8.458619959128555e-06,0.0,6.3072587863644e-07,6.330934070319927e-07,78.43927912232591,1475030.2170796203,1.0037520652372842,4.453535075299442e-05,1.0653689969331026e-05,0.8069600298020517,1.4677401622975594e-06,0.0
12,5,client_5,0.05,fc1,,336,17,0.050595238095238096,0.6190476190476191,0.02380952425301075,False,,1.9062751515347747e-06,7.87978529126689e-08,1.7163133634312544e-06,0.0,9.132415357271384e-07,4.1572661757527385e-06,0.0,8.325918088303297e-07,9.132415357271384e-07,24.191661186330453,1716313.3634312544,1.0968645489625455,3.240667865611613e-05,2.5136514523182996e-05,0.5631713553324829,1.2254176908754744e-06,0.0
12,6,client_6,0.05,fc1,,336,17,0.050595238095238096,0.21428571428571427,0.065476194024086,False,,1.4454584515988245e-06,7.177848067699732e-08,1.1130063057862571e-06,0.0,6.499432743112266e-07,4.03337480747723e-06,0.0,6.163721764096408e-07,6.499432743112266e-07,20.137488290048896,1113006.3057862571,1.0544639176174582,2.45727915171301e-05,2.2897336748428643e-05,0.5176474531944982,9.78670527729264e-07,0.0
12,7,client_7,0.05,fc1,,336,17,0.050595238095238096,0.4166666666666667,0.0416666679084301,False,,1.3223348038509892e-06,3.341527298542725e-08,9.886123280011816e-07,0.0,4.4642445118370233e-07,4.4622711357078515e-06,0.0,4.2677848455241474e-07,4.4642445118370233e-07,39.57158251692688,988612.3280011816,1.046030719241086,2.2479693143395707e-05,1.0659472536644898e-05,0.6783421369776025,7.985751722117129e-07,0.0
12,8,client_8,0.05,fc1,,336,17,0.050595238095238096,0.25925925925925924,0.0595238097012043,False,,1.2626840891564773e-06,5.7857289210158724e-08,1.1406052635720698e-06,0.0,5.357217105483869e-07,3.013489731529262e-06,0.0,5.317014597494563e-07,5.357217105483869e-07,21.823737037402342,1140605.2635720698,1.0075592104667421,2.1465628378791735e-05,1.8456476027495228e-05,0.5376877837562973,8.399243256462796e-07,0.0
