epoch,train_total_loss,train_f1_ste,train_f1_fourier,train_f1_mse,train_f2_ste,train_f2_fourier,train_f2_mse,train_f3_mse,val_total_loss,val_f1_ste,val_f1_fourier,val_f1_mse,val_f2_ste,val_f2_fourier,val_f2_mse,val_f3_mse
90,0.00018079264512531402,0.00018079264512531402,0.0009645779306856122,9.37053920037916e-05,0.05138637490139868,0.33228649033156793,0.020175250470659552,0.27393700328573606,0.00014723715864923648,0.00014723715864923648,0.0007718790187970351,7.783250905205254e-05,0.05172210646969827,0.3378478751634604,0.01993035352489817,0.2525257321034732
91,0.00018141089145424212,0.00018141089145424212,0.0009679282343750053,9.402007575579221e-05,0.05117905983917972,0.3308820864977584,0.020100945318040388,0.27363035940695024,0.00015668899997668654,0.00015668899997668654,0.0008235687859191214,8.259124593116451e-05,0.054037729101625784,0.35390369079164047,0.020719288583468953,0.25423581975680243
92,0.0001805240962019563,0.0001805240962019563,0.0009618058060649273,9.371501902172409e-05,0.05119615104837127,0.33104998774092304,0.020101279948861614,0.2738465398081236,0.0001625790371451333,0.0001625790371451333,0.0008779983844363134,8.308799769686654e-05,0.050743975987037025,0.3304066145821084,0.019670349212551334,0.25337137099617485
93,0.000178996062336341,0.000178996062336341,0.0009536293687084176,9.292569575390639e-05,0.05116946509457285,0.3308210378350372,0.020097067955914958,0.2742543421588709,0.00014581578012572927,0.00014581578012572927,0.0007670597587669388,7.678867235942815e-05,0.05089379072371608,0.3324332836935644,0.01961162463628006,0.25732414251256064
94,0.00017872139215110647,0.00017872139215110647,0.0009513790883163857,9.287053734811591e-05,0.05128420787462035,0.3316331012765138,0.02013433061308565,0.27554129317595394,0.00018330759645456774,0.00018330759645456774,0.0009865487049211283,9.405858605916382e-05,0.0512576222602016,0.33385730655550594,0.019857656518253712,0.25110072334971995
95,0.00017742784233748554,0.00017742784233748554,0.0009427638661835072,9.239050728479727e-05,0.05156342175502983,0.3335353400206192,0.020233208088272572,0.27573568773265117,0.0001438337025575807,0.0001438337025575807,0.0007554061371912832,7.588120951888292e-05,0.04890240384806916,0.31819277792166495,0.018981250612469625,0.2533170553978065
96,0.0001784682979857557,0.0001784682979857557,0.0009495705393317888,9.279027176208934e-05,0.05112586678346072,0.3305199812970144,0.020082075936680634,0.27545788871964244,0.000142584250195362,0.000142584250195362,0.0007430463776544921,7.586623651038895e-05,0.05089469983125681,0.3321065876279767,0.019648933982539248,0.2564529302652458
97,0.00017608563586936775,0.00017608563586936775,0.000935144623926593,9.174574832869365e-05,0.05097008476239083,0.32951523260362614,0.020020623462455655,0.2761801614847112,0.0001810695384152017,0.0001810695384152017,0.0009712945130178049,9.326676268305698e-05,0.05403500353342167,0.3527079706709684,0.02084911750794733,0.2530854737175349
98,0.00017854278752423448,0.00017854278752423448,0.000950143048947174,9.28094256497767e-05,0.051145228208549665,0.33059636484929533,0.020095101358934022,0.2766885235606,0.00014626382852246593,0.00014626382852246593,0.0007667365755931409,7.732241451512419e-05,0.05230706741047926,0.34158412724824494,0.02016517154257232,0.2525195405115046
99,0.00017505363606022984,0.00017505363606022984,0.0009285745910767333,9.132908671864573e-05,0.051544754477561544,0.3333774683259663,0.020230008535983744,0.2768131339982078,0.00014736067312513264,0.00014736067312513264,0.0007778163269498251,7.73100456541877e-05,0.05042291633124016,0.3281780633539964,0.019561232828082295,0.2546921505475992
100,0.00017557444883579198,0.00017557444883579198,0.0009318245084026451,9.154666553998115e-05,0.05133450685823802,0.3319334999854157,0.02015684057426129,0.2778539913097989,0.00014544692227263744,0.00014544692227263744,0.0007701198633088067,7.603881877614898e-05,0.050608257885555244,0.3299651590691429,0.019568602050389718,0.25776338235500756
101,0.00017439660175900065,0.00017439660175900065,0.0009250320259610039,9.099266739705002e-05,0.05100540718157374,0.32973255044982025,0.020035724313252144,0.27794196084629325,0.00014211738706226048,0.00014211738706226048,0.0007495031316852943,7.463008297439267e-05,0.05076920824404521,0.33140443543410814,0.01958751602138219,0.25688227181770024
102,0.0001740888961119713,0.0001740888961119713,0.0009238988604632155,9.07766791236668e-05,0.050734882688082475,0.32799541032985796,0.01992815705375965,0.2775129081208806,0.00013905690408159413,0.00013905690408159413,0.0007326612163574324,7.31008700864099e-05,0.050636862464454195,0.33013516628049566,0.019581495394035947,0.25956377706031913
103,0.00017120737454283294,0.00017120737454283294,0.0009039357302514646,8.979311363251509e-05,0.05061006169041094,0.32712898549346814,0.019885736302646655,0.2783896972937852,0.00015551209229397778,0.00015551209229397778,0.000835176779808824,7.999379361199289e-05,0.0520172355417447,0.33999384834861174,0.020019833158006727,0.259620008619918
104,0.00017238870845188748,0.00017238870845188748,0.0009136640641205042,9.002478085762829e-05,0.05098093667762339,0.3296093660413883,0.02002222198832594,0.2787435505143698,0.00014254796421596787,0.00014254796421596787,0.0007463673265673653,7.545692419945846e-05,0.04902044967363734,0.31938959708272135,0.01897943308662384,0.26225926683765666
105,0.00017194779786514145,0.00017194779786514145,0.0009094977811356352,8.999780049793904e-05,0.05032719635981312,0.32530806534736445,0.01977376632316342,0.2778288844202188,0.00014050022271014636,0.00014050022271014636,0.0007334010610043638,7.462235152403132e-05,0.0508917046295029,0.33207133138945344,0.019649523017010923,0.25860564547394393
106,0.00016914348372818245,0.00016914348372818245,0.0008950466456603989,8.848757785363757e-05,0.050795653057407325,0.32851133749950323,0.019938354708467283,0.2783721202236176,0.00013808757826808373,0.00013808757826808373,0.0007181912881325053,7.363161125447493e-05,0.05147737925388033,0.3360801694590017,0.019854846783551965,0.2567818363051896
107,0.0001683501802554602,0.0001683501802554602,0.0008893318432268433,8.824110706621317e-05,0.05018878847212383,0.324422793957335,0.019718343258237035,0.2770207640023782,0.00016119534073935805,0.00016119534073935805,0.000868913028688264,8.256004399933997e-05,0.05260065799459405,0.3438724767906586,0.020237122619644218,0.25544440523017803
108,0.00016751046360200894,0.00016751046360200894,0.0008852045889738274,8.776667200790443e-05,0.05053335692654536,0.32676820670848306,0.019840595472058555,0.276819457394844,0.00013683834454060364,0.00013683834454060364,0.0007061719789742193,7.357905280725768e-05,0.051957908026669004,0.3391996134494058,0.020042162474005594,0.26038807995093344
109,0.00016577023375493794,0.00016577023375493794,0.0008760401101174137,8.68513589470054e-05,0.050611956732846325,0.32725919126338043,0.01987337487267505,0.27855554316607317,0.0001387178469488443,0.0001387178469488443,0.000724673643565825,7.361164934212621e-05,0.0524669169058129,0.34319366063546697,0.020163944640427554,0.2592522990448395
110,0.00016533107901930063,0.00016533107901930063,0.0008747744121088785,8.650404158507106e-05,0.05078051512037561,0.32845684198385555,0.01992758933511224,0.2780006051443682,0.00014320213323820735,0.00014320213323820735,0.0007537433148478514,7.536422153500504e-05,0.04945524633842142,0.3215611433035008,0.019221257594975127,0.25722272434365856
111,0.00016212613533089928,0.00016212613533089928,0.0008551601925781149,8.512235174311153e-05,0.050671106124026526,0.3276349546703884,0.019897344717990623,0.279078829180255,0.00013696806338353692,0.00013696806338353692,0.0007183886509081092,7.236577579427641e-05,0.05167482991557602,0.3373474835073547,0.019933423283723516,0.25886899510837114
112,0.00016027570169451175,0.00016027570169451175,0.0008453479100707397,8.415656794193457e-05,0.05102862243015914,0.33003162589404755,0.02002828842499413,0.2778850407899809,0.00014499399457867357,0.00014499399457867357,0.0007564983318562674,7.704906855814518e-05,0.048974918719916535,0.3184049013740061,0.01903825400209208,0.2551852521637529
113,0.00016084258619453257,0.00016084258619453257,0.0008510800712447118,8.414953221004921e-05,0.05076052409383242,0.32823230264437697,0.019930325995812705,0.278365927851951,0.00014104324193430683,0.00014104324193430683,0.0007414037172343662,7.433652222659923e-05,0.049586322124398084,0.32327855480920287,0.019176073754006935,0.25956934644906166
114,0.00015988638105415978,0.00015988638105415978,0.000845911534180926,8.366136361924193e-05,0.05097545953279322,0.3296378291578625,0.020012973729936906,0.2794081334524937,0.00012867631141839702,0.00012867631141839702,0.0006709767468857496,6.842070680758873e-05,0.050391454033166264,0.32858518239919565,0.019481039460782612,0.25815845574807683
115,0.00015628354867054482,0.00015628354867054482,0.0008234822386808484,8.215036107248755e-05,0.050758309175902724,0.3282141475753973,0.019929882375094944,0.2797650866933338,0.0001287908734403414,0.0001287908734403414,0.0006704835375323778,6.860280179828748e-05,0.0484766567564521,0.3150527238481271,0.01885709354500158,0.25747198682130296
116,0.00015553603393720692,0.00015553603393720692,0.0008201475990302512,8.169030402153604e-05,0.050788077838141404,0.3283928224300913,0.019943105816594316,0.27913314106207876,0.00012791749819421097,0.00012791749819421097,0.0006660352327892221,6.812664077012723e-05,0.05201942810862801,0.339832540498961,0.020040193122643577,0.26163327338498665
117,0.00015721150364607033,0.00015721150364607033,0.0008314642381880575,8.229453352485653e-05,0.05062931999966656,0.3272978898821943,0.019888367421966025,0.27950095716042145,0.00013519429599236844,0.00013519429599236844,0.0007117327056335291,7.113447351970736e-05,0.04956408988809732,0.3224331176973629,0.019245308980528,0.26232123014941494
118,0.00015531523250141818,0.00015531523250141818,0.0008201701300382288,8.144246703294752e-05,0.0508689983987019,0.32879185631326185,0.019988680674131818,0.2812131091915799,0.00015456609791771308,0.00015456609791771308,0.0008499514509493696,7.730105512939958e-05,0.05143659263393566,0.33507272874543426,0.019921465956289835,0.25950350746831397
119,0.00015644503542529067,0.00015644503542529067,0.0008277369878895327,8.185704115671343e-05,0.05096767197889523,0.3294614055873819,0.02002392332878646,0.28044383495380104,0.00012620776519321747,0.00012620776519321747,0.0006535196871231866,6.761755278517011e-05,0.05159889146776739,0.33691476700138245,0.019897127222121672,0.26300140467987876
120,0.00015293448665350745,0.00015293448665350745,0.0008061513658499823,8.035483458413662e-05,0.05082722288620205,0.3284961997644232,0.019975113696300905,0.2818140873332596,0.00012421945041609468,0.00012421945041609468,0.0006513574900424581,6.564855812308279e-05,0.05109495305048945,0.33331491604492935,0.019737178573686776,0.2613437847442219
121,0.00015513982825491555,0.00015513982825491555,0.0008213597409707664,8.111539419325082e-05,0.050970451733405635,0.3294264662966775,0.02003089428413072,0.2822800045371331,0.00013771640443540711,0.00013771640443540711,0.0007344503115879696,7.141263849694362e-05,0.050150561337259564,0.3270341147887962,0.019385722064233703,0.2644491938002613
122,0.0001532779625236624,0.0001532779625236624,0.0008095566888427984,8.035810447586511e-05,0.05123555929460555,0.3311507850257728,0.020133867354517943,0.2822227927824609,0.0001300404197892419,0.0001300404197892419,0.0006850585644062187,6.837173656450829e-05,0.05340522042381654,0.34825063836319364,0.020644617731190237,0.2596303293828935
123,0.00015326032469994513,0.00015326032469994513,0.0008103570366129885,8.024957863412577e-05,0.051316988026216925,0.3316818644447773,0.02016533462320105,0.2819576559564421,0.0001528981880111113,0.0001528981880111113,0.0008043116841476627,8.051890808400422e-05,0.05088336928676392,0.3319219636078639,0.019656859036386923,0.26528901212623723
124,0.0001535242326784732,0.0001535242326784732,0.0008117691690141626,8.038590711832633e-05,0.051319670753497616,0.33168889204814245,0.02016753465003168,0.2823729294283461,0.0001464897387736514,0.0001464897387736514,0.0007859074545522941,7.54433261021966e-05,0.05162990947655582,0.33634929035417166,0.0199944220585834,0.2603067150994543
125,0.0001510720766575611,0.0001510720766575611,0.0007977091094707646,7.922351780785894e-05,0.05107513054592221,0.3300239567808171,0.020080816296092,0.28272530044456506,0.00012440747642478072,0.00012440747642478072,0.0006579021958489005,6.513028754585705e-05,0.05488558302687578,0.3587879238690076,0.021118655726769284,0.26629832254819547
126,0.00014979566146318374,0.00014979566146318374,0.000791521520145109,7.849278865055837e-05,0.05188809470392239,0.33535908795470315,0.020391317157304464,0.2839002430046085,0.00012039593762692508,0.00012039593762692508,0.000628436336169925,6.394700541225795e-05,0.04981064741764594,0.3236770438491751,0.01938104789578769,0.2642086905168102
127,0.0001488378261768953,0.0001488378261768953,0.0007859745092237372,7.804486134887446e-05,0.05197490674996361,0.3358751618394915,0.02043043350149848,0.28449902793621307,0.0001258419578131687,0.0001258419578131687,0.0006695648723649322,6.542829959991528e-05,0.04812801665760326,0.31297780732860625,0.01870026254303047,0.2655812809044433
128,0.00014831618678183347,0.00014831618678183347,0.0007837140908789947,7.771641988078978e-05,0.051268043721220215,0.3310962565581367,0.020176019653344958,0.28340686581918406,0.00012925771810541595,0.00012925771810541595,0.0006867101423467996,6.731856121366206e-05,0.05283013699342716,0.3437740877498545,0.02050303157407574,0.2653408578229607
129,0.00014714422635698067,0.00014714422635698067,0.0007785170933233972,7.699168580522116e-05,0.05146333319059101,0.3323288250521543,0.020256055935077937,0.28372486967077737,0.00012109653064083957,0.00012109653064083957,0.0006302162628928456,6.452767124213706e-05,0.05210514678776446,0.33926170216787843,0.020198861615510162,0.26268956083405637
130,0.0001457966126370121,0.0001457966126370121,0.0007721458572498122,7.620225248051469e-05,0.0518556664798026,0.3349687406063046,0.020398657890685422,0.2845447809202691,0.00011887945290313128,0.00011887945290313128,0.0006214152161453478,6.304214658576636e-05,0.0516084160097513,0.33591839279238966,0.020018418527433267,0.2639246983083381
131,0.00014622999199727187,0.00014622999199727187,0.00077726541571066,7.611494421857465e-05,0.052089511993119536,0.33638656931222927,0.02050094963033537,0.2834563155593095,0.0001406596470852055,0.0001406596470852055,0.0007638461397966478,7.141670290916868e-05,0.05107806414502476,0.33103768687000334,0.01997143834464776,0.2634981831461647
