round,client_id,client_name,alpha,distance_avg,gamma,ref_client_ids,train_loss,val_loss,meta_loss
6,1,client_1,0.9562240242958069,6.167814536369406,0.5,"[1, 3, 4]",0.0006701098058824657,0.0005466984216591804,6.28599739074707
6,2,client_2,0.9722346663475037,7.11161722066269,0.5,"[2, 3, 4]",0.0009168727610180819,0.000699662821758517,5.997467041015625
6,3,client_3,0.9669886231422424,6.754668779768205,0.5,"[3, 2, 5]",0.0011148447815674213,0.0007790073937626716,5.473969459533691
6,4,client_4,0.969015896320343,6.885618757281918,0.5,"[4, 6, 3]",0.0008172782121625976,0.0007879160233748091,5.1121673583984375
6,5,client_5,0.9880005717277527,8.82165105571039,0.5,"[5, 3, 7]",0.0005995089250751565,0.00065871723266843,5.974163055419922
6,6,client_6,0.9880444407463074,8.829057556965077,0.5,"[6, 3, 5]",0.0012071015297238888,0.0008801766952951557,5.784237384796143
6,7,client_7,0.8302006721496582,3.1741003232309595,0.5,"[7, 3, 1]",0.0007543660212292699,0.0006883506318946578,7.7120466232299805
6,8,client_8,0.9702416062355042,6.968864295612245,0.5,"[8, 3, 4]",0.0009388150393442182,0.0009983717559191975,4.725927352905273
6,9,client_9,0.9455902576446533,5.710532882192638,0.5,"[9, 3, 4]",0.0007404162863390808,0.0005996130667054052,4.863702297210693
7,1,client_1,0.9061750173568726,4.535603510817357,0.5,"[1, 3, 4]",0.0006575496461636438,0.0006062746043684295,5.097858905792236
7,2,client_2,0.9239305853843689,4.993983122539551,0.5,"[2, 3, 4]",0.0008982321946091673,0.0007178167966294535,5.001140594482422
7,3,client_3,0.8949652910232544,4.284987753742219,0.5,"[3, 6, 4]",0.001126534438530493,0.0007757252804423654,7.04644775390625
7,4,client_4,0.9367882609367371,5.3919334335951135,0.5,"[4, 3, 6]",0.0008097022102403594,0.0007092194719426119,5.29304838180542
7,5,client_5,0.9511979222297668,5.939899529262523,0.5,"[5, 3, 8]",0.0005927864203583178,0.0006135241731469069,5.6300435066223145
7,6,client_6,0.8533715009689331,3.5225860796441943,0.5,"[6, 3, 5]",0.001220404431948241,0.0009479952409200054,5.778892993927002
7,7,client_7,0.8916706442832947,4.215840647191119,0.5,"[7, 3, 1]",0.000756780206453374,0.0006654830129636261,7.818857192993164
7,8,client_8,0.894698977470398,4.279329033238658,0.5,"[8, 3, 4]",0.0009452890653474662,0.000759306310032995,5.009405136108398
7,9,client_9,0.9116406440734863,4.667666214343626,0.5,"[9, 3, 4]",0.0007338403399155623,0.0006654600883159209,5.222995758056641
8,1,client_1,0.8297343850135803,3.167491508395566,0.5,"[1, 3, 4]",0.0006558804471486528,0.0006009150017799055,5.659733772277832
8,2,client_2,0.8649057149887085,3.713295592877936,0.5,"[2, 3, 4]",0.0008952150047760987,0.0010362450761988264,6.1175994873046875
8,3,client_3,0.9164196848869324,4.789333402819466,0.5,"[3, 5, 4]",0.0011036835390870593,0.0007843066733874698,7.97328519821167
8,4,client_4,0.8561456203460693,3.567277626697129,0.5,"[4, 3, 6]",0.000813696510667102,0.0006761519922457551,4.89305305480957
8,5,client_5,0.9304786920547485,5.18813364940191,0.5,"[5, 3, 9]",0.0005867718381540176,0.0008677737543744904,6.194903373718262
8,6,client_6,0.8920679092407227,4.224080375744961,0.5,"[6, 3, 4]",0.0012117156745656997,0.000862921741153924,5.454921245574951
