epoch,train_loss,train_gg_loss,train_gc_reconstruction_loss,val_loss,val_gg_loss,val_gc_reconstruction_loss,val_gg_MAE,val_gg_MSE,val_gg_RMSE,val_gg_MAPE_percent,val_gg_R2,val_gc_MAE,val_gc_MSE,val_gc_RMSE,val_gc_MAPE_percent,val_gc_R2,best_val_gg_RMSE
11,1.4413017775533166,1.4413017775533166,1.4413017721033596,2.0586444765741376,2.0586444765741376,2.0586444648546376,0.7487263083457947,2.0586442947387695,1.4347976494052286,74146518.75,0.9363622665405273,0.7487263083457947,2.0586442947387695,1.4347976494052286,7.261156290769577,0.8941652178764343,1.4347976494052286
12,1.485707313508554,1.485707313508554,1.4857073236818066,2.178126873142342,2.178126873142342,2.178126832124092,0.7555771470069885,2.178126811981201,1.4758478281927312,62534056.25,0.9326688051223755,0.7555771470069885,2.1781270503997803,1.4758479089661578,7.102369517087936,0.8880226612091064,1.4347976494052286
13,1.3922518585146468,1.3922518585146468,1.39225187669962,1.9594185299221454,1.9594185299221454,1.9594185240623954,0.7290023565292358,1.9594184160232544,1.3997922760264305,61100143.75,0.9394295811653137,0.7290023565292358,1.9594184160232544,1.3997922760264305,6.9808125495910645,0.8992664217948914,1.3997922760264305
14,1.376105369626163,1.376105369626163,1.3761053775087306,2.6282708258489675,2.6282708258489675,2.6282708258489675,0.8324531316757202,2.6282708644866943,1.6211942710504175,61617412.5,0.9187537431716919,0.8324532508850098,2.6282708644866943,1.6211942710504175,8.385021984577179,0.8648808002471924,1.3997922760264305
15,1.3735333392603026,1.3735333392603026,1.3735333461866444,2.7817317421352077,2.7817317421352077,2.7817316425194574,0.8651123046875,2.781731605529785,1.6678523932080396,63474187.5,0.9140098690986633,0.8651123046875,2.781731605529785,1.6678523932080396,8.657918125391006,0.8569913506507874,1.3997922760264305
16,1.3542399114675914,1.3542399114675914,1.3542399187526508,1.9270505222124255,1.9270505222124255,1.9270504694746753,0.71659916639328,1.9270504713058472,1.388182434446513,43542365.625,0.9404301643371582,0.71659916639328,1.9270504713058472,1.388182434446513,6.879857182502747,0.9009304642677307,1.388182434446513
17,1.3333080131888324,1.3333080131888324,1.333308024870758,2.138945139131971,2.138945139131971,2.138945120637135,0.7418363094329834,2.1389453411102295,1.4625133644210673,44115543.75,0.9338799715042114,0.7418363094329834,2.1389451026916504,1.4625132829111844,6.899508088827133,0.890036940574646,1.388182434446513
18,1.3246660091554698,1.3246660091554698,1.3246660228016507,1.9025198305440572,1.9025198305440572,1.9025197250685568,0.7080945372581482,1.9025195837020874,1.379318521481564,51412812.5,0.9411884546279907,0.7080945372581482,1.9025195837020874,1.379318521481564,6.807531416416168,0.9021915793418884,1.379318521481564
19,1.3175163630216147,1.3175163630216147,1.3175163729053385,2.1976371915659048,2.1976371915659048,2.1976371153891545,0.7448775768280029,2.1976373195648193,1.4824430240534776,52183706.25,0.9320656657218933,0.7448775172233582,2.1976370811462402,1.4824429436393969,7.37496092915535,0.8870196342468262,1.379318521481564
20,1.3151467994788995,1.3151467994788995,1.3151467990509926,1.9198417465807656,1.9198417465807656,1.9198417583002656,0.7008467316627502,1.9198417663574219,1.3855835472310654,39825553.125,0.9406530261039734,0.7008467316627502,1.9198417663574219,1.3855835472310654,6.803311407566071,0.9013010263442993,1.379318521481564
