round,global_round,pair_index,pair_id,direction,receiver_id,sender_id,selected_sender_id,selected_model,receiver_local_update_executed,receiver_local_train_loss,receiver_local_val_loss,sender_local_train_loss,sender_local_val_loss,val_loss_receiver_loc,val_loss_local_continue,val_loss_teacher_guided,val_loss_same_origin_merge,selected_val_loss,best_alpha,delta_local_continue_vs_loc,delta_teacher_guided_vs_loc,delta_teacher_guided_vs_local_continue,delta_same_origin_merge_vs_loc,delta_same_origin_merge_vs_local_continue,delta_same_origin_merge_vs_teacher_guided,rollback_to_local,accept_local_continue,accept_teacher_guided,accept_same_origin_merge,teacher_guided_teacher_better_ratio_avg,teacher_guided_teacher_worse_ratio_avg,teacher_guided_positive_active_ratio_avg,teacher_guided_repulsion_active_ratio_avg,teacher_guided_positive_loss_avg,teacher_guided_repulsion_loss_avg,teacher_guided_total_loss_avg,local_continue_pred_loss_avg,local_continue_total_loss_avg,local_continue_num_batches,teacher_guided_pred_loss_avg,teacher_guided_teacher_better_ratio_min,teacher_guided_teacher_better_ratio_max,teacher_guided_teacher_better_ratio_std,teacher_guided_teacher_worse_ratio_min,teacher_guided_teacher_worse_ratio_max,teacher_guided_teacher_worse_ratio_std,teacher_guided_positive_active_ratio_min,teacher_guided_positive_active_ratio_max,teacher_guided_positive_active_ratio_std,teacher_guided_repulsion_active_ratio_min,teacher_guided_repulsion_active_ratio_max,teacher_guided_repulsion_active_ratio_std,teacher_guided_positive_weight_mean_avg,teacher_guided_negative_weight_mean_avg,teacher_guided_num_batches,idle_client_ids
2,2,2,8-6,Client6 -> Client8,8,6,6,same_origin_merge,,,,,,0.0009775230520469393,0.0010315503958506162,0.0009012080398616972,0.0008745305712539985,0.0008745305712539985,0.7,5.402734380367683e-05,-7.631501218524216e-05,-0.000130342355988919,-0.00010299248079294083,-0.00015701982459661765,-2.6677468607698668e-05,False,False,False,True,0.4502541124820709,0.5497458577156067,0.44514200091362,0.5446404218673706,0.0005012633300180033,0.001138945904640858,0.0012384179216772715,0.0011833523330965169,0.0011833523330965169,329,0.0012176852972373962,0.28205129504203796,0.7109375,0.058621957898139954,0.2890625,0.7179487347602844,0.058621957898139954,0.25641027092933655,0.7109375,0.058684296905994415,0.2890625,0.7179487347602844,0.0585879422724247,0.3684501647949219,0.4898476302623749,329,
2,2,2,8-6,Client8 -> Client6,6,8,8,local_continue,,,,,,0.0012080597834349912,0.0011626325305839035,0.001250854299091499,0.0011626325305839035,0.0011626325305839035,0.0,-4.5427252851087735e-05,4.2794515656507806e-05,8.822176850759554e-05,-4.5427252851087735e-05,0.0,-8.822176850759554e-05,False,True,False,False,0.48644277453422546,0.5135571956634521,0.481045663356781,0.5079293847084045,0.0006085070443685354,0.0011205154909573172,0.0015782014756548727,0.001535444714934368,0.001535444714934368,329,0.0015543436874868154,0.3671875,0.828125,0.0611276850104332,0.171875,0.6328125,0.0611276850104332,0.3671875,0.828125,0.06173958256840706,0.171875,0.6328125,0.06103477627038956,0.4018300473690033,0.4507748782634735,329,
2,2,3,2-5,Client5 -> Client2,2,5,5,same_origin_merge,,,,,,0.0013194175494529701,0.0011602540684233391,0.0011236277392745837,0.0010861404180549789,0.0010861404180549789,0.65,-0.00015916348102963098,-0.00019578981017838643,-3.662632914875545e-05,-0.00023327713139799128,-7.41136503683603e-05,-3.7487321219604845e-05,False,False,False,True,0.47403380274772644,0.5259661674499512,0.4699494540691376,0.5218580961227417,0.0011624036011959988,0.000894295507071938,0.0015541050143248606,0.0014921261804556932,0.0014921261804556932,329,0.0015147614275574847,0.3515625,0.8359375,0.061938799917697906,0.1640625,0.6484375,0.061938799917697906,0.34375,0.828125,0.06210441514849663,0.1640625,0.6484375,0.061803899705410004,0.410479873418808,0.4789215326309204,329,
2,2,3,2-5,Client2 -> Client5,5,2,2,teacher_guided,,,,,,0.0008763948427326477,0.0009718822040370818,0.0008244417045746914,0.0008244417045746914,0.0008244417045746914,1.0,9.548736130443407e-05,-5.19531381579563e-05,-0.00014744049946239038,-5.19531381579563e-05,-0.00014744049946239038,0.0,False,False,True,False,0.27982765436172485,0.7201723456382751,0.2767169177532196,0.7167528867721558,0.0007623023157447979,0.0006664397656314305,0.000751432682482784,0.0007498430549033901,0.0007498430549033901,329,0.0007252314119665294,0.171875,0.5078125,0.046471767127513885,0.4921875,0.828125,0.046471767127513885,0.1640625,0.5078125,0.04614957049489021,0.484375,0.8203125,0.04647457227110863,0.23398299515247345,0.6836163997650146,329,
2,2,4,3-4,Client4 -> Client3,3,4,4,receiver_loc,,,,,,0.0009355022692238808,0.0011102662698693347,0.0010246949535010859,0.0010246949535010859,0.0009355022692238808,1.0,0.00017476400064545396,8.919268427720508e-05,-8.557131636824887e-05,8.919268427720508e-05,-8.557131636824887e-05,0.0,True,False,False,False,0.4645925462245941,0.5354074239730835,0.46057945489883423,0.5303732752799988,0.0006564308581676309,0.0009612001719846744,0.0014632546339992236,0.0014789227622780806,0.0014789227622780806,329,0.0014387557054183024,0.3203125,0.765625,0.05845776945352554,0.234375,0.6796875,0.05845776945352554,0.3125,0.765625,0.058509036898612976,0.234375,0.671875,0.05809330195188522,0.3936573266983032,0.48018166422843933,329,
2,2,4,3-4,Client3 -> Client4,4,3,3,same_origin_merge,,,,,,0.0007996948107075667,0.0010859486729944473,0.0007555989679232393,0.0007515750228851995,0.0007515750228851995,0.9,0.00028625386228688056,-4.4095842784327424e-05,-0.000330349705071208,-4.8119787822367244e-05,-0.0003343736501092478,-4.02394503803982e-06,False,False,False,True,0.3369031548500061,0.6630967855453491,0.3332395553588867,0.6590836644172668,0.0006832722827717237,0.0007911371593934371,0.0009922997274224097,0.0009921992677217487,0.0009921992677217487,329,0.0009678458732512181,0.203125,0.71875,0.05663247033953667,0.28125,0.796875,0.05663247033953667,0.1875,0.71875,0.056795619428157806,0.28125,0.796875,0.05639021471142769,0.28245285153388977,0.6195739507675171,329,
3,3,1,1-6,Client6 -> Client1,1,6,6,receiver_loc,,,,,,0.000670601032770644,0.0006886411529150813,0.0007007381796145287,0.0006825315464755177,0.000670601032770644,0.35,1.804012014443735e-05,3.0137146843884667e-05,1.2097026699447316e-05,1.1930513704873726e-05,-6.109606439563624e-06,-1.820663313901094e-05,True,False,False,False,0.20448461174964905,0.7955153584480286,0.20253074169158936,0.7936631441116333,0.0013480337828666047,0.0003702180203141196,0.0008302927444471631,0.0008262607376425942,0.0008262607376425942,329,0.0007880006411240034,0.0859375,0.3984375,0.04856819659471512,0.6015625,0.9140625,0.04856819659471512,0.0859375,0.390625,0.048380956053733826,0.6015625,0.90625,0.048702389001846313,0.1766943335533142,0.7741263508796692,329,
3,3,1,1-6,Client1 -> Client6,6,1,1,same_origin_merge,,,,,,0.0011626325305839035,0.0014846146199566273,0.001036428308754772,0.0010141542120517657,0.0010141542120517657,0.8,0.0003219820893727238,-0.00012620422182913144,-0.00044818631120185524,-0.0001484783185321378,-0.0004704604079048616,-2.2274096703006358e-05,False,False,False,True,0.35770484805107117,0.6422951221466064,0.35511648654937744,0.639421820640564,0.001229733035552273,0.0006350042814112021,0.0014378057195793778,0.0014078090766217995,0.0014078090766217995,329,0.0013977387082417885,0.234375,0.75,0.055358581244945526,0.25,0.765625,0.055358581244945526,0.234375,0.734375,0.055171072483062744,0.25,0.7578125,0.055512912571430206,0.3138466775417328,0.6037865281105042,329,
3,3,2,7-5,Client5 -> Client7,7,5,5,same_origin_merge,,,,,,0.0007699789312090692,0.0007870081804704005,0.00077435466126628,0.0007318226098953517,0.0007318226098953517,0.55,1.7029249261331304e-05,4.3757300572107955e-06,-1.2653519204120509e-05,-3.8156321313717514e-05,-5.518557057504882e-05,-4.253205137092831e-05,False,False,False,True,0.45191940665245056,0.548080563545227,0.44695645570755005,0.5434975624084473,0.00040847929101779185,0.001291971381525767,0.0009685028682311082,0.0009608791393581783,0.0009608791393581783,329,0.0009497886296269978,0.3203125,0.9140625,0.08145572245121002,0.0859375,0.6796875,0.08145572245121002,0.3203125,0.9140625,0.08137793838977814,0.0859375,0.6796875,0.08128854632377625,0.3745799958705902,0.4897998571395874,329,
3,3,2,7-5,Client7 -> Client5,5,7,7,same_origin_merge,,,,,,0.0008244417045746914,0.0008618882261670596,0.0007953031509304164,0.0007944342586356804,0.0007944342586356804,0.9,3.7446521592368154e-05,-2.9138553644275015e-05,-6.658507523664317e-05,-3.000744593901106e-05,-6.745396753137921e-05,-8.688922947360433e-07,False,False,False,True,0.41794899106025696,0.5820509791374207,0.41346096992492676,0.5775800347328186,0.00036343639195627567,0.0012445898637939226,0.0006993732144810571,0.0006992964997287769,0.0006992964997287769,329,0.0006822471745187264,0.28125,0.7890625,0.0641542300581932,0.2109375,0.71875,0.0641542300581932,0.28125,0.7890625,0.06441175937652588,0.2109375,0.7109375,0.06385985016822815,0.3500560224056244,0.5299928188323975,329,
