round,client_id,client_name,tau,layer_name,num_layer_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round_layer,mask_hamming_change_rate_layer,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_gap_mean_ratio,importance_gap_boundary_ratio,importance_selected_share
14,6,client_6,0.1,fc1,336,34,0.10119047619047619,0.5111111111111111,0.065476194024086,1.4455313766896272e-06,2.5167701677575382e-08,4.898423355825798e-07,0.0,2.608738896014984e-07,7.023978014331078e-06,0.0,2.444424467284989e-07,57.43368868238268,1.067215722462172,0.86606487012284
14,7,client_7,0.1,fc1,336,34,0.10119047619047619,0.5111111111111111,0.065476194024086,8.286930399408982e-07,1.1275833227797275e-08,3.319303374382798e-07,0.0,1.060415399933845e-07,4.471432930586161e-06,0.0,1.0097856772972591e-07,73.48632574419729,1.050128678280809,0.8921719626782909
14,8,client_8,0.1,fc1,336,34,0.10119047619047619,0.5813953488372093,0.0535714291036129,7.307012189565231e-07,1.3638898274100028e-08,3.3845226710127463e-07,0.0,1.1984464265424322e-07,4.204991910228273e-06,0.0,1.1713807879232263e-07,53.570870124743315,1.0230970218462903,0.8577848092557062
14,9,client_9,0.1,fc1,336,34,0.10119047619047619,0.7,0.0357142873108387,1.2019757048499421e-06,2.8575097269598623e-08,8.6007062805038e-07,0.0,3.1998473559724516e-07,3.983589522249531e-06,0.0,2.9451007321767975e-07,42.06227650718047,1.0864947524765471,0.8256519500682904
15,1,client_1,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,1.9548860966601886e-06,8.804662150624593e-08,9.34132060592674e-07,0.0,9.206188167354412e-08,7.252626346598845e-06,0.0,1.4800449434915208e-06,22.202599720669486,0.06220204317196018,0.7142578378714518
15,2,client_2,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,7.779540838258407e-07,2.5955029610175783e-08,2.1131814520458647e-07,0.0,3.312668583888012e-09,4.821123184228782e-06,0.0,2.1095793272252195e-06,29.97199862650997,0.0015702974383749791,0.7714004056825308
15,3,client_3,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,1.1815559520527936e-06,5.6249881588542906e-08,5.41859861868943e-07,0.0,2.8076365676810155e-09,1.2587124729179777e-05,0.0,1.487885811002343e-06,21.00510994112937,0.0018869960718245753,0.702810445044133
15,4,client_4,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,1.758041951228019e-06,1.573686104457297e-08,4.2184088044905366e-07,0.0,4.498378058936936e-10,9.254024917026982e-06,0.0,2.7119668288833054e-07,111.70780744911077,0.0016587081464074333,0.926346962205481
15,5,client_5,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,1.462240109596698e-06,7.261433964776106e-08,6.674281962659734e-07,0.0,7.718579553284144e-09,7.4837794272752944e-06,0.0,1.4295582104750792e-06,20.136793640154554,0.005399272374817593,0.6939169673599641
15,6,client_6,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,9.641658052342785e-07,4.179616481197205e-08,3.750575530148126e-07,0.0,2.0076276641134427e-08,4.109886504011229e-06,0.0,1.1121089755761204e-06,23.06773221513126,0.01805242024803712,0.7219976207063006
15,7,client_7,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,7.624332281336626e-07,3.2757659320225175e-08,2.9278507440722024e-07,0.0,1.1614195827291951e-08,4.076653567608446e-06,0.0,1.953131004484021e-06,23.274250044260413,0.005946446937855689,0.7237843670703732
15,8,client_8,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,1.857613491682825e-06,9.890765834330628e-08,2.6544099540615207e-07,0.0,2.2380994835202728e-09,1.3209448297857307e-05,0.0,4.185490070085507e-06,18.781100894475333,0.0005347280512713051,0.6789160249738279
15,9,client_9,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,1.628016403831158e-06,4.453112260947395e-08,3.49270436572624e-07,0.0,2.699744428014128e-09,9.782009328773711e-06,0.0,1.4199293900674093e-06,36.55824848296827,0.0019013216752730825,0.804531789384522
16,1,client_1,0.1,fc1,336,34,0.10119047619047619,0.5454545454545454,0.0595238097012043,1.206303095687765e-06,4.69075920726373e-08,6.677573480828869e-07,0.0,3.9496413251072227e-07,4.788433670910308e-06,0.0,3.89700602454468e-07,25.716037134941537,1.0135039990164503,0.7432767135965374
