round,client_id,client_name,alpha,distance_avg,gamma,ref_client_ids,train_loss,val_loss,meta_loss
9,7,client_7,0.5845412611961365,1.3657758392801043,0.25,"[7, 6, 1, 8]",0.0008102240249483508,0.0006854632135751943,3.7757999897003174
9,8,client_8,0.5919584631919861,1.488270308553183,0.25,"[8, 1, 5, 3]",0.0010265761580842416,0.0007826141363014814,1.5171420574188232
9,9,client_9,0.6101139783859253,1.7911644494510255,0.25,"[9, 3, 8, 6, 2]",0.000806592311697376,0.0006835330068799512,2.855093002319336
10,1,client_1,0.6036551594734192,1.6828743330479483,0.25,"[1, 8, 6, 7]",0.0007160796511939715,0.0006530431628511313,4.135799407958984
10,2,client_2,0.5751966834068298,1.2123430810752325,0.25,"[2, 5, 3, 8]",0.0009590322388167807,0.0008610916275637751,2.565098285675049
10,3,client_3,0.5654738545417786,1.0536323194610304,0.25,"[3, 5, 2, 8]",0.0011851282787568968,0.0007635535096999518,2.428971767425537
10,4,client_4,0.5578926801681519,0.9304561027529417,0.25,"[4, 2, 5, 3]",0.0008835181758072615,0.0008882499239669308,2.60797381401062
10,5,client_5,0.5750521421432495,1.2099772089131875,0.25,"[5, 2, 3, 8]",0.0006604028432041485,0.0006633153991130145,2.348564386367798
10,6,client_6,0.5866566896438599,1.400644901994383,0.25,"[6, 7, 1, 8]",0.001291519774157735,0.001031905296817136,2.9373652935028076
10,7,client_7,0.595145583152771,1.5411142414013739,0.25,"[7, 6, 1, 8]",0.0008173928423890055,0.0006429308187779496,3.5573806762695312
10,8,client_8,0.6124405264854431,1.8303297026795917,0.25,"[8, 1, 5, 3]",0.0010162324777440545,0.000763235928718763,1.952103614807129
10,9,client_9,0.6222730875015259,1.996829585742671,0.25,"[9, 3, 8, 6, 2]",0.0007854788983925536,0.0006576219654578242,2.982785940170288
11,1,client_1,0.5973943471908569,1.5784799084030965,0.25,"[1, 8, 6, 7]",0.000710366799335682,0.0006159412967163292,4.2517924308776855
11,2,client_2,0.5809925198554993,1.307396413962124,0.25,"[2, 5, 3, 8]",0.0009664483090981288,0.0007043817501996003,2.9992518424987793
11,3,client_3,0.5667777061462402,1.0748652412803494,0.25,"[3, 5, 2, 8]",0.0011642712133523281,0.0009641161990522477,2.6672213077545166
11,4,client_4,0.5668917298316956,1.0767226216339623,0.25,"[4, 2, 5, 3]",0.0008981234885923537,0.0007359982064319801,2.711758852005005
