client_id,model_name,component,smoothing_window,decomp_mode,step,MAE,RMSE,sMAPE,WAPE,NRMSE_mean_abs,R2
1,GRU,trend,48,autoformer_same,step_4,0.36354773883756836,0.49353261079787664,4.70766372212479,3.6210561344941263,4.915748109625357,0.990960062160889
1,GRU,trend,48,autoformer_same,step_5,0.4241304451174903,0.5930957849333053,5.403426614502468,4.223002143688027,5.90536366984121,0.9869619779067579
1,GRU,trend,48,autoformer_same,step_6,0.49317887346995504,0.6985818228889845,6.096199796146167,4.90879914658877,6.953253067522408,0.9819351547690591
1,GRU,season,48,autoformer_same,step_1,2.616034750015547,3.5436823506085826,49.55495017451926,28.335796812421343,38.38368438365367,0.9068141793393769
1,GRU,season,48,autoformer_same,step_2,3.1518146956618134,4.218550130200218,57.37084204250566,34.14001321338366,45.69473636526807,0.8679368240879193
1,GRU,season,48,autoformer_same,step_3,3.2930799472991596,4.401249638810874,58.735770933049245,35.66608401942878,47.668239132888274,0.8562752232613522
1,GRU,season,48,autoformer_same,step_4,3.3199624170859976,4.409934216243525,59.56060532807022,35.963114964923086,47.770105232338004,0.8556861243100883
1,GRU,season,48,autoformer_same,step_5,3.3935890112313714,4.460387686858067,61.034854975165885,36.76152152237675,48.317760238033436,0.8523630436603378
1,GRU,season,48,autoformer_same,step_6,3.479594331342588,4.541524053124663,63.09442963714407,37.69569631677367,49.19995743143785,0.8469403907015691
1,DLinear,trend,48,autoformer_same,step_1,0.23038428498987565,0.3157757735142892,2.591249437358114,2.2971605178749206,3.1485982958507157,0.9962838730190354
1,DLinear,trend,48,autoformer_same,step_2,0.355717416133797,0.4984947338971969,4.136647871710313,3.5455727673356203,4.968688899902314,0.9907524550286994
1,DLinear,trend,48,autoformer_same,step_3,0.4270209117155326,0.5924320150897096,4.8789849273277826,4.254769121379795,5.902898720130648,0.9869566787704682
1,DLinear,trend,48,autoformer_same,step_4,0.45534834461776835,0.6283291193243857,5.170170174842159,4.5354206352157,6.258365937659136,0.9853476221540055
