client_id,client_name,data_path,start_time,end_time,decomp_mode,smoothing_window,model_name,component,train_samples,test_samples,MAE,RMSE,sMAPE,WAPE,NRMSE_mean_abs,R2,target_abs_mean,target_std,epochs,train_final_loss,split_index,scaler
1,client_1,per_client_merged_1h\client_1_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,48,DLinear,trend,14559,3648,0.4414417875484068,0.6336324019263971,5.06081735060246,4.397699428282771,6.3123262289779145,0.9850887579297116,10.03801634798796,5.1889617250913105,40,0.020555575685609506,14612,standard
1,client_1,per_client_merged_1h\client_1_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,48,DLinear,season,14559,3648,3.3376255091235545,4.477906521998244,61.16090470328606,36.153404951429714,48.505007481067615,0.8512051972936872,9.231842792099306,11.608634627325944,40,0.16855763466351306,14612,standard
1,client_1,per_client_merged_1h\client_1_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,48,TCN,trend,14559,3648,0.3570900798628205,0.536471783506161,3.714501114790508,3.5573769506041013,5.344399844195253,0.9893111044159715,10.03801634798796,5.1889617250913105,40,0.014830522798040148,14612,standard
1,client_1,per_client_merged_1h\client_1_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,48,TCN,season,14559,3648,3.0548075492708278,4.120328613509285,55.71137266629639,33.08990001292095,44.631697700902386,0.8740200522816286,9.231842792099306,11.608634627325944,40,0.12310172206806574,14612,standard
2,client_2,per_client_merged_1h\client_2_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,6,GRU,trend,14559,3648,2.0001756855180197,3.040997647753482,28.393511466484107,14.486356714666584,22.02455205428636,0.9118856743085995,13.807306591355308,10.244548508079285,40,0.07368323686514446,14612,standard
2,client_2,per_client_merged_1h\client_2_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,6,GRU,season,14559,3648,1.9786273280638391,2.68465148342563,84.69124205431666,55.85189874956755,75.78124408781883,0.6580890521189553,3.5426321617286867,4.5912549637052775,40,0.3070583978465842,14612,standard
2,client_2,per_client_merged_1h\client_2_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,6,DLinear,trend,14559,3648,2.198488495458693,3.3905557504514765,30.28030974150947,15.92264560003239,24.556241164456193,0.890464187694327,13.807306591355308,10.244548508079285,40,0.12017746545331918,14612,standard
2,client_2,per_client_merged_1h\client_2_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,6,DLinear,season,14559,3648,1.943929318179396,2.6217188014522863,81.02185584912954,54.872457241108364,74.0048060796951,0.6739310872050417,3.5426321617286867,4.5912549637052775,40,0.3323740613592368,14612,standard
2,client_2,per_client_merged_1h\client_2_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,6,TCN,trend,14559,3648,1.8854532632860397,2.9262817029562433,27.123817167150456,13.655474735820485,21.193717048705246,0.918408180638178,13.807306591355308,10.244548508079285,40,0.07814352267404959,14612,standard
2,client_2,per_client_merged_1h\client_2_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,6,TCN,season,14559,3648,1.874992858990625,2.494971817680127,83.11916443995293,52.926546515953,70.42704405958489,0.7046965866295275,3.5426321617286867,4.5912549637052775,40,0.2950777443025669,14612,standard
