epoch,split,timestamp,y_true,y_pred,y_base_pred,S_real,Rw_real,Ru_real,event_gate,event_correction_real,S_dev,Rw_dev,Ru_dev,event_correction_dev,P_future,T_future
56,val,2012-11-25 02:30:00,4.902000174194575,5.421908803701402,132.14965759301185,-58.517873830556866,190.6675314235687,0.0,0.9998155236244202,-126.72774878931044,-47.12387383055687,190.6675314235687,0.0,-126.72774878931044,110.09042694520949,-29.153046586632726
56,val,2012-11-25 03:00:00,5.858999680936337,4.918420604467393,131.07822183036802,-57.27212014377116,188.35033583164213,0.0,0.9998196959495544,-126.15980122590064,-45.87812014377116,188.35033583164213,0.0,-126.15980122590064,-194.3361992192268,-28.60430661153793
56,val,2012-11-25 03:30:00,6.526999307751656,5.541331231594087,135.15467772102355,-55.619788433909406,190.7744600124359,0.0,0.9998430013656616,-129.61334648942946,-44.22578843390941,190.7744600124359,0.0,-129.61334648942946,32.55164721393585,-27.54251764053106
56,val,2012-11-25 04:00:00,4.731000734090806,5.9313060851097115,136.59544954705237,-55.31555362564325,191.91100624394414,0.0,0.9998542070388794,-130.66414346194264,-43.92155362564325,191.91100624394414,0.0,-130.66414346194264,127.20406258153913,-27.319016742408273
56,val,2012-11-25 04:30:00,4.947999799072743,4.643175311088562,133.7980581047535,-52.61981129598617,186.41786940073965,0.0,0.9998345375061035,-129.1548827936649,-41.22581129598617,186.41786940073965,0.0,-129.1548827936649,106.73915425777435,-25.793576736867426
56,val,2012-11-25 05:00:00,5.5659994997978215,4.842831035614014,135.37094275760649,-51.74496922308206,187.1159150519371,0.0,0.999840497970581,-130.52811172199247,-40.35096922308206,187.1159150519371,0.0,-130.52811172199247,-151.28612772059438,-25.431643918067213
56,val,2012-11-25 05:30:00,4.718999830454589,5.3015527162551885,137.29189814901352,-51.44175714057683,188.7336522183418,0.0,0.9998465776443481,-131.99034543275832,-40.047757140576834,188.7336522183418,0.0,-131.99034543275832,31.521258687913413,-25.162046650737523
56,val,2012-11-25 06:00:00,4.415999664098025,4.905865340471268,135.6014338173866,-51.07048311936855,186.67191079425808,0.0,0.9998316764831543,-130.69556847691535,-39.67648311936855,186.67191079425808,0.0,-130.69556847691535,234.63149592018124,-24.842908608973023
56,val,2012-11-25 06:30:00,4.9870000485479835,5.021995389938355,147.41099867010115,-49.58797916829585,196.99898398089405,0.0,0.9999094009399414,-142.3890032801628,-38.193979168295854,196.99898398089405,0.0,-142.3890032801628,104.7492677643299,-24.066820996969934
56,val,2012-11-25 07:00:00,5.240000288814307,5.509021697044373,151.21104219293593,-48.27320224201679,199.48425057744979,0.0,0.9999129772186279,-145.70202049589156,-36.87920224201679,199.48425057744979,0.0,-145.70202049589156,162.6416514754295,-23.286886646181344
