epoch,train_loss,train_loss_next,train_weighted_loss_next,train_loss_ste,train_loss_seq,train_loss_weighted_seq,train_loss_fourier,train_weighted_loss_ste,train_loss_trend_smooth,train_weighted_loss_trend_smooth,train_loss_ae_y,train_weighted_loss_ae_y,train_loss_ae_resid,train_weighted_loss_ae_resid,train_loss_ru_mean,train_weighted_loss_ru_mean,train_loss_rw_ae,train_weighted_loss_rw_ae,train_loss_event_corr,train_weighted_loss_event_corr,train_loss_event_gate,train_weighted_loss_event_gate,train_loss_event_normal,train_weighted_loss_event_normal,train_event_mask_mean,train_event_gate_mean,train_event_corr_abs_mean,train_event_corr_abs_event_mean,train_event_corr_abs_normal_mean,val_loss,val_loss_next,val_weighted_loss_next,val_loss_ste,val_loss_seq,val_loss_weighted_seq,val_loss_fourier,val_weighted_loss_ste,val_loss_trend_smooth,val_weighted_loss_trend_smooth,val_loss_ae_y,val_weighted_loss_ae_y,val_loss_ae_resid,val_weighted_loss_ae_resid,val_loss_ru_mean,val_weighted_loss_ru_mean,val_loss_rw_ae,val_weighted_loss_rw_ae,val_loss_event_corr,val_weighted_loss_event_corr,val_loss_event_gate,val_weighted_loss_event_gate,val_loss_event_normal,val_weighted_loss_event_normal,val_event_mask_mean,val_event_gate_mean,val_event_corr_abs_mean,val_event_corr_abs_event_mean,val_event_corr_abs_normal_mean,val_MAE,val_MSE,val_RMSE,val_MAPE_percent,val_R2,best_val_RMSE,val_share_S_abs,val_share_S_dyn_abs,val_share_S_energy,val_share_Rw_abs,val_share_Rw_dyn_abs,val_share_Rw_energy,val_share_Ru_abs,val_share_Ru_dyn_abs,val_share_Ru_energy,val_share_Event_abs,val_share_Event_dyn_abs,val_share_Event_energy
22,0.004733680364659565,0.002947841017547443,0.002947841017547443,0.0015382867781152218,0.0005422336016199954,0.0005422336016199954,0.010502765356902168,0.0015382867781152218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005420363238877008,5.420363304096768e-05,0.005968088398218942,0.00011936176569612067,0.007398723293615453,7.398723159393206e-05,0.9997332677967898,0.9957134182329339,4.464319979653153,4.4642213966902276,4.840194615539541,0.004120405911812745,0.0026209776997194265,0.0026209776997194265,0.0012433719973275854,0.00044992969856174025,0.00044992969856174025,0.008384352577807305,0.0012433719973275854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000449757086157444,4.4975709282986594e-05,0.006048279959628339,0.00012096559722772292,0.009011490384943657,9.011490194584041e-05,0.999673021828524,0.996044857985413,4.448600896492532,4.448471360126033,4.843127776583952,1.097751239764766,2.3203412369366365,1.523266633566375,62.71736113577484,0.9383804904424807,1.486697541661802,0.023175645743758994,0.2074319031068329,0.0014977999255513664,0.517602514239596,0.44587502923042543,0.559226696196545,0.0,0.0,0.0,0.45922184001664257,0.346693067662709,0.4392755038779037
23,0.004986005130162481,0.003019600840750106,0.003019600840750106,0.0017292386451807278,0.0005545708517117905,0.0005545708517117905,0.012301248769827427,0.0017292386451807278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005543703404681876,5.543703501812454e-05,0.005468754858209826,0.0001093750946407419,0.007235350681023419,7.235350507697727e-05,0.9997332647624129,0.9962424451738214,4.412209718968865,4.412110829911385,4.781316583882168,0.003893026152551289,0.0025299643913853326,0.0025299643913853326,0.0011199438244715253,0.00042782906569310174,0.00042782906569310174,0.007348976366954373,0.0011199438244715253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004276596002131214,4.276596064161267e-05,0.00560956228504418,0.00011219124286203072,0.008816068574997915,8.816068352762676e-05,0.999673021828524,0.9965214222074471,4.402830941336496,4.402701780726466,4.796582898785991,1.0851385110916885,2.239826571546572,1.4966050152082788,68.73401428398616,0.9405186562064412,1.486697541661802,0.025564291684537947,0.21167703211653963,0.001815300971436462,0.518499397489636,0.4386518575820943,0.5633267292137267,0.0,0.0,0.0,0.4559363108258236,0.3496711103013334,0.43485796981483676
24,0.004770919329694554,0.0029541820534694442,0.0029541820534694442,0.0015923142231132684,0.0005288388486337871,0.0005288388486337871,0.011163592532346386,0.0015923142231132684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005286447757815951,5.2864478243887885e-05,0.004991641185351367,9.983282145419529e-05,0.007172568351770405,7.172568179710821e-05,0.9997332657118975,0.9967560924827892,4.393202593653736,4.393102890327294,4.771280495703815,0.003918981440322397,0.002620801415448914,0.002620801415448914,0.0010653386656452434,0.00041384857542957316,0.00041384857542957316,0.00692874932598706,0.0010653386656452434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004136832667902375,4.136832734738361e-05,0.005163955412799358,0.00010327910563172472,0.00881939121635027,8.819391024425932e-05,0.999673021828524,0.9970187781959452,4.404278850408926,4.404150229628368,4.797305679174795,1.1290492878035385,2.320209543107878,1.5232234055147256,68.9239079307355,0.9383839877337458,1.486697541661802,0.029383261652935012,0.21676625468647207,0.0023866169492574806,0.5192280930401603,0.43375833810515113,0.5685279716686097,0.0,0.0,0.0,0.45138864530690226,0.34947540720834447,0.4290854113821328
25,0.005608388312511083,0.0031246211881485815,0.0031246211881485815,0.002260732440669827,0.0005895238244120996,0.0005895238244120996,0.017301609852448,0.002260732440669827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005893115158919785,5.893115250239576e-05,0.004642973365596342,9.285946537632149e-05,0.007124408656689956,7.12440848630812e-05,0.9997332690641886,0.9971380825993288,4.371255983542093,4.371155536376025,4.74498173900822,0.005869505060736531,0.003027545145502494,0.003027545145502494,0.002598386496082292,0.0005699762547071794,0.0005699762547071794,0.02085407836771872,0.002598386496082292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005697617284058037,5.6976173938121134e-05,0.005077783158549698,0.00010155565962175725,0.008504149024038591,8.504148883615962e-05,0.999673021828524,0.9971113714937424,4.310634075405044,4.310506940803586,4.699703699249643,1.2063297340506836,2.6801779489831636,1.6371249032933204,64.20659850179932,0.9288245848868089,1.486697541661802,0.03290300637796752,0.2237451464014367,0.00297666268327106,0.518558970145674,0.4329168302841627,0.570703397608172,0.0,0.0,0.0,0.4485380234763561,0.343338023314368,0.42631993970855697
26,0.004588520928546428,0.0029070124650989394,0.0029070124650989394,0.001473126841095432,0.0005048627966869512,0.0005048627966869512,0.010187503159937024,0.001473126841095432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005046765774511212,5.0467658463837515e-05,0.004425244577684783,8.850488970715439e-05,0.006940904141231183,6.940903993059929e-05,0.9997332667351836,0.9973735625361745,4.305324469844134,4.305223602111712,4.682403756961495,0.003793728317902316,0.0024697497145869354,0.0024697497145869354,0.0011071635536440347,0.00040769915368455177,0.00040769915368455177,0.007402343188373861,0.0011071635536440347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004075389369637684,4.075389447091426e-05,0.004551395408368559,9.102790564861572e-05,0.008503321660525193,8.503321529557955e-05,0.999673021828524,0.9977011158719041,4.313579776136923,4.3134524466987765,4.702864081445743,1.073501534926352,2.186466723866276,1.4786705934271758,65.01783192868132,0.9419356924560165,1.4786705934271758,0.035934516538439536,0.22830846698946952,0.003526818179283471,0.5196622119731064,0.42491864351469794,0.5758148781091185,0.0,0.0,0.0,0.44440327148845166,0.34677288949580015,0.420658303711598
27,0.0044655771017054,0.0028729593367824878,0.0028729593367824878,0.0013945079870566108,0.000488629892906976,0.000488629892906976,0.009547410810230866,0.0013945079870566108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004884486197686224,4.8844862651686224e-05,0.004016870215837998,8.03374025345982e-05,0.006892749934876611,6.892749775812816e-05,0.9997332617337129,0.9978236046311889,4.2935126871512805,4.293412548600371,4.663169824881483,0.0039213435347413735,0.002626353674518165,0.002626353674518165,0.0010860341766666044,0.0004032254439904519,0.0004032254439904519,0.00723131284898808,0.0010860341766666044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040305789770914694,4.030579052756958e-05,0.00420143630015113,8.402872438912356e-05,0.008462125868228951,8.462125730376938e-05,0.999673021828524,0.9981127577260159,4.301374206162085,4.301246228489092,4.692476611716041,1.1378563163226483,2.325126986210232,1.524836708047859,67.282046185022,0.9382533989964426,1.4786705934271758,0.039695149149518674,0.23008138269754547,0.004262704659329435,0.5202065175468821,0.4283777426511398,0.5806689015891277,0.0,0.0,0.0,0.4400983333035967,0.34154087465128297,0.415068393751543
28,0.005030106586059597,0.0030060290556392943,0.0030060290556392943,0.0018280611458523287,0.0005269669913969944,0.0005269669913969944,0.013537908438559886,0.0018280611458523287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005267733584002358,5.267733675344672e-05,0.003793529712440679,7.58705925886125e-05,0.006746847716996573,6.746847576671785e-05,0.9997332665762265,0.998071641130845,4.246286123994561,4.246186181517202,4.6237545711022205,0.0036759500984766286,0.0024806422513327384,0.0024806422513327384,0.0009932348380557701,0.00038878765498493985,0.00038878765498493985,0.006433259405355941,0.0009932348380557701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038863283114582185,3.886328393829659e-05,0.004075702522293351,8.151404883599154e-05,0.008169568379834501,8.169568112535265e-05,0.999673021828524,0.998251594065155,4.228468647384058,4.228343468474169,4.611524488885648,1.0774204753267762,2.1961234611057594,1.4819323402590818,67.7327398134541,0.9416792459458436,1.4786705934271758,0.04419411201659487,0.2360847222678899,0.005208077935187125,0.5202925683971059,0.42041287169096175,0.5851517153274715,0.0,0.0,0.0,0.4355133195862967,0.34350240604111615,0.4096402067373414
29,0.004372251929965553,0.0028611546334452345,0.0028611546334452345,0.001325546574366183,0.00047105851914579927,0.00047105851914579927,0.009015939042892373,0.001325546574366183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047088083284231895,4.7088084087676276e-05,0.0035866274417283516,7.17325472295563e-05,0.006673008625725108,6.673008462742583e-05,0.999733263374377,0.9983084431321212,4.220225984756074,4.220125718846487,4.594951629581901,0.0037075595575429146,0.002524928656905981,0.002524928656905981,0.000984443955430289,0.0003857821971911239,0.0003857821971911239,0.0063723996975466315,0.000984443955430289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038562629043021614,3.856262929337714e-05,0.003884155720975908,7.768311214709465e-05,0.008194121944871137,8.194121677571902e-05,0.999673021828524,0.9984942487857309,4.218534463012273,4.218406783454063,4.608819554295225,1.0855273002398185,2.2352854413787133,1.4950871016026837,66.46929337467128,0.9406392514918784,1.4786705934271758,0.04751568908881405,0.2361670437759946,0.005982790130825166,0.520241584259692,0.4198577389622913,0.5882320313834025,0.0,0.0,0.0,0.4322427266514913,0.3439752172616828,0.4057851784857722
30,0.00417877191877916,0.0028348443014419274,0.0028348443014419274,0.0011643418934133077,0.00044921952093110646,0.00044921952093110646,0.0076004432097934605,0.0011643418934133077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000449049077609631,4.490490840429032e-05,0.0033865708460637076,6.773141519589663e-05,0.006694941986998855,6.694941824604859e-05,0.9997332577186275,0.9985449761609979,4.221522146189051,4.22142181072439,4.59904450845908,0.003594227407711305,0.0024446192960728376,0.0024446192960728376,0.0009549226153702025,0.00037641383542288693,0.00037641383542288693,0.0061615016740588,0.0009549226153702025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003762592834430516,3.762592910151888e-05,0.0036919279368780268,7.383855708968467e-05,0.008322100596396558,8.322100456420993e-05,0.999673021828524,0.998742732309526,4.252630634425056,4.252503807460474,4.63997682668097,1.070015948622505,2.16420474830837,1.4711236346100793,63.76166236306028,0.9425268865415342,1.4711236346100793,0.051095045923198384,0.24051839269362393,0.006875921666694776,0.5201379495503455,0.41496669569578,0.591433826532541,0.0,0.0,0.0,0.4287670045264535,0.3445149116105651,0.4016902518007643
31,0.004127684024607085,0.002800544621735734,0.002800544621735734,0.0011508569227799703,0.0004399218583399591,0.0004399218583399591,0.007549272480094981,0.0011508569227799703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043975398558172043,4.39753991261011e-05,0.0032089326318327158,6.417865137510718e-05,0.006812842788612191,6.812842630250402e-05,0.9997332606423023,0.998764626164662,4.245459262599836,4.2453582309599645,4.62610893030151,0.003721309570415366,0.0024664538226500956,0.0024664538226500956,0.001060952702122304,0.0003815301095894445,0.0003815301095894445,0.007175755856584432,0.001060952702122304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038137979590521407,3.8137980156615496e-05,0.0035792467854602315,7.158493392653913e-05,0.008418018367433328,8.418018119223702e-05,0.999673021828524,0.9988937055643436,4.263368824110603,4.263244248754967,4.644993258328299,1.0755355965714897,2.1835697152890896,1.4776906696900707,66.95343577546885,0.9420126260746018,1.4711236346100793,0.054561068369140604,0.24574990832629517,0.007803662427001131,0.5204789489388628,0.41157199238147496,0.5954014916696089,0.0,0.0,0.0,0.42495998269199414,0.3426780992921991,0.3967948459033901
32,0.005590404694367739,0.0030788697657123092,0.0030788697657123092,0.002326104110013909,0.0005529318547962843,0.0005529318547962843,0.01828465419124784,0.002326104110013909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005527279948138495,5.5272800332940697e-05,0.0031325941818383116,6.265188214982155e-05,0.006750613718279437,6.750613587107765e-05,0.9997332661660605,0.9988589122723599,4.204092394389644,4.203991243111865,4.588579380027134,0.0036978088895119328,0.002450765470348974,0.002450765470348974,0.0010563618985981824,0.0003813138795739752,0.0003813138795739752,0.007131794077729071,0.0010563618985981824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003811670242831649,3.811670314976513e-05,0.003571378190882973,7.14275627813664e-05,0.008113717951435602,8.113717759623029e-05,0.999673021828524,0.9988969073683802,4.156022391927224,4.15589776566501,4.537734174508653,1.0776488416439838,2.1696342063205742,1.4729678225679521,62.51377638762124,0.9423827006198475,1.4711236346100793,0.059519176943163374,0.25047888584997213,0.009173193160738616,0.5206235291637928,0.40419179538759586,0.6003317280977409,0.0,0.0,0.0,0.4198572938930412,0.3453293187624012,0.39049507874152045
33,0.006156314700237121,0.003191579030686314,0.003191579030686314,0.0027783272358624734,0.0005940254813601844,0.0005940254813601844,0.02243704280871037,0.0027783272358624734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005938123246578261,5.9381233459264324e-05,0.0031767302551731565,6.353460406838076e-05,0.006349256910346845,6.349256772456213e-05,0.9997332582480113,0.9987929198879126,4.038211490970727,4.038110863263486,4.415597239025923,0.007476447258837029,0.004406989184415652,0.004406989184415652,0.0028654105987073637,0.0005627771098804754,0.0005627771098804754,0.02358911185884439,0.0028654105987073637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005625386752965023,5.6253868496424936e-05,0.0035963236903643002,7.192647367495523e-05,0.007586719306577827,7.586719105734572e-05,0.999673021828524,0.9988490990413132,3.992975207517773,3.9928526761161933,4.369571358377483,1.5782418978288442,3.901474446869566,1.9752150381337132,93.59099250309268,0.8963915573535698,1.4711236346100793,0.0670736145090469,0.2507484117237816,0.011424111939624669,0.521993108223043,0.40323807897894304,0.6101894765655165,0.0,0.0,0.0,0.4109332772679075,0.3460135092972446,0.37838641149485897
34,0.005916387655397917,0.003213195125183972,0.003213195125183972,0.002522680175089049,0.0005697899060755489,0.0005697899060755489,0.020098692453734354,0.002522680175089049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005695849964300696,5.695850048636801e-05,0.003231370429125565,6.462740722775595e-05,0.005892645345452734,5.8926452262709655e-05,0.9997332647922172,0.9987112766950361,3.8591775409289193,3.8590765130642777,4.2344563061684,0.00484729999534717,0.0027438171605612457,0.0027438171605612457,0.0019128541024001214,0.00046713856649198806,0.00046713856649198806,0.014924294023435512,0.0019128541024001214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004669558949812892,4.669558976077869e-05,0.003671778271549858,7.34355638600162e-05,0.007049760753331783,7.049760615323297e-05,0.999673021828524,0.9987305735113434,3.8215523432659846,3.8214308310946743,4.195994612991169,1.124145784756095,2.429053546823815,1.558542122248807,62.67267609694623,0.9354935016188209,1.4711236346100793,0.07298059169832301,0.25399003959609084,0.013471832850496652,0.52034682293707,0.4058877748360853,0.6123498769148029,0.0,0.0,0.0,0.4066725853646044,0.3401221855677925,0.3741782902347005
35,0.005607865594449328,0.0031064068846445177,0.0031064068846445177,0.0023258813261841146,0.0005458813625129986,0.0005458813625129986,0.018345880764745567,0.0023258813261841146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005456823439728918,5.456823526192527e-05,0.0032534112286825073,6.506822294655357e-05,0.0055940949614477434,5.5940948335806323e-05,0.9997332685759633,0.9986766629975009,3.7292183775656205,3.729116544089499,4.111339369413328,0.006563288334917317,0.0035172515032317964,0.0035172515032317964,0.002849743378916598,0.0005576038986073231,0.0005576038986073231,0.02347899818028997,0.002849743378916598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005573705712761788,5.57370581882759e-05,0.003623895676872377,7.247791215423323e-05,0.006807857532820989,6.807857395706629e-05,0.999673021828524,0.9987898006600352,3.7390836087240054,3.738962627958775,4.1116858026765275,1.375800494198875,3.1138476355813682,1.7646097686404687,81.1612941867614,0.9173079540685659,1.4711236346100793,0.078726815520723,0.25388012380043823,0.015557054605840448,0.5220512386167574,0.4066320970148217,0.6210426724289959,0.0,0.0,0.0,0.399221945862517,0.3394877791847092,0.36340027296516375
36,0.005484077396886895,0.003093608303946156,0.003093608303946156,0.002218440700054992,0.0005325677153901725,0.0005325677153901725,0.017391297461805934,0.002218440700054992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005323756073538808,5.323756172511028e-05,0.0032464400132056737,6.492879870008664e-05,0.005386202625987878,5.3862024984229136e-05,0.999733266638674,0.9986789146613475,3.6319342840596955,3.6318325732927574,4.0189653366926885,0.005819841903189452,0.0031649208582577204,0.0031649208582577204,0.0024645737566900785,0.0005195185031738996,0.0005195185031738996,0.01997007092835808,0.0024645737566900785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005193446369354574,5.193446461226113e-05,0.003652107929052662,7.304215706774346e-05,0.006537074350842064,6.537074201478167e-05,0.999673021828524,0.9987391677503396,3.63920064162915,3.6390818172519293,4.006667313304731,1.2504420477641152,2.8017579703077398,1.673845264744546,62.357477364034594,0.9255958781919678,1.4711236346100793,0.08277083604758503,0.2584805649868701,0.01722581699196973,0.5202441854210018,0.4051246074636751,0.6209494411053395,0.0,0.0,0.0,0.39698497853141057,0.3363948275494233,0.3618247419026907
37,0.004301801617832651,0.0028466743856588993,0.0028466743856588993,0.0012949795885939884,0.0004378502060742212,0.0004378502060742212,0.009009143965330375,0.0012949795885939884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004376876199290377,4.3768762734255534e-05,0.003154358711950276,6.308717267009305e-05,0.00532917479914852,5.329174686245312e-05,0.9997332570203518,0.9987865748736314,3.599581312212992,3.5994805812233928,3.9707172846406387,0.005261306482840747,0.003991692806214964,0.003991692806214964,0.0010937712893473663,0.0003918247852122523,0.0003918247852122523,0.007411289763438033,0.0010937712893473663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003916591893346514,3.916591962473699e-05,0.0034815542015051056,6.9631081971822e-05,0.006704544321992956,6.704544197552846e-05,0.999673021828524,0.998967654144709,3.6847442394028063,3.6846271615973265,4.046240137103149,1.4926200506081677,3.533855434750881,1.8798551632375513,85.49980302778202,0.9061541314397328,1.4711236346100793,0.08453062882847383,0.25220947945235567,0.017910378713062093,0.5223002922696722,0.40674486525398584,0.6266462886619656,0.0,0.0,0.0,0.3931690789018514,0.3410456552936284,0.3554433326249724
38,0.0040206656555473105,0.0028024271937510696,0.0028024271937510696,0.0010630808285242088,0.00041086400300676274,0.00041086400300676274,0.006933032226948503,0.0010630808285242088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004107090096924576,4.107090177201447e-05,0.0029792477456414995,5.9584953646275945e-05,0.005450177335774856,5.450177229503291e-05,0.9997332611092387,0.9990067099901564,3.6421500993523765,3.6420501716693794,4.021154800006247,0.0039711087486476344,0.0026035219181998535,0.0026035219181998535,0.0011939162046172172,0.0003824274236452229,0.0003824274236452229,0.008497315204306041,0.0011939162046172172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038227599029058733,3.8227599649359266e-05,0.0033712459548581077,6.742491757222874e-05,0.0068018160389876495,6.801815883655454e-05,0.999673021828524,0.9991217872697271,3.70382798505452,3.703709734932801,4.068219951037804,1.0945310518600269,2.304831131584561,1.5181670301994314,63.013782341404436,0.9387923803273677,1.4711236346100793,0.08060035459081043,0.25897637053795164,0.01640811196512476,0.5206241957438235,0.4019501743339559,0.6197346306635101,0.0,0.0,0.0,0.3987754496653635,0.33907345512806175,0.3638572573713651
39,0.004081981399916149,0.0027943019704085763,0.0027943019704085763,0.0011335285631735971,0.00041031707941180953,0.00041031707941180953,0.007642431915102459,0.0011335285631735971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004101606394839089,4.101606471124292e-05,0.002869680897265158,5.7393616721146724e-05,0.005574120243365165,5.5741201232513136e-05,0.9997332681061883,0.9991509342124344,3.66223021318513,3.662130154930251,4.040897680452404,0.00345792134969099,0.002417779516517406,0.002417779516517406,0.0008701593663397541,0.00034924119571617273,0.00034924119571617273,0.00555842288393533,0.0008701593663397541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034910261396035413,3.491026216554337e-05,0.003302104714628418,6.604209242205489e-05,0.006903001982804542,6.903001780128328e-05,0.999673021828524,0.9992272260551629,3.704916344626525,3.7047978601148053,4.0696394688889,1.0584078445817187,2.1404241839726144,1.4630188597460438,63.010031960476574,0.9431584086159791,1.4630188597460438,0.08191248304335157,0.261455735505846,0.016966287981974026,0.5209957507783229,0.3926353714309934,0.6214924937793336,0.0,0.0,0.0,0.39709176617832287,0.3459088930631303,0.36154121823869234
40,0.0039559841301879135,0.0027449101618653373,0.0027449101618653373,0.0010590317855636393,0.000397870452919354,0.000397870452919354,0.007009483802548529,0.0010590317855636393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003977196674006403,3.977196747209497e-05,0.0027953484658513597,5.5906968009804573e-05,0.005636326255541846,5.6363261517449754e-05,0.9997332659446561,0.9992483499464735,3.6590678626464532,3.658968670156952,4.03420653427675,0.004996335101006309,0.0033428473573338282,0.0033428473573338282,0.0014787014357791426,0.0003992230001051614,0.0003992230001051614,0.011194007288086616,0.0014787014357791426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003990594269661304,3.990594323308918e-05,0.0032312173647419786,6.462434534653706e-05,0.00702559678513448,7.025596657699044e-05,0.999673021828524,0.9993323057477924,3.7236814788226527,3.7235660699472266,4.079044330321516,1.348174574369532,2.959394949104155,1.7202892050769123,78.54437132397743,0.9214096347347821,1.4630188597460438,0.0799035923304811,0.263580053068227,0.016166032282993154,0.521953626360729,0.38818173723002686,0.6215900168629551,0.0,0.0,0.0,0.3981427813087874,0.34823820970171593,0.36224395085405175
41,0.003953302810993341,0.002755415717470683,0.002755415717470683,0.0010469476020586411,0.00039071910100566193,0.00039071910100566193,0.006953004137037081,0.0010469476020586411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039057217915505613,3.905721860761988e-05,0.0027385764450483826,5.477152773110066e-05,0.00571107701467732,5.711076902644517e-05,0.9997332625214019,0.9993280756827505,3.652066247555251,3.65196718728965,4.018525993897523,0.003527336744248249,0.0023998945551608245,0.0023998945551608245,0.0009582434699887813,0.0003437582284413112,0.0003437582284413112,0.006488610503225145,0.0009582434699887813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034362362742784523,3.436236329155491e-05,0.0032026767705677335,6.405353419981273e-05,0.0070782787482699125,7.078278582543493e-05,0.999673021828524,0.9993721022400804,3.6974443400510446,3.6973297907277005,4.0502891892112345,1.0531865773028015,2.1246412592124893,1.4576149214427276,64.36281674182305,0.9435775435551081,1.4576149214427276,0.0819271359950435,0.2673834671487559,0.017051183365237876,0.5211247295709511,0.385179862708928,0.6216466310098916,0.0,0.0,0.0,0.3969481344340026,0.3474366701422859,0.3613021856248705
42,0.004165838231675728,0.0027909166306598933,0.0027909166306598933,0.0012225023955213402,0.0004040907066213337,0.0004040907066213337,0.008588207544047113,0.0012225023955213402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004039417850409031,4.039417923146085e-05,0.0026972915157096066,5.394582909526783e-05,0.005807920913733912,5.807920792569129e-05,0.9997332670715482,0.9993853955708035,3.6376839930816423,3.6375852680678626,4.01121224611547,0.0052702301954378455,0.0031963441232662824,0.0031963441232662824,0.0018966646372167517,0.000428459715209372,0.000428459715209372,0.015110508733344609,0.0018966646372167517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004282777553342695,4.2827776702497865e-05,0.0031728444480767816,6.345688775379372e-05,0.007093678961741164,7.09367882022323e-05,0.999673021828524,0.9994243031822592,3.6593366236913774,3.6592219026041106,4.012327096795523,1.2962302502990644,2.8296987438382364,1.6821708426429929,77.97715168603132,0.924853876656073,1.4576149214427276,0.08230488229818378,0.2652420720282529,0.017194714302239237,0.5219696091666673,0.38785689037146925,0.6236919402648058,0.0,0.0,0.0,0.39572550853514626,0.34690103760024815,0.3591133454329548
43,0.004167600505617354,0.002794727084877127,0.002794727084877127,0.0012212225006195002,0.0004020482512223991,0.0004020482512223991,0.008593790699073709,0.0012212225006195002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040189854411297335,4.0189855151748205e-05,0.0026793891095539487,5.358778079426559e-05,0.005787326268752896,5.787326153126899e-05,0.9997332618869929,0.9994045806535128,3.5797440445950808,3.579646547331675,3.9421100979104287,0.003494181561165027,0.002475502783648624,0.002475502783648624,0.0008513018188099685,0.00032670151627552444,0.00032670151627552444,0.0055727045743450086,0.0008513018188099685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032657985309941464,3.2657985965448245e-05,0.0031508175508132043,6.301634947635403e-05,0.007170261842371773,7.170261584617341e-05,0.999673021828524,0.9994511885393966,3.636975308534004,3.636863236053748,3.9822374188588694,1.0622633684895824,2.1914747412387503,1.4803630437290545,61.90255713500098,0.9418026984077985,1.4576149214427276,0.08326583756493619,0.2672747963278869,0.017672043975942128,0.5207937408890017,0.3917484272177024,0.6222114433966818,0.0,0.0,0.0,0.3959404215460596,0.34097677645438096,0.3601165126273761
